time,lowerbound,upperbound
0.5782599449157715,0.3325713044737223,0.37108295931663526
1.0905418395996094,0.3325713044737223,0.37108295931663526
1.5962917804718018,0.3325713044737223,0.37108295931663526
2.0964417457580566,0.3325713044737223,0.37108295931663526
2.5990688800811768,0.3325713044737223,0.37108295931663526
3.1299426555633545,0.3325713044737223,0.37108295931663526
3.6334989070892334,0.3325713044737223,0.37108295931663526
4.146469831466675,0.3325713044737223,0.37108295931663526
4.695608854293823,0.3325713044737223,0.37108295931663526
5.207506895065308,0.3325713044737223,0.37108295931663526
5.710254907608032,0.3325713044737223,0.37108295931663526
6.211123943328857,0.3325713044737223,0.37108295931663526
6.72462797164917,0.3325713044737223,0.37108295931663526
7.2260496616363525,0.3325713044737223,0.37108295931663526
7.738340854644775,0.3325713044737223,0.37108295931663526
