MEM 3.808594 1548098647.9421
MEM 21.132812 1548098648.0425
MEM 34.242188 1548098648.1428
MEM 50.445312 1548098648.2432
MEM 66.785156 1548098648.3435
MEM 79.203125 1548098648.4439
MEM 85.242188 1548098648.5442
MEM 88.320312 1548098648.6445
MEM 88.425781 1548098648.7448
MEM 88.699219 1548098648.8451
MEM 88.699219 1548098648.9454
MEM 88.699219 1548098649.0456
MEM 88.699219 1548098649.1459
MEM 88.699219 1548098649.2461
MEM 88.699219 1548098649.3464
MEM 88.699219 1548098649.4466
MEM 88.699219 1548098649.5469
MEM 88.699219 1548098649.6471
MEM 88.699219 1548098649.7474
MEM 88.699219 1548098649.8477
MEM 88.699219 1548098649.9480
MEM 88.699219 1548098650.0482
MEM 88.699219 1548098650.1484
MEM 88.699219 1548098650.2487
MEM 88.699219 1548098650.3489
MEM 88.699219 1548098650.4492
MEM 88.699219 1548098650.5494
MEM 88.699219 1548098650.6497
MEM 88.699219 1548098650.7499
MEM 88.699219 1548098650.8502
MEM 88.699219 1548098650.9505
MEM 88.699219 1548098651.0508
MEM 88.699219 1548098651.1510
MEM 88.699219 1548098651.2513
MEM 88.699219 1548098651.3515
MEM 88.699219 1548098651.4518
MEM 88.699219 1548098651.5522
MEM 88.699219 1548098651.6525
MEM 88.699219 1548098651.7528
MEM 88.699219 1548098651.8531
MEM 88.699219 1548098651.9534
MEM 88.699219 1548098652.0536
MEM 88.699219 1548098652.1539
MEM 88.699219 1548098652.2541
MEM 88.949219 1548098652.3543
MEM 88.949219 1548098652.4546
MEM 88.949219 1548098652.5548
MEM 88.949219 1548098652.6551
MEM 88.949219 1548098652.7553
MEM 88.949219 1548098652.8556
MEM 88.949219 1548098652.9558
MEM 88.949219 1548098653.0561
MEM 88.949219 1548098653.1563
MEM 88.949219 1548098653.2566
MEM 88.949219 1548098653.3569
MEM 88.949219 1548098653.4571
MEM 88.949219 1548098653.5574
MEM 88.949219 1548098653.6576
MEM 88.949219 1548098653.7579
MEM 88.949219 1548098653.8581
MEM 88.949219 1548098653.9584
MEM 88.949219 1548098654.0586
MEM 88.949219 1548098654.1589
MEM 88.949219 1548098654.2591
MEM 88.949219 1548098654.3594
MEM 88.949219 1548098654.4597
MEM 88.949219 1548098654.5599
MEM 88.949219 1548098654.6601
MEM 88.949219 1548098654.7604
MEM 88.949219 1548098654.8607
MEM 88.949219 1548098654.9610
MEM 88.949219 1548098655.0613
MEM 88.949219 1548098655.1615
MEM 88.949219 1548098655.2618
MEM 88.949219 1548098655.3620
MEM 88.949219 1548098655.4624
MEM 89.199219 1548098655.5626
MEM 89.199219 1548098655.6629
MEM 89.199219 1548098655.7632
MEM 89.199219 1548098655.8634
MEM 89.449219 1548098655.9638
MEM 89.449219 1548098656.0640
MEM 89.449219 1548098656.1643
MEM 89.449219 1548098656.2645
MEM 89.449219 1548098656.3648
MEM 89.449219 1548098656.4650
MEM 89.703125 1548098656.5653
MEM 89.746094 1548098656.6656
MEM 89.746094 1548098656.7658
MEM 89.746094 1548098656.8661
MEM 89.746094 1548098656.9663
MEM 89.996094 1548098657.0666
MEM 90.054688 1548098657.1668
MEM 90.054688 1548098657.2671
MEM 90.328125 1548098657.3673
MEM 90.328125 1548098657.4676
MEM 90.328125 1548098657.5678
MEM 90.328125 1548098657.6681
MEM 90.328125 1548098657.7684
MEM 90.652344 1548098657.8686
MEM 90.667969 1548098657.9689
MEM 90.667969 1548098658.0692
MEM 90.980469 1548098658.1695
MEM 91.019531 1548098658.2697
MEM 91.320312 1548098658.3699
MEM 91.648438 1548098658.4702
MEM 91.648438 1548098658.5704
MEM 91.648438 1548098658.6707
MEM 92.222656 1548098658.7710
MEM 92.695312 1548098658.8715
MEM 92.914062 1548098658.9718
MEM 92.914062 1548098659.0723
MEM 92.914062 1548098659.1726
MEM 92.914062 1548098659.2728
MEM 92.914062 1548098659.3731
MEM 92.914062 1548098659.4733
MEM 92.914062 1548098659.5736
MEM 93.214844 1548098659.6738
MEM 93.230469 1548098659.7741
MEM 93.238281 1548098659.8743
MEM 93.246094 1548098659.9745
MEM 93.250000 1548098660.0748
MEM 93.257812 1548098660.1751
MEM 93.261719 1548098660.2753
MEM 93.515625 1548098660.3756
MEM 93.589844 1548098660.4758
MEM 93.660156 1548098660.5761
MEM 93.660156 1548098660.6763
MEM 93.660156 1548098660.7766
MEM 93.660156 1548098660.8769
MEM 93.660156 1548098660.9771
MEM 93.910156 1548098661.0774
MEM 93.964844 1548098661.1777
MEM 93.964844 1548098661.2779
MEM 93.964844 1548098661.3782
MEM 93.964844 1548098661.4784
MEM 93.964844 1548098661.5787
MEM 94.292969 1548098661.6789
MEM 94.292969 1548098661.7792
MEM 94.292969 1548098661.8794
MEM 94.292969 1548098661.9797
MEM 94.304688 1548098662.0799
MEM 94.617188 1548098662.1802
MEM 94.640625 1548098662.2804
MEM 94.929688 1548098662.3807
MEM 94.960938 1548098662.4810
MEM 95.246094 1548098662.5812
MEM 95.261719 1548098662.6815
MEM 95.261719 1548098662.7818
MEM 95.585938 1548098662.8823
MEM 95.933594 1548098662.9826
MEM 95.941406 1548098663.0828
MEM 95.949219 1548098663.1831
MEM 95.953125 1548098663.2833
MEM 95.957031 1548098663.3837
MEM 95.957031 1548098663.4839
MEM 95.957031 1548098663.5842
MEM 95.957031 1548098663.6844
MEM 95.957031 1548098663.7847
MEM 95.957031 1548098663.8850
MEM 95.957031 1548098663.9852
MEM 95.957031 1548098664.0855
MEM 95.957031 1548098664.1857
MEM 95.957031 1548098664.2860
MEM 96.210938 1548098664.3862
MEM 96.210938 1548098664.4865
MEM 96.210938 1548098664.5868
MEM 96.210938 1548098664.6870
MEM 96.210938 1548098664.7873
MEM 96.210938 1548098664.8875
MEM 96.210938 1548098664.9878
MEM 96.210938 1548098665.0880
MEM 96.273438 1548098665.1883
MEM 96.281250 1548098665.2885
MEM 96.285156 1548098665.3887
MEM 96.289062 1548098665.4890
MEM 96.292969 1548098665.5893
MEM 96.300781 1548098665.6896
MEM 96.304688 1548098665.7898
MEM 96.308594 1548098665.8901
MEM 96.312500 1548098665.9903
MEM 96.316406 1548098666.0906
MEM 96.320312 1548098666.1908
MEM 96.324219 1548098666.2911
MEM 96.332031 1548098666.3913
MEM 96.335938 1548098666.4916
MEM 96.339844 1548098666.5919
MEM 96.347656 1548098666.6924
MEM 96.347656 1548098666.7927
MEM 96.636719 1548098666.8929
MEM 96.652344 1548098666.9932
MEM 96.691406 1548098667.0935
MEM 96.691406 1548098667.1937
MEM 96.691406 1548098667.2940
MEM 96.992188 1548098667.3942
MEM 96.992188 1548098667.4945
MEM 97.027344 1548098667.5948
MEM 97.027344 1548098667.6950
MEM 97.281250 1548098667.7953
MEM 97.324219 1548098667.8955
MEM 97.347656 1548098667.9958
MEM 97.359375 1548098668.0960
MEM 97.367188 1548098668.1963
MEM 97.367188 1548098668.2965
MEM 97.667969 1548098668.3968
MEM 97.675781 1548098668.4970
MEM 97.730469 1548098668.5973
MEM 98.031250 1548098668.6975
MEM 98.054688 1548098668.7978
MEM 98.054688 1548098668.8981
MEM 98.304688 1548098668.9983
MEM 98.718750 1548098669.0986
MEM 98.972656 1548098669.1989
MEM 99.230469 1548098669.2992
MEM 99.230469 1548098669.3994
MEM 99.230469 1548098669.4997
MEM 99.230469 1548098669.6000
MEM 99.230469 1548098669.7002
MEM 99.230469 1548098669.8005
MEM 99.230469 1548098669.9009
MEM 99.230469 1548098670.0011
MEM 99.230469 1548098670.1014
MEM 99.230469 1548098670.2017
MEM 99.230469 1548098670.3020
MEM 99.230469 1548098670.4024
MEM 99.230469 1548098670.5026
MEM 99.230469 1548098670.6029
MEM 99.230469 1548098670.7031
MEM 99.230469 1548098670.8034
MEM 99.230469 1548098670.9037
MEM 99.230469 1548098671.0040
MEM 99.230469 1548098671.1043
MEM 99.230469 1548098671.2046
MEM 99.230469 1548098671.3048
MEM 99.230469 1548098671.4051
MEM 99.230469 1548098671.5053
MEM 99.230469 1548098671.6056
MEM 99.230469 1548098671.7058
MEM 99.230469 1548098671.8061
MEM 99.230469 1548098671.9063
MEM 99.230469 1548098672.0067
MEM 99.230469 1548098672.1069
MEM 99.230469 1548098672.2072
MEM 99.230469 1548098672.3074
MEM 99.230469 1548098672.4077
MEM 99.230469 1548098672.5080
MEM 99.230469 1548098672.6082
MEM 99.230469 1548098672.7085
MEM 99.230469 1548098672.8088
MEM 99.230469 1548098672.9090
MEM 99.230469 1548098673.0093
MEM 99.230469 1548098673.1096
MEM 99.230469 1548098673.2099
MEM 99.230469 1548098673.3102
MEM 99.230469 1548098673.4104
MEM 99.230469 1548098673.5107
MEM 99.230469 1548098673.6109
MEM 99.230469 1548098673.7112
MEM 99.230469 1548098673.8115
MEM 99.230469 1548098673.9118
MEM 99.230469 1548098674.0124
MEM 99.230469 1548098674.1127
MEM 99.488281 1548098674.2129
MEM 99.488281 1548098674.3133
MEM 99.488281 1548098674.4135
MEM 99.488281 1548098674.5138
MEM 99.488281 1548098674.6140
MEM 99.488281 1548098674.7143
MEM 99.488281 1548098674.8145
MEM 99.488281 1548098674.9148
MEM 99.488281 1548098675.0150
MEM 99.488281 1548098675.1153
MEM 99.488281 1548098675.2155
MEM 99.488281 1548098675.3158
MEM 99.488281 1548098675.4161
MEM 99.488281 1548098675.5163
MEM 99.488281 1548098675.6166
MEM 99.488281 1548098675.7168
MEM 99.488281 1548098675.8171
MEM 99.488281 1548098675.9174
MEM 99.488281 1548098676.0177
MEM 99.488281 1548098676.1179
MEM 99.488281 1548098676.2182
MEM 99.488281 1548098676.3185
MEM 99.488281 1548098676.4188
MEM 99.488281 1548098676.5190
MEM 99.488281 1548098676.6193
MEM 99.699219 1548098676.7195
MEM 99.707031 1548098676.8198
MEM 99.718750 1548098676.9200
MEM 99.726562 1548098677.0203
MEM 99.738281 1548098677.1206
MEM 99.753906 1548098677.2208
MEM 99.765625 1548098677.3211
MEM 99.769531 1548098677.4213
MEM 99.785156 1548098677.5216
MEM 99.796875 1548098677.6219
MEM 99.808594 1548098677.7224
MEM 99.824219 1548098677.8227
MEM 99.824219 1548098677.9229
MEM 99.824219 1548098678.0232
MEM 99.824219 1548098678.1235
MEM 99.824219 1548098678.2238
MEM 99.824219 1548098678.3240
MEM 99.824219 1548098678.4242
MEM 99.824219 1548098678.5245
MEM 99.824219 1548098678.6248
MEM 99.824219 1548098678.7251
MEM 99.824219 1548098678.8254
MEM 99.824219 1548098678.9256
MEM 99.824219 1548098679.0259
MEM 99.824219 1548098679.1262
MEM 99.824219 1548098679.2264
MEM 99.824219 1548098679.3267
MEM 99.824219 1548098679.4269
MEM 100.078125 1548098679.5272
MEM 100.078125 1548098679.6274
MEM 100.078125 1548098679.7277
MEM 100.078125 1548098679.8281
MEM 100.078125 1548098679.9283
MEM 100.078125 1548098680.0286
MEM 100.078125 1548098680.1288
MEM 100.078125 1548098680.2291
MEM 100.078125 1548098680.3293
MEM 100.230469 1548098680.4296
MEM 100.238281 1548098680.5298
MEM 100.253906 1548098680.6301
MEM 100.265625 1548098680.7303
MEM 100.269531 1548098680.8306
MEM 100.269531 1548098680.9309
MEM 100.558594 1548098681.0311
MEM 100.578125 1548098681.1314
MEM 100.582031 1548098681.2317
MEM 100.593750 1548098681.3319
MEM 100.906250 1548098681.4324
MEM 100.917969 1548098681.5326
MEM 100.921875 1548098681.6329
MEM 101.195312 1548098681.7332
MEM 101.222656 1548098681.8335
MEM 101.234375 1548098681.9337
MEM 101.558594 1548098682.0341
MEM 101.558594 1548098682.1343
MEM 101.812500 1548098682.2346
MEM 101.906250 1548098682.3348
MEM 101.925781 1548098682.4351
MEM 101.925781 1548098682.5354
MEM 101.925781 1548098682.6356
MEM 101.925781 1548098682.7359
MEM 101.925781 1548098682.8361
MEM 101.925781 1548098682.9364
MEM 101.925781 1548098683.0367
MEM 101.925781 1548098683.1370
MEM 101.925781 1548098683.2372
MEM 101.925781 1548098683.3375
MEM 101.925781 1548098683.4377
MEM 101.925781 1548098683.5380
MEM 101.925781 1548098683.6382
MEM 101.925781 1548098683.7385
MEM 102.179688 1548098683.8388
MEM 102.179688 1548098683.9390
MEM 102.179688 1548098684.0393
MEM 102.179688 1548098684.1398
MEM 102.179688 1548098684.2401
MEM 102.179688 1548098684.3403
MEM 102.179688 1548098684.4406
MEM 102.179688 1548098684.5409
MEM 102.179688 1548098684.6411
MEM 102.179688 1548098684.7414
MEM 102.179688 1548098684.8417
MEM 102.179688 1548098684.9424
MEM 102.179688 1548098685.0426
MEM 102.179688 1548098685.1430
MEM 102.179688 1548098685.2433
MEM 102.179688 1548098685.3436
MEM 102.179688 1548098685.4439
MEM 102.179688 1548098685.5441
MEM 102.179688 1548098685.6444
MEM 102.179688 1548098685.7446
MEM 102.179688 1548098685.8449
MEM 102.179688 1548098685.9451
MEM 102.179688 1548098686.0453
MEM 102.179688 1548098686.1456
MEM 102.179688 1548098686.2459
MEM 102.179688 1548098686.3462
MEM 102.179688 1548098686.4464
MEM 102.179688 1548098686.5467
MEM 102.179688 1548098686.6470
MEM 102.179688 1548098686.7472
MEM 102.179688 1548098686.8475
MEM 102.179688 1548098686.9478
MEM 102.179688 1548098687.0480
MEM 102.179688 1548098687.1483
MEM 102.179688 1548098687.2485
MEM 102.179688 1548098687.3488
MEM 102.179688 1548098687.4490
MEM 102.179688 1548098687.5493
MEM 102.179688 1548098687.6496
MEM 102.179688 1548098687.7498
MEM 102.179688 1548098687.8501
MEM 102.179688 1548098687.9504
MEM 102.179688 1548098688.0507
MEM 102.179688 1548098688.1509
MEM 102.179688 1548098688.2512
MEM 102.179688 1548098688.3515
MEM 102.179688 1548098688.4518
MEM 102.179688 1548098688.5521
MEM 102.179688 1548098688.6525
MEM 102.179688 1548098688.7528
MEM 102.179688 1548098688.8530
MEM 102.179688 1548098688.9533
MEM 102.179688 1548098689.0536
MEM 102.179688 1548098689.1538
MEM 102.179688 1548098689.2541
MEM 102.179688 1548098689.3543
MEM 102.179688 1548098689.4546
