fold;lamb;nleaves;trainaccu_CART;testaccu_CART;totaltime;time_c;leaves_c
1;0.1;1;0.9230769230769231;0.9186602870813397;0.0006840229034423828;0;[()]
2;0.1;1;0.9184652278177458;0.9278846153846154;0.0006618499755859375;0;[()]
3;0.1;1;0.9232613908872902;0.9182692307692307;0.0006041526794433594;0;[()]
1;0.05;1;0.9230769230769231;0.9186602870813397;0.0006031990051269531;0;[()]
2;0.05;1;0.9184652278177458;0.9278846153846154;0.0006041526794433594;0;[()]
3;0.05;1;0.9232613908872902;0.9182692307692307;0.0006122589111328125;0;[()]
1;0.025;1;0.9230769230769231;0.9186602870813397;0.029881000518798828;0;[()]
2;0.025;1;0.9184652278177458;0.9278846153846154;0.0294950008392334;0;[()]
3;0.025;1;0.9232613908872902;0.9182692307692307;0.030122995376586914;0;[()]
1;0.01;1;0.9230769230769231;0.9186602870813397;253.0896499156952;0;[()]
2;0.01;1;0.9184652278177458;0.9278846153846154;381.5876507759094;0;[()]
3;0.01;1;0.9232613908872902;0.9182692307692307;251.53648900985718;0;[()]
1;0.005;1;0.9230769230769231;0.9186602870813397;600.000207901001;0;[()]
2;0.005;1;0.9184652278177458;0.9278846153846154;600.0002303123474;0;[()]
3;0.005;1;0.9232613908872902;0.9182692307692307;600.0001692771912;0;[()]
1;0.0025;1;0.9230769230769231;0.9186602870813397;600.0008420944214;0;[()]
2;0.0025;1;0.9184652278177458;0.9278846153846154;600.000216960907;0;[()]
3;0.0025;1;0.9232613908872902;0.9182692307692307;600.0001788139343;0;[()]
1;0.001;1;0.9230769230769231;0.9186602870813397;600.0043468475342;0;[()]
2;0.001;1;0.9184652278177458;0.9278846153846154;600.0360250473022;0;[()]
3;0.001;1;0.9232613908872902;0.9182692307692307;600.0006189346313;0;[()]
