fold;lamb;nleaves;trainaccu_CART;testaccu_CART;totaltime;time_c;leaves_c
1;0.1;2;0.7682926829268293;0.6666666666666666;0.011739015579223633;0.0006110668182373047;[(-1,), (1,)]
2;0.1;2;0.7108433734939759;0.7804878048780488;0.015755176544189453;0.0005869865417480469;[(-1,), (1,)]
3;0.1;2;0.7228915662650602;0.7560975609756098;0.010163307189941406;0.0005931854248046875;[(-1,), (1,)]
1;0.05;2;0.7682926829268293;0.6666666666666666;0.22385883331298828;0.0005638599395751953;[(-1,), (1,)]
2;0.05;5;0.9036144578313253;0.926829268292683;0.21393299102783203;0.07499289512634277;[(1,), (-9, -2, -1), (-9, -1, 2), (-2, -1, 9), (-1, 2, 9)]
3;0.05;5;0.9518072289156627;0.8292682926829268;0.21779513359069824;0.05188727378845215;[(1,), (-4, -2, -1), (-4, -1, 2), (-2, -1, 4), (-1, 2, 4)]
1;0.025;7;0.9512195121951219;0.9047619047619048;30.231794118881226;0.040804147720336914;[(1,), (-1, 2), (-2, -1, 8), (-10, -9, -8, -2, -1), (-9, -8, -2, -1, 10), (-10, -8, -2, -1, 9), (-8, -2, -1, 9, 10)]
2;0.025;7;0.9759036144578314;0.9024390243902439;0.8760769367218018;0.10844802856445312;[(1,), (-11, -1, 8), (-8, -1, 11), (-1, 8, 11), (-11, -8, -2, -1), (-11, -9, -8, -1, 2), (-11, -8, -1, 2, 9)]
3;0.025;5;0.9518072289156627;0.8292682926829268;0.4907698631286621;0.19848990440368652;[(1,), (-4, -2, -1), (-2, -1, 4), (-4, -1, 2), (-1, 2, 4)]
1;0.01;8;1.0;1.0;92.44882822036743;0.12016606330871582;[(1,), (-2, -1, 8), (-8, -1, 2), (-1, 2, 8), (-10, -9, -8, -2, -1), (-9, -8, -2, -1, 10), (-10, -8, -2, -1, 9), (-8, -2, -1, 9, 10)]
2;0.01;8;1.0;1.0;99.57963180541992;0.08137392997741699;[(1,), (-9, -1, 2), (-1, 2, 9), (-8, -2, -1, 11), (-11, -2, -1, 8), (-2, -1, 8, 11), (-11, -9, -8, -2, -1), (-11, -8, -2, -1, 9)]
3;0.01;8;1.0;1.0;91.32152605056763;0.07975602149963379;[(1,), (-2, -1, 4), (-4, -1, 2), (-1, 2, 4), (-9, -8, -4, -2, -1), (-8, -4, -2, -1, 9), (-9, -4, -2, -1, 8), (-4, -2, -1, 8, 9)]
1;0.005;8;1.0;1.0;94.72996807098389;0.1118779182434082;[(1,), (-2, -1, 8), (-8, -1, 2), (-1, 2, 8), (-10, -9, -8, -2, -1), (-9, -8, -2, -1, 10), (-10, -8, -2, -1, 9), (-8, -2, -1, 9, 10)]
2;0.005;8;1.0;1.0;102.45037269592285;0.07608604431152344;[(1,), (-9, -1, 2), (-1, 2, 9), (-8, -2, -1, 11), (-11, -2, -1, 8), (-2, -1, 8, 11), (-11, -9, -8, -2, -1), (-11, -8, -2, -1, 9)]
3;0.005;8;1.0;1.0;94.5623242855072;0.0836949348449707;[(1,), (-2, -1, 4), (-4, -1, 2), (-1, 2, 4), (-9, -8, -4, -2, -1), (-8, -4, -2, -1, 9), (-9, -4, -2, -1, 8), (-4, -2, -1, 8, 9)]
1;0.0025;8;1.0;1.0;95.3333330154419;0.1123661994934082;[(1,), (-2, -1, 8), (-8, -1, 2), (-1, 2, 8), (-10, -9, -8, -2, -1), (-9, -8, -2, -1, 10), (-10, -8, -2, -1, 9), (-8, -2, -1, 9, 10)]
2;0.0025;8;1.0;1.0;102.99380493164062;0.08031296730041504;[(1,), (-9, -1, 2), (-1, 2, 9), (-8, -2, -1, 11), (-11, -2, -1, 8), (-2, -1, 8, 11), (-11, -9, -8, -2, -1), (-11, -8, -2, -1, 9)]
3;0.0025;8;1.0;1.0;94.63015294075012;0.08627200126647949;[(1,), (-2, -1, 4), (-4, -1, 2), (-1, 2, 4), (-9, -8, -4, -2, -1), (-8, -4, -2, -1, 9), (-9, -4, -2, -1, 8), (-4, -2, -1, 8, 9)]
1;0.001;8;1.0;1.0;95.0602662563324;0.11214828491210938;[(1,), (-2, -1, 8), (-8, -1, 2), (-1, 2, 8), (-10, -9, -8, -2, -1), (-9, -8, -2, -1, 10), (-10, -8, -2, -1, 9), (-8, -2, -1, 9, 10)]
2;0.001;8;1.0;1.0;103.23193407058716;0.08188390731811523;[(1,), (-9, -1, 2), (-1, 2, 9), (-8, -2, -1, 11), (-11, -2, -1, 8), (-2, -1, 8, 11), (-11, -9, -8, -2, -1), (-11, -8, -2, -1, 9)]
3;0.001;8;1.0;1.0;94.312833070755;0.07991194725036621;[(1,), (-2, -1, 4), (-4, -1, 2), (-1, 2, 4), (-9, -8, -4, -2, -1), (-8, -4, -2, -1, 9), (-9, -4, -2, -1, 8), (-4, -2, -1, 8, 9)]
