fold;lamb;nleaves;trainaccu_CART;testaccu_CART;totaltime;time_c;leaves_c
1;0.1;2;0.6418331885317115;0.6330872774641771;0.23001790046691895;0.029313087463378906;[(-1,), (1,)]
2;0.1;1;0.5415852334419109;0.5286707211120765;0.20966696739196777;0;[()]
3;0.1;2;0.63800217155266;0.6407471763683753;0.21578407287597656;0.026354074478149414;[(-1,), (1,)]
1;0.05;2;0.6418331885317116;0.6330872774641771;0.22363805770874023;0.027281761169433594;[(-1,), (1,)]
2;0.05;2;0.6369163952225841;0.6429192006950478;0.22162795066833496;0.026460886001586914;[(-1,), (1,)]
3;0.05;2;0.6380021715526601;0.6407471763683753;0.22924113273620605;0.025913000106811523;[(-1,), (1,)]
1;0.025;2;0.6418331885317116;0.6330872774641771;1.7741248607635498;0.026346921920776367;[(-1,), (1,)]
2;0.025;2;0.6369163952225841;0.6429192006950478;1.8872241973876953;0.027300119400024414;[(-1,), (1,)]
3;0.025;2;0.6380021715526601;0.6407471763683753;1.7244699001312256;0.02705693244934082;[(-1,), (1,)]
1;0.01;3;0.6548653344917463;0.6556665219279201;12.714095115661621;2.4148411750793457;[(1,), (-3, -1), (-1, 3)]
2;0.01;3;0.6545059717698155;0.6516072980017377;14.917821168899536;8.328158855438232;[(9,), (-9, -1), (-9, 1)]
3;0.01;3;0.6577633007600434;0.6498696785403997;8.89655590057373;3.102522850036621;[(1,), (-3, -1), (-1, 3)]
1;0.005;5;0.6696350999131191;0.6678245766391663;41.97300386428833;11.456501007080078;[(1,), (-7, -1), (-1, 7, 12), (-12, -3, -1, 7), (-12, -1, 3, 7)]
2;0.005;5;0.6684039087947883;0.6668114682884448;205.94795680046082;14.22017788887024;[(1,), (-5, -1), (-1, 5, 12), (-12, -9, -1, 5), (-12, -1, 5, 9)]
3;0.005;5;0.6701411509229098;0.6655082536924414;39.735832929611206;14.892449855804443;[(1,), (-3, -1), (-7, -1, 3), (-12, -1, 3, 7), (-1, 3, 7, 12)]
1;0.0025;6;0.673110338835795;0.6647850629613548;600.0007750988007;65.61113119125366;[(1,), (-7, -1), (-12, -11, -1, 7), (-11, -1, 7, 12), (-8, -1, 7, 11), (-1, 7, 8, 11)]
2;0.0025;6;0.6664495114006515;0.6698523023457863;600.0005691051483;54.300920248031616;[(2,), (-2, 9), (-12, -9, -2, -1), (-12, -9, -2, 1), (-9, -5, -2, 12), (-9, -2, 5, 12)]
3;0.0025;5;0.6701411509229098;0.6655082536924414;600.0007302761078;89.00597333908081;[(-3,), (1, 3), (-7, -1, 3), (-12, -1, 3, 7), (-1, 3, 7, 12)]
1;0.001;11;0.66876629018245;0.667390360399479;600.019522190094;3.5901200771331787;[(-5,), (-4, 5), (-6, -1, 4, 5), (-3, 1, 4, 5), (1, 3, 4, 5, 11), (-12, -3, -1, 4, 5, 6), (-12, -1, 3, 4, 5, 6), (-7, -1, 4, 5, 6, 12), (-1, 4, 5, 6, 7, 12), (-11, -8, 1, 3, 4, 5), (-11, 1, 3, 4, 5, 8)]
2;0.001;7;0.6657980456026059;0.6663770634231103;600.0019021034241;9.006924152374268;[(2,), (-8, -5, -2), (-2, 1, 5), (-5, -2, -1, 8), (-5, -2, 1, 8), (-10, -2, -1, 5), (-2, -1, 5, 10)]
3;0.001;6;0.6701411509229098;0.6655082536924414;600.0008158683777;3.4206409454345703;[(-3,), (2, 3), (-12, -11, -2, 3), (-12, -2, 3, 11), (-7, -2, 3, 12), (-2, 3, 7, 12)]
