fold;lamb;nleaves;trainaccu_CART;testaccu_CART
NA;0.1;2.0;0.7338709677419355;NA
NA;0.05;2.0;0.7338709677419355;NA
NA;0.025;2.0;0.7338709677419355;NA
NA;0.01;5.0;0.9112903225806451;NA
NA;0.005;5.0;0.9112903225806451;NA
NA;0.0025;11.0;0.9516129032258065;NA
NA;0.001;11.0;0.9516129032258065;NA
NA;0.0005;11.0;0.9516129032258065;NA
NA;0.0001;11.0;0.9516129032258065;NA
