fold;lamb;nleaves;trainaccu_CART;testaccu_CART;totaltime;time_c;leaves_c
1;0.1;2;0.6318418766290181;0.6530612244897959;0.2311413288116455;0.027790307998657227;[(-1,), (1,)]
2;0.1;2;0.6484256243213897;0.6198957428323197;0.217498779296875;0.025305747985839844;[(-1,), (1,)]
3;0.1;1;0.5394136807817589;0.5330147697654214;0.20883417129516602;0;[()]
1;0.05;2;0.6318418766290183;0.6530612244897959;0.22161006927490234;0.02662825584411621;[(-1,), (1,)]
2;0.05;2;0.6484256243213897;0.6198957428323197;0.2184309959411621;0.02675914764404297;[(-1,), (1,)]
3;0.05;2;0.6364820846905537;0.6437880104257168;0.22008991241455078;0.0264279842376709;[(-1,), (1,)]
1;0.025;2;0.6318418766290183;0.6530612244897959;2.1162800788879395;0.026282072067260742;[(-1,), (1,)]
2;0.025;2;0.6484256243213897;0.6198957428323197;1.6690261363983154;0.026165008544921875;[(-1,), (1,)]
3;0.025;2;0.6364820846905537;0.6437880104257168;1.813486099243164;0.0275571346282959;[(-1,), (1,)]
1;0.01;3;0.6505212858384014;0.6643508467216674;21.56389093399048;3.85197377204895;[(1,), (-3, -1), (-1, 3)]
2;0.01;3;0.6675352877307275;0.6303214596003476;9.45201587677002;3.492860794067383;[(1,), (-3, -1), (-1, 3)]
3;0.01;4;0.6625407166123778;0.661598609904431;9.899903059005737;0.7885260581970215;[(2,), (-2, 1), (-6, -2, -1), (-2, -1, 6)]
1;0.005;5;0.667897480451781;0.6678245766391663;59.77509593963623;18.70175004005432;[(1,), (-7, -1), (-1, 7, 12), (-12, -11, -1, 7), (-12, -1, 7, 11)]
2;0.005;5;0.6788273615635179;0.6364031277150304;46.773442029953;18.442941904067993;[(1,), (-3, -1), (-12, -1, 3), (-8, -1, 3, 12), (-1, 3, 8, 12)]
3;0.005;4;0.6625407166123778;0.661598609904431;27.508097887039185;4.724699974060059;[(2,), (-2, 1), (-6, -2, -1), (-2, -1, 6)]
