fold;lamb;nleaves;trainaccu_CART;testaccu_CART;totaltime;time_c;leaves_c
1;0.1;1.0;0.7009646302250804;0.6936416184971098;0.17993497848510742;0.17884397506713867;NA
2;0.1;1.0;0.7041800643086816;0.6647398843930635;0.17976689338684082;0.17879009246826172;NA
3;0.1;1.0;0.6983922829581993;0.7167630057803468;0.1724851131439209;0.170212984085083;NA
4;0.1;1.0;0.6964630225080386;0.7341040462427746;0.17145228385925293;0.1693732738494873;NA
5;0.1;1.0;0.6983922829581993;0.7167630057803468;0.18529510498046875;0.18282318115234375;NA
6;0.1;1.0;0.7016077170418007;0.6878612716763006;0.17404389381408691;0.17304301261901855;NA
7;0.1;1.0;0.6964630225080386;0.7341040462427746;0.1732170581817627;0.1708080768585205;NA
8;0.1;1.0;0.6990353697749196;0.7109826589595376;0.18764805793762207;0.18357300758361816;NA
9;0.1;1.0;0.7030848329048843;0.6744186046511628;0.18740606307983398;0.18631792068481445;NA
10;0.1;1.0;0.7037275064267352;0.6686046511627907;0.18809771537780762;0.1870899200439453;NA
1;0.05;3.0;0.8533762057877814;0.8728323699421965;0.34703493118286133;0.18679404258728027;NA
2;0.05;3;0.8559485530546624;0.8497109826589595;0.29056501388549805;0.17446112632751465;[(1,), (-2, -1), (-1, 2)]
3;0.05;3.0;0.8553054662379421;0.8554913294797688;0.28826308250427246;0.17050504684448242;NA
4;0.05;3.0;0.8578778135048232;0.8323699421965318;0.2973189353942871;0.1682419776916504;NA
5;0.05;3.0;0.8540192926045016;0.8670520231213873;0.3194088935852051;0.17973995208740234;NA
6;0.05;3.0;0.8540192926045016;0.8670520231213873;0.3070998191833496;0.18392586708068848;NA
7;0.05;3.0;0.8572347266881029;0.838150289017341;0.2984282970428467;0.17545509338378906;NA
8;0.05;3.0;0.8527331189710611;0.8786127167630058;0.2887279987335205;0.17136096954345703;NA
9;0.05;3;0.8547557840616966;0.8604651162790697;0.2847099304199219;0.1698901653289795;[(1,), (-2, -1), (-1, 2)]
10;0.05;3;0.8579691516709511;0.8313953488372093;0.28780102729797363;0.17466497421264648;[(1,), (-2, -1), (-1, 2)]
1;0.025;3.0;0.8533762057877814;0.8728323699421965;331.8353798389435;0.1691267490386963;NA
2;0.025;3;0.8559485530546624;0.8497109826589595;239.809720993042;0.17191815376281738;[(1,), (-2, -1), (-1, 2)]
3;0.025;3.0;0.8553054662379421;0.8554913294797688;268.6340661048889;0.1670219898223877;NA
4;0.025;3.0;0.8578778135048232;0.8323699421965318;180.91572093963623;0.17048096656799316;NA
5;0.025;3.0;0.8540192926045016;0.8670520231213873;299.7030289173126;0.17259597778320312;NA
6;0.025;3.0;0.8540192926045016;0.8670520231213873;294.3681480884552;0.16794824600219727;NA
7;0.025;3;0.8572347266881029;0.838150289017341;218.16229510307312;0.16568922996520996;[(1,), (-2, -1), (-1, 2)]
8;0.025;3;0.8527331189710611;0.8786127167630058;361.73044204711914;0.16712498664855957;[(1,), (-2, -1), (-1, 2)]
9;0.025;3;0.8547557840616966;0.8604651162790697;271.4749319553375;0.17346906661987305;[(1,), (-2, -1), (-1, 2)]
10;0.025;3;0.8579691516709511;0.8313953488372093;257.869019985199;0.19951915740966797;[(1,), (-2, -1), (-1, 2)]
1;0.01;7.0;0.9221864951768489;0.9479768786127167;1800.000105381012;0.17677831649780273;NA
2;0.01;7.0;0.9279742765273312;0.8959537572254336;1800.0001330375671;0.17293405532836914;NA
3;0.01;7.0;0.9215434083601286;0.953757225433526;1800.0000438690186;0.18095088005065918;NA
4;0.01;7.0;0.9228295819935691;0.9421965317919075;1800.000128030777;0.17537879943847656;NA
5;0.01;7.0;0.9266881028938907;0.9075144508670521;1800.0016469955444;0.17389893531799316;NA
6;0.01;7.0;0.9273311897106109;0.9017341040462428;1800.000325202942;0.18092012405395508;NA
7;0.01;7.0;0.9266881028938907;0.9075144508670521;1800.000510931015;0.1801140308380127;NA
8;0.01;7.0;0.9215434083601286;0.953757225433526;1800.0002791881561;0.1855640411376953;NA
9;0.01;7.0;0.9254498714652957;0.9186046511627907;1800.0016040802002;0.18429207801818848;NA
10;0.01;7.0;0.9254498714652957;0.9186046511627907;1800.0002298355103;0.17835497856140137;NA
1;0.005;13.0;0.9530546623794213;0.9479768786127167;1848.2596378326416;0.18029999732971191;NA
2;0.005;13.0;0.954983922829582;0.930635838150289;1800.0015501976013;0.19471430778503418;NA
3;0.005;11.0;0.9466237942122186;0.9364161849710982;1800.0015878677368;0.17633986473083496;NA
4;0.005;11.0;0.9453376205787781;0.9479768786127167;1800.0002188682556;0.17660999298095703;NA
5;0.005;9.0;0.9408360128617363;0.9190751445086706;1800.0008161067963;0.1837310791015625;NA
6;0.005;9.0;0.9389067524115756;0.9364161849710982;1800.0005419254303;0.17741107940673828;NA
7;0.005;12.0;0.9479099678456592;0.9248554913294798;1800.0007758140564;0.18199586868286133;NA
8;0.005;9.0;0.9376205787781351;0.9479768786127167;1800.0004932880402;0.16596508026123047;NA
9;0.005;9.0;0.9383033419023136;0.9418604651162791;1800.0008392333984;0.1776750087738037;NA
10;0.005;9.0;0.9402313624678663;0.9244186046511628;1800.0002617835999;0.18126273155212402;NA
1;0.0025;16.0;0.9581993569131833;0.9595375722543352;1800.001548051834;0.20505905151367188;NA
2;0.0025;15.0;0.957556270096463;0.953757225433526;1800.0017342567444;0.1928272247314453;NA
3;0.0025;20.0;0.9665594855305466;0.953757225433526;1800.0033249855042;0.17953896522521973;NA
4;0.0025;17.0;0.9614147909967846;0.9653179190751445;1800.0009458065033;0.17960381507873535;NA
