CMDLINE /usr/bin/python3 test_memory.py
MEM 78.000000 1544307325.9631
MEM 78.257812 1544307326.0632
MEM 78.257812 1544307326.1633
MEM 78.507812 1544307326.2636
MEM 78.992188 1544307326.3637
MEM 78.992188 1544307326.4638
MEM 78.992188 1544307326.5639
MEM 79.246094 1544307326.6640
MEM 79.246094 1544307326.7642
MEM 79.300781 1544307326.8643
MEM 79.300781 1544307326.9646
MEM 79.554688 1544307327.0647
MEM 79.554688 1544307327.1649
MEM 79.554688 1544307327.2651
MEM 79.554688 1544307327.3654
MEM 79.812500 1544307327.4655
MEM 79.812500 1544307327.5657
MEM 79.882812 1544307327.6662
MEM 79.882812 1544307327.7664
MEM 79.882812 1544307327.8667
MEM 79.886719 1544307327.9668
MEM 79.886719 1544307328.0670
MEM 80.140625 1544307328.1673
MEM 80.140625 1544307328.2675
MEM 80.203125 1544307328.3677
MEM 80.222656 1544307328.4678
MEM 80.222656 1544307328.5680
MEM 80.222656 1544307328.6682
MEM 80.476562 1544307328.7683
MEM 80.515625 1544307328.8685
MEM 80.542969 1544307328.9686
MEM 80.542969 1544307329.0687
MEM 80.796875 1544307329.1688
MEM 80.875000 1544307329.2691
MEM 80.882812 1544307329.3693
MEM 80.890625 1544307329.4694
MEM 80.894531 1544307329.5695
MEM 80.898438 1544307329.6696
MEM 80.898438 1544307329.7697
MEM 81.152344 1544307329.8698
MEM 81.187500 1544307329.9700
MEM 81.195312 1544307330.0702
MEM 81.484375 1544307330.1703
MEM 81.484375 1544307330.2706
MEM 81.484375 1544307330.3707
MEM 81.484375 1544307330.4710
MEM 81.484375 1544307330.5712
MEM 81.484375 1544307330.6713
MEM 81.640625 1544307330.7715
MEM 81.640625 1544307330.8716
MEM 81.640625 1544307330.9717
MEM 81.640625 1544307331.0719
MEM 81.640625 1544307331.1722
MEM 81.640625 1544307331.2724
MEM 81.640625 1544307331.3725
MEM 81.640625 1544307331.4727
MEM 81.640625 1544307331.5730
MEM 81.640625 1544307331.6733
MEM 81.640625 1544307331.7734
MEM 81.894531 1544307331.8735
MEM 81.894531 1544307331.9736
MEM 81.894531 1544307332.0737
MEM 81.914062 1544307332.1738
MEM 81.914062 1544307332.2740
MEM 81.949219 1544307332.3741
MEM 81.949219 1544307332.4742
MEM 82.203125 1544307332.5744
MEM 82.257812 1544307332.6747
MEM 82.257812 1544307332.7749
MEM 82.281250 1544307332.8752
MEM 82.574219 1544307332.9753
MEM 82.582031 1544307333.0756
MEM 82.589844 1544307333.1758
MEM 82.593750 1544307333.2762
MEM 82.601562 1544307333.3764
MEM 82.605469 1544307333.4767
MEM 82.605469 1544307333.5769
MEM 82.605469 1544307333.6770
MEM 82.605469 1544307333.7772
MEM 82.605469 1544307333.8775
MEM 82.890625 1544307333.9776
MEM 82.906250 1544307334.0778
MEM 82.925781 1544307334.1780
MEM 82.929688 1544307334.2781
MEM 82.929688 1544307334.3782
MEM 83.183594 1544307334.4783
MEM 83.183594 1544307334.5784
MEM 83.218750 1544307334.6786
MEM 83.218750 1544307334.7787
MEM 83.472656 1544307334.8788
MEM 83.472656 1544307334.9791
MEM 83.472656 1544307335.0792
MEM 83.554688 1544307335.1795
MEM 83.566406 1544307335.2796
MEM 83.582031 1544307335.3797
MEM 83.593750 1544307335.4798
MEM 83.605469 1544307335.5800
MEM 83.617188 1544307335.6802
MEM 83.617188 1544307335.7803
MEM 83.871094 1544307335.8804
MEM 83.871094 1544307335.9806
MEM 83.871094 1544307336.0809
MEM 83.871094 1544307336.1810
MEM 83.933594 1544307336.2811
MEM 83.937500 1544307336.3812
MEM 83.957031 1544307336.4813
MEM 84.210938 1544307336.5815
MEM 84.238281 1544307336.6816
MEM 84.253906 1544307336.7817
MEM 84.468750 1544307336.8818
MEM 84.468750 1544307336.9819
MEM 84.468750 1544307337.0822
MEM 84.718750 1544307337.1824
MEM 84.722656 1544307337.2826
MEM 84.722656 1544307337.3827
MEM 84.722656 1544307337.4828
MEM 84.722656 1544307337.5829
MEM 84.976562 1544307337.6832
MEM 84.976562 1544307337.7833
MEM 85.300781 1544307337.8835
MEM 85.300781 1544307337.9837
MEM 85.554688 1544307338.0839
MEM 85.589844 1544307338.1842
MEM 85.652344 1544307338.2844
MEM 85.652344 1544307338.3846
MEM 85.652344 1544307338.4847
MEM 85.652344 1544307338.5848
MEM 85.945312 1544307338.6850
MEM 85.953125 1544307338.7851
MEM 85.960938 1544307338.8852
MEM 85.964844 1544307338.9853
MEM 85.968750 1544307339.0856
MEM 85.980469 1544307339.1857
MEM 85.992188 1544307339.2861
MEM 85.992188 1544307339.3864
MEM 85.992188 1544307339.4867
MEM 85.992188 1544307339.5870
MEM 86.246094 1544307339.6871
MEM 86.300781 1544307339.7872
MEM 86.316406 1544307339.8873
MEM 86.328125 1544307339.9874
MEM 86.328125 1544307340.0877
MEM 86.328125 1544307340.1878
MEM 86.328125 1544307340.2880
MEM 86.328125 1544307340.3883
MEM 87.429688 1544307340.4886
MEM 88.101562 1544307340.5889
MEM 88.101562 1544307340.6891
MEM 88.781250 1544307340.7892
MEM 89.546875 1544307340.8894
MEM 90.453125 1544307340.9896
MEM 91.160156 1544307341.0898
MEM 92.332031 1544307341.1899
MEM 93.718750 1544307341.2901
MEM 95.031250 1544307341.3903
MEM 96.261719 1544307341.4904
MEM 97.644531 1544307341.5905
MEM 99.046875 1544307341.6907
MEM 99.667969 1544307341.7909
MEM 100.863281 1544307341.8911
MEM 101.589844 1544307341.9914
MEM 102.917969 1544307342.0917
MEM 104.003906 1544307342.1918
MEM 105.074219 1544307342.2921
MEM 105.089844 1544307342.3924
MEM 105.398438 1544307342.4925
MEM 105.656250 1544307342.5926
MEM 106.000000 1544307342.6927
MEM 106.527344 1544307342.7929
MEM 106.867188 1544307342.8931
MEM 106.886719 1544307342.9934
MEM 107.167969 1544307343.0935
MEM 107.453125 1544307343.1936
MEM 107.875000 1544307343.2937
MEM 108.367188 1544307343.3938
MEM 108.386719 1544307343.4939
MEM 108.402344 1544307343.5941
MEM 108.445312 1544307343.6942
MEM 109.074219 1544307343.7943
MEM 109.425781 1544307343.8944
MEM 109.875000 1544307343.9948
MEM 110.386719 1544307344.0950
MEM 111.343750 1544307344.1951
MEM 111.890625 1544307344.2954
MEM 112.675781 1544307344.3955
MEM 113.292969 1544307344.4957
MEM 113.792969 1544307344.5958
MEM 114.316406 1544307344.6963
MEM 114.316406 1544307344.7965
MEM 114.316406 1544307344.8967
MEM 114.316406 1544307344.9969
MEM 115.035156 1544307345.0972
MEM 115.035156 1544307345.1974
MEM 115.042969 1544307345.2975
MEM 115.304688 1544307345.3976
MEM 115.980469 1544307345.4978
MEM 115.996094 1544307345.5979
MEM 116.003906 1544307345.6980
MEM 116.007812 1544307345.7981
MEM 116.007812 1544307345.8982
MEM 116.261719 1544307345.9983
MEM 116.261719 1544307346.0984
MEM 116.312500 1544307346.1986
MEM 116.328125 1544307346.2987
MEM 116.339844 1544307346.3988
MEM 116.351562 1544307346.4990
MEM 116.359375 1544307346.5991
MEM 116.367188 1544307346.6992
MEM 116.621094 1544307346.7993
MEM 116.667969 1544307346.8994
MEM 116.671875 1544307346.9995
MEM 116.679688 1544307347.0997
MEM 116.683594 1544307347.1998
MEM 116.691406 1544307347.2999
MEM 116.695312 1544307347.4002
MEM 116.695312 1544307347.5003
MEM 116.695312 1544307347.6005
MEM 117.011719 1544307347.7006
MEM 117.011719 1544307347.8007
MEM 117.023438 1544307347.9008
MEM 117.027344 1544307348.0009
MEM 117.039062 1544307348.1012
MEM 117.046875 1544307348.2013
MEM 117.046875 1544307348.3014
MEM 117.300781 1544307348.4018
MEM 117.300781 1544307348.5021
MEM 117.300781 1544307348.6022
MEM 117.351562 1544307348.7023
MEM 117.363281 1544307348.8024
MEM 117.363281 1544307348.9025
MEM 117.363281 1544307349.0027
MEM 117.363281 1544307349.1028
MEM 117.617188 1544307349.2029
MEM 117.617188 1544307349.3030
MEM 117.699219 1544307349.4032
MEM 117.703125 1544307349.5037
MEM 117.707031 1544307349.6040
MEM 118.011719 1544307349.7042
MEM 118.027344 1544307349.8044
MEM 118.062500 1544307349.9045
MEM 118.320312 1544307350.0046
MEM 118.671875 1544307350.1048
MEM 118.679688 1544307350.2050
MEM 118.687500 1544307350.3052
MEM 118.691406 1544307350.4053
MEM 119.007812 1544307350.5055
MEM 119.015625 1544307350.6058
MEM 119.027344 1544307350.7060
MEM 119.335938 1544307350.8062
MEM 119.359375 1544307350.9065
MEM 119.367188 1544307351.0067
MEM 119.375000 1544307351.1070
MEM 119.386719 1544307351.2072
MEM 119.386719 1544307351.3073
MEM 119.656250 1544307351.4076
MEM 119.910156 1544307351.5078
MEM 119.910156 1544307351.6079
MEM 120.332031 1544307351.7081
MEM 120.343750 1544307351.8083
MEM 120.351562 1544307351.9086
MEM 120.359375 1544307352.0088
MEM 120.367188 1544307352.1090
MEM 120.367188 1544307352.2091
MEM 120.367188 1544307352.3092
MEM 120.898438 1544307352.4093
MEM 122.351562 1544307352.5095
MEM 122.351562 1544307352.6096
MEM 122.359375 1544307352.7097
MEM 122.367188 1544307352.8098
MEM 122.746094 1544307352.9100
MEM 123.136719 1544307353.0102
MEM 123.312500 1544307353.1105
MEM 123.316406 1544307353.2106
MEM 123.570312 1544307353.3107
MEM 123.828125 1544307353.4109
MEM 124.070312 1544307353.5110
MEM 124.085938 1544307353.6111
MEM 124.597656 1544307353.7112
MEM 124.855469 1544307353.8113
MEM 125.628906 1544307353.9114
MEM 126.382812 1544307354.0116
MEM 127.148438 1544307354.1119
MEM 127.171875 1544307354.2120
MEM 127.425781 1544307354.3122
MEM 128.000000 1544307354.4126
MEM 128.000000 1544307354.5128
MEM 128.109375 1544307354.6129
MEM 128.476562 1544307354.7131
MEM 128.476562 1544307354.8134
MEM 128.484375 1544307354.9136
MEM 129.128906 1544307355.0138
MEM 129.140625 1544307355.1139
MEM 129.394531 1544307355.2140
MEM 130.492188 1544307355.3142
MEM 130.500000 1544307355.4143
MEM 130.511719 1544307355.5146
MEM 131.003906 1544307355.6148
MEM 131.878906 1544307355.7149
MEM 132.394531 1544307355.8150
MEM 132.394531 1544307355.9151
MEM 132.394531 1544307356.0153
MEM 132.394531 1544307356.1154
MEM 132.394531 1544307356.2155
MEM 132.394531 1544307356.3157
MEM 132.394531 1544307356.4159
MEM 132.394531 1544307356.5162
MEM 132.394531 1544307356.6165
MEM 132.621094 1544307356.7167
MEM 132.632812 1544307356.8170
MEM 132.644531 1544307356.9171
MEM 132.648438 1544307357.0172
MEM 132.652344 1544307357.1175
MEM 132.656250 1544307357.2176
MEM 132.660156 1544307357.3178
MEM 132.671875 1544307357.4179
MEM 132.671875 1544307357.5182
MEM 132.671875 1544307357.6184
MEM 132.671875 1544307357.7187
MEM 132.925781 1544307357.8188
MEM 132.925781 1544307357.9189
MEM 132.976562 1544307358.0190
MEM 132.984375 1544307358.1192
MEM 132.992188 1544307358.2193
MEM 133.015625 1544307358.3194
MEM 133.023438 1544307358.4195
MEM 133.031250 1544307358.5196
MEM 133.285156 1544307358.6198
MEM 133.285156 1544307358.7201
MEM 133.285156 1544307358.8202
MEM 133.343750 1544307358.9208
MEM 134.351562 1544307359.0210
MEM 134.359375 1544307359.1211
MEM 134.773438 1544307359.2212
MEM 134.773438 1544307359.3213
MEM 135.027344 1544307359.4214
MEM 135.027344 1544307359.5216
MEM 135.027344 1544307359.6217
MEM 135.027344 1544307359.7218
MEM 135.027344 1544307359.8219
MEM 135.027344 1544307359.9222
MEM 135.027344 1544307360.0224
MEM 135.027344 1544307360.1227
MEM 135.539062 1544307360.2230
MEM 136.421875 1544307360.3233
MEM 137.453125 1544307360.4235
MEM 137.453125 1544307360.5238
MEM 137.539062 1544307360.6240
MEM 137.558594 1544307360.7242
MEM 137.589844 1544307360.8243
MEM 138.281250 1544307360.9244
MEM 138.289062 1544307361.0249
MEM 138.292969 1544307361.1251
MEM 138.300781 1544307361.2255
MEM 138.339844 1544307361.3256
MEM 138.347656 1544307361.4257
MEM 138.601562 1544307361.5258
MEM 139.679688 1544307361.6262
MEM 139.769531 1544307361.7264
MEM 140.535156 1544307361.8267
MEM 140.800781 1544307361.9269
MEM 141.941406 1544307362.0271
MEM 142.250000 1544307362.1272
MEM 143.445312 1544307362.2276
MEM 144.675781 1544307362.3281
MEM 144.683594 1544307362.4282
MEM 144.691406 1544307362.5284
MEM 144.695312 1544307362.6285
MEM 144.699219 1544307362.7286
MEM 144.707031 1544307362.8287
MEM 144.710938 1544307362.9288
MEM 144.718750 1544307363.0289
MEM 145.078125 1544307363.1292
MEM 145.078125 1544307363.2294
MEM 145.078125 1544307363.3295
MEM 145.390625 1544307363.4297
MEM 145.398438 1544307363.5300
MEM 145.406250 1544307363.6302
MEM 145.753906 1544307363.7304
MEM 145.761719 1544307363.8305
MEM 145.761719 1544307363.9306
MEM 146.015625 1544307364.0307
MEM 146.015625 1544307364.1308
MEM 146.054688 1544307364.2309
MEM 146.425781 1544307364.3311
MEM 146.457031 1544307364.4312
MEM 147.773438 1544307364.5316
MEM 148.390625 1544307364.6318
MEM 148.503906 1544307364.7321
MEM 148.835938 1544307364.8323
MEM 148.843750 1544307364.9324
MEM 149.140625 1544307365.0325
MEM 149.160156 1544307365.1327
MEM 149.199219 1544307365.2328
MEM 149.531250 1544307365.3329
MEM 150.503906 1544307365.4332
MEM 150.566406 1544307365.5334
MEM 151.332031 1544307365.6336
MEM 152.398438 1544307365.7338
MEM 153.789062 1544307365.8341
MEM 154.886719 1544307365.9343
MEM 154.886719 1544307366.0346
MEM 154.886719 1544307366.1348
MEM 155.144531 1544307366.2350
MEM 155.144531 1544307366.3351
MEM 155.144531 1544307366.4352
MEM 155.144531 1544307366.5353
MEM 155.367188 1544307366.6356
MEM 155.378906 1544307366.7358
MEM 155.386719 1544307366.8362
MEM 155.394531 1544307366.9365
MEM 155.406250 1544307367.0368
MEM 155.414062 1544307367.1370
MEM 155.417969 1544307367.2372
MEM 155.417969 1544307367.3373
MEM 155.746094 1544307367.4375
MEM 155.761719 1544307367.5377
MEM 155.765625 1544307367.6378
MEM 156.273438 1544307367.7379
MEM 156.273438 1544307367.8381
MEM 156.273438 1544307367.9383
MEM 156.273438 1544307368.0386
MEM 157.062500 1544307368.1388
MEM 157.070312 1544307368.2389
MEM 157.082031 1544307368.3390
MEM 157.089844 1544307368.4392
MEM 157.101562 1544307368.5393
MEM 157.101562 1544307368.6394
MEM 157.375000 1544307368.7395
MEM 157.390625 1544307368.8396
MEM 157.402344 1544307368.9397
MEM 157.406250 1544307369.0399
MEM 157.664062 1544307369.1400
MEM 157.664062 1544307369.2402
MEM 157.664062 1544307369.3403
MEM 157.734375 1544307369.4406
MEM 157.757812 1544307369.5407
MEM 157.757812 1544307369.6408
MEM 157.757812 1544307369.7409
MEM 157.757812 1544307369.8410
MEM 158.011719 1544307369.9411
MEM 158.011719 1544307370.0414
MEM 158.066406 1544307370.1415
MEM 158.085938 1544307370.2417
MEM 158.101562 1544307370.3420
MEM 158.109375 1544307370.4422
MEM 158.394531 1544307370.5424
MEM 159.199219 1544307370.6426
MEM 160.273438 1544307370.7427
MEM 160.273438 1544307370.8428
MEM 160.273438 1544307370.9430
MEM 160.273438 1544307371.0432
MEM 160.367188 1544307371.1433
MEM 160.382812 1544307371.2434
MEM 160.636719 1544307371.3437
MEM 160.636719 1544307371.4440
MEM 160.636719 1544307371.5443
MEM 160.957031 1544307371.6445
MEM 160.957031 1544307371.7447
MEM 161.054688 1544307371.8449
MEM 161.054688 1544307371.9451
MEM 161.058594 1544307372.0453
MEM 161.070312 1544307372.1455
MEM 161.832031 1544307372.2458
MEM 162.355469 1544307372.3462
MEM 162.371094 1544307372.4464
MEM 162.382812 1544307372.5467
MEM 162.648438 1544307372.6470
MEM 163.453125 1544307372.7472
MEM 163.476562 1544307372.8474
MEM 163.488281 1544307372.9476
MEM 164.238281 1544307373.0478
MEM 164.238281 1544307373.1481
MEM 164.273438 1544307373.2482
MEM 164.292969 1544307373.3484
MEM 164.636719 1544307373.4486
MEM 164.648438 1544307373.5489
MEM 164.648438 1544307373.6491
MEM 165.730469 1544307373.7494
MEM 165.738281 1544307373.8495
MEM 165.753906 1544307373.9497
MEM 166.867188 1544307374.0498
MEM 167.125000 1544307374.1499
MEM 168.355469 1544307374.2500
MEM 168.355469 1544307374.3501
MEM 168.371094 1544307374.4503
MEM 168.375000 1544307374.5504
MEM 168.382812 1544307374.6505
MEM 168.386719 1544307374.7507
MEM 168.398438 1544307374.8509
MEM 168.402344 1544307374.9511
MEM 168.406250 1544307375.0512
MEM 168.410156 1544307375.1519
MEM 168.410156 1544307375.2521
MEM 168.929688 1544307375.3523
MEM 169.054688 1544307375.4529
MEM 169.074219 1544307375.5531
MEM 169.074219 1544307375.6532
MEM 169.074219 1544307375.7533
MEM 169.328125 1544307375.8536
MEM 169.328125 1544307375.9540
MEM 169.875000 1544307376.0542
MEM 170.023438 1544307376.1544
MEM 170.035156 1544307376.2545
MEM 170.050781 1544307376.3546
MEM 170.058594 1544307376.4547
MEM 170.070312 1544307376.5548
MEM 170.351562 1544307376.6549
MEM 170.613281 1544307376.7551
MEM 170.687500 1544307376.8552
MEM 171.011719 1544307376.9553
MEM 171.281250 1544307377.0556
MEM 172.007812 1544307377.1559
MEM 172.019531 1544307377.2562
MEM 172.035156 1544307377.3565
MEM 172.039062 1544307377.4567
MEM 172.042969 1544307377.5570
MEM 172.707031 1544307377.6571
MEM 172.714844 1544307377.7572
MEM 172.968750 1544307377.8574
MEM 174.097656 1544307377.9575
MEM 175.511719 1544307378.0577
MEM 176.789062 1544307378.1579
MEM 178.171875 1544307378.2581
MEM 179.285156 1544307378.3583
MEM 180.632812 1544307378.4584
MEM 181.773438 1544307378.5585
MEM 182.945312 1544307378.6588
MEM 184.027344 1544307378.7589
MEM 185.160156 1544307378.8593
MEM 185.542969 1544307378.9595
MEM 186.675781 1544307379.0597
MEM 187.746094 1544307379.1599
MEM 189.097656 1544307379.2601
MEM 190.320312 1544307379.3604
MEM 191.425781 1544307379.4606
MEM 192.511719 1544307379.5608
MEM 193.621094 1544307379.6610
MEM 195.023438 1544307379.7611
MEM 196.363281 1544307379.8613
MEM 197.535156 1544307379.9614
MEM 198.878906 1544307380.0616
MEM 200.093750 1544307380.1618
MEM 201.203125 1544307380.2620
MEM 202.343750 1544307380.3621
MEM 203.324219 1544307380.4623
MEM 203.332031 1544307380.5625
