CMDLINE /usr/bin/python3 test_memory.py
MEM 71.074219 1544228719.9143
MEM 71.074219 1544228720.0145
MEM 71.074219 1544228720.1146
MEM 71.074219 1544228720.2148
MEM 71.074219 1544228720.3151
MEM 71.074219 1544228720.4153
MEM 71.074219 1544228720.5154
MEM 71.074219 1544228720.6155
MEM 71.074219 1544228720.7156
MEM 71.074219 1544228720.8158
MEM 71.074219 1544228720.9159
MEM 71.074219 1544228721.0161
MEM 71.074219 1544228721.1163
MEM 71.074219 1544228721.2166
MEM 71.074219 1544228721.3168
MEM 71.074219 1544228721.4171
MEM 71.074219 1544228721.5173
MEM 71.074219 1544228721.6174
MEM 71.074219 1544228721.7176
MEM 71.074219 1544228721.8177
MEM 71.074219 1544228721.9178
MEM 71.074219 1544228722.0180
MEM 71.074219 1544228722.1181
MEM 71.074219 1544228722.2182
MEM 71.074219 1544228722.3183
MEM 71.074219 1544228722.4186
MEM 71.074219 1544228722.5189
MEM 71.074219 1544228722.6191
MEM 71.074219 1544228722.7193
MEM 71.074219 1544228722.8195
MEM 71.074219 1544228722.9197
MEM 71.328125 1544228723.0198
MEM 71.328125 1544228723.1199
MEM 71.328125 1544228723.2202
MEM 71.328125 1544228723.3204
MEM 71.328125 1544228723.4207
MEM 71.328125 1544228723.5209
MEM 71.328125 1544228723.6212
MEM 71.328125 1544228723.7215
MEM 71.328125 1544228723.8216
MEM 71.328125 1544228723.9218
MEM 71.585938 1544228724.0220
MEM 71.585938 1544228724.1221
MEM 71.585938 1544228724.2224
MEM 71.742188 1544228724.3226
MEM 71.996094 1544228724.4228
MEM 72.035156 1544228724.5229
MEM 72.359375 1544228724.6231
MEM 72.359375 1544228724.7234
MEM 72.367188 1544228724.8236
MEM 72.375000 1544228724.9237
MEM 72.378906 1544228725.0238
MEM 72.382812 1544228725.1240
MEM 72.386719 1544228725.2241
MEM 72.386719 1544228725.3243
MEM 72.390625 1544228725.4244
MEM 72.394531 1544228725.5245
MEM 72.398438 1544228725.6248
MEM 72.402344 1544228725.7249
MEM 72.406250 1544228725.8252
MEM 72.406250 1544228725.9254
MEM 72.410156 1544228726.0256
MEM 72.414062 1544228726.1257
MEM 72.414062 1544228726.2259
MEM 72.414062 1544228726.3260
MEM 72.414062 1544228726.4261
MEM 72.414062 1544228726.5263
MEM 72.414062 1544228726.6264
MEM 72.414062 1544228726.7266
MEM 72.414062 1544228726.8268
MEM 72.414062 1544228726.9271
MEM 72.414062 1544228727.0274
MEM 72.414062 1544228727.1275
MEM 72.414062 1544228727.2276
MEM 72.414062 1544228727.3278
MEM 72.414062 1544228727.4279
MEM 72.414062 1544228727.5280
MEM 72.414062 1544228727.6281
MEM 72.414062 1544228727.7284
MEM 72.414062 1544228727.8285
MEM 72.414062 1544228727.9286
MEM 72.414062 1544228728.0288
MEM 72.414062 1544228728.1292
MEM 72.414062 1544228728.2293
MEM 72.414062 1544228728.3295
MEM 72.414062 1544228728.4296
MEM 72.414062 1544228728.5297
MEM 72.414062 1544228728.6299
MEM 72.414062 1544228728.7302
MEM 72.414062 1544228728.8305
MEM 72.414062 1544228728.9306
MEM 72.414062 1544228729.0309
MEM 72.414062 1544228729.1310
MEM 72.414062 1544228729.2313
MEM 72.414062 1544228729.3315
MEM 72.414062 1544228729.4317
MEM 72.414062 1544228729.5318
MEM 72.414062 1544228729.6319
MEM 72.414062 1544228729.7320
MEM 72.414062 1544228729.8322
MEM 72.414062 1544228729.9323
MEM 72.464844 1544228730.0325
MEM 72.464844 1544228730.1326
MEM 72.464844 1544228730.2327
MEM 72.464844 1544228730.3330
MEM 72.464844 1544228730.4332
MEM 72.464844 1544228730.5333
MEM 72.464844 1544228730.6335
MEM 72.464844 1544228730.7337
MEM 72.464844 1544228730.8338
MEM 72.464844 1544228730.9339
MEM 72.464844 1544228731.0340
MEM 72.464844 1544228731.1342
MEM 72.464844 1544228731.2343
MEM 72.464844 1544228731.3344
MEM 72.464844 1544228731.4345
MEM 72.464844 1544228731.5348
MEM 72.464844 1544228731.6350
MEM 72.464844 1544228731.7352
MEM 72.464844 1544228731.8353
MEM 72.464844 1544228731.9354
MEM 72.464844 1544228732.0356
MEM 72.464844 1544228732.1357
MEM 72.464844 1544228732.2360
MEM 72.464844 1544228732.3361
MEM 72.464844 1544228732.4364
MEM 72.464844 1544228732.5366
MEM 72.464844 1544228732.6368
MEM 72.464844 1544228732.7370
MEM 72.464844 1544228732.8371
MEM 72.464844 1544228732.9373
MEM 72.464844 1544228733.0376
MEM 72.464844 1544228733.1377
MEM 72.464844 1544228733.2378
MEM 72.464844 1544228733.3380
MEM 72.464844 1544228733.4383
MEM 72.464844 1544228733.5384
MEM 72.464844 1544228733.6387
MEM 72.464844 1544228733.7390
MEM 72.464844 1544228733.8391
MEM 72.464844 1544228733.9392
MEM 72.464844 1544228734.0394
MEM 72.718750 1544228734.1395
MEM 72.718750 1544228734.2397
MEM 72.718750 1544228734.3399
MEM 72.718750 1544228734.4402
MEM 72.718750 1544228734.5405
MEM 72.718750 1544228734.6407
MEM 72.718750 1544228734.7410
MEM 72.718750 1544228734.8413
MEM 72.718750 1544228734.9414
MEM 72.718750 1544228735.0415
MEM 72.718750 1544228735.1417
MEM 72.718750 1544228735.2418
MEM 72.718750 1544228735.3419
MEM 72.718750 1544228735.4420
MEM 72.718750 1544228735.5422
MEM 72.718750 1544228735.6423
MEM 72.718750 1544228735.7424
MEM 72.718750 1544228735.8426
MEM 72.718750 1544228735.9429
MEM 72.718750 1544228736.0431
MEM 72.718750 1544228736.1434
MEM 72.718750 1544228736.2436
MEM 72.718750 1544228736.3437
MEM 72.718750 1544228736.4438
MEM 72.718750 1544228736.5439
MEM 72.718750 1544228736.6441
MEM 72.718750 1544228736.7443
MEM 72.718750 1544228736.8444
MEM 72.718750 1544228736.9447
MEM 72.718750 1544228737.0450
MEM 72.718750 1544228737.1451
MEM 72.718750 1544228737.2452
MEM 72.718750 1544228737.3453
MEM 72.718750 1544228737.4455
MEM 72.976562 1544228737.5457
MEM 72.976562 1544228737.6458
MEM 72.976562 1544228737.7459
MEM 72.976562 1544228737.8460
MEM 72.976562 1544228737.9462
MEM 72.976562 1544228738.0464
MEM 72.976562 1544228738.1466
MEM 72.976562 1544228738.2467
MEM 72.976562 1544228738.3468
MEM 72.976562 1544228738.4469
MEM 72.976562 1544228738.5471
MEM 72.976562 1544228738.6472
MEM 72.976562 1544228738.7474
MEM 72.976562 1544228738.8475
MEM 72.976562 1544228738.9476
MEM 72.976562 1544228739.0479
MEM 72.976562 1544228739.1481
MEM 72.976562 1544228739.2483
MEM 72.976562 1544228739.3484
MEM 72.976562 1544228739.4488
MEM 72.976562 1544228739.5490
MEM 73.234375 1544228739.6492
MEM 73.234375 1544228739.7493
MEM 73.234375 1544228739.8494
MEM 73.234375 1544228739.9496
MEM 73.234375 1544228740.0499
MEM 73.234375 1544228740.1503
MEM 73.234375 1544228740.2505
MEM 73.234375 1544228740.3508
MEM 73.234375 1544228740.4510
MEM 73.234375 1544228740.5512
MEM 73.234375 1544228740.6513
MEM 73.234375 1544228740.7514
MEM 73.234375 1544228740.8516
MEM 73.234375 1544228740.9517
MEM 73.234375 1544228741.0518
MEM 73.234375 1544228741.1520
MEM 73.234375 1544228741.2522
MEM 73.234375 1544228741.3523
MEM 73.234375 1544228741.4525
MEM 73.234375 1544228741.5527
MEM 73.234375 1544228741.6528
MEM 73.234375 1544228741.7529
MEM 73.234375 1544228741.8531
MEM 73.234375 1544228741.9532
MEM 73.234375 1544228742.0534
MEM 73.234375 1544228742.1537
MEM 73.234375 1544228742.2539
MEM 73.234375 1544228742.3541
MEM 73.234375 1544228742.4543
MEM 73.234375 1544228742.5545
MEM 73.234375 1544228742.6546
MEM 73.234375 1544228742.7547
MEM 73.234375 1544228742.8548
MEM 73.234375 1544228742.9549
MEM 73.234375 1544228743.0552
MEM 73.234375 1544228743.1553
MEM 73.234375 1544228743.2554
MEM 73.234375 1544228743.3556
MEM 73.234375 1544228743.4558
MEM 73.234375 1544228743.5561
MEM 73.234375 1544228743.6566
MEM 73.492188 1544228743.7568
MEM 73.492188 1544228743.8569
MEM 73.492188 1544228743.9570
MEM 73.492188 1544228744.0572
MEM 73.750000 1544228744.1574
MEM 73.750000 1544228744.2576
MEM 73.750000 1544228744.3577
MEM 73.750000 1544228744.4578
MEM 73.750000 1544228744.5580
MEM 73.750000 1544228744.6582
MEM 73.750000 1544228744.7583
MEM 73.750000 1544228744.8586
MEM 73.750000 1544228744.9588
MEM 73.750000 1544228745.0591
MEM 73.750000 1544228745.1592
MEM 73.750000 1544228745.2595
MEM 73.750000 1544228745.3596
MEM 73.750000 1544228745.4597
MEM 73.750000 1544228745.5599
MEM 73.750000 1544228745.6600
MEM 73.750000 1544228745.7603
MEM 73.750000 1544228745.8606
MEM 73.750000 1544228745.9609
MEM 73.750000 1544228746.0611
MEM 73.750000 1544228746.1613
MEM 73.750000 1544228746.2615
MEM 73.750000 1544228746.3616
MEM 73.750000 1544228746.4618
MEM 73.750000 1544228746.5619
MEM 73.750000 1544228746.6620
MEM 73.750000 1544228746.7621
MEM 73.750000 1544228746.8622
MEM 73.750000 1544228746.9624
MEM 73.750000 1544228747.0626
MEM 73.750000 1544228747.1627
MEM 73.750000 1544228747.2628
MEM 73.750000 1544228747.3630
MEM 73.750000 1544228747.4631
MEM 73.750000 1544228747.5633
MEM 73.750000 1544228747.6634
MEM 73.750000 1544228747.7635
MEM 73.750000 1544228747.8637
MEM 73.750000 1544228747.9638
MEM 73.750000 1544228748.0640
MEM 73.750000 1544228748.1643
MEM 73.750000 1544228748.2648
MEM 73.750000 1544228748.3650
MEM 73.750000 1544228748.4652
MEM 73.750000 1544228748.5653
MEM 73.750000 1544228748.6655
MEM 73.750000 1544228748.7657
MEM 73.750000 1544228748.8658
MEM 73.750000 1544228748.9660
MEM 73.750000 1544228749.0662
MEM 73.750000 1544228749.1665
MEM 73.750000 1544228749.2667
MEM 73.750000 1544228749.3670
MEM 73.750000 1544228749.4671
MEM 73.750000 1544228749.5672
MEM 73.750000 1544228749.6673
MEM 73.750000 1544228749.7674
MEM 73.750000 1544228749.8676
MEM 73.750000 1544228749.9677
MEM 73.750000 1544228750.0679
MEM 73.750000 1544228750.1680
MEM 73.750000 1544228750.2682
MEM 73.750000 1544228750.3683
MEM 73.750000 1544228750.4686
MEM 73.750000 1544228750.5688
MEM 73.750000 1544228750.6689
MEM 73.750000 1544228750.7690
MEM 73.750000 1544228750.8691
MEM 73.750000 1544228750.9693
MEM 73.750000 1544228751.0695
MEM 73.750000 1544228751.1696
MEM 73.750000 1544228751.2700
MEM 73.750000 1544228751.3703
MEM 73.750000 1544228751.4705
MEM 73.750000 1544228751.5707
MEM 73.750000 1544228751.6710
MEM 73.750000 1544228751.7711
MEM 73.750000 1544228751.8713
MEM 73.750000 1544228751.9714
MEM 73.750000 1544228752.0716
MEM 73.750000 1544228752.1717
MEM 73.750000 1544228752.2718
MEM 73.750000 1544228752.3719
MEM 73.750000 1544228752.4722
MEM 73.750000 1544228752.5725
MEM 73.750000 1544228752.6726
MEM 73.750000 1544228752.7729
MEM 73.750000 1544228752.8730
MEM 73.750000 1544228752.9731
MEM 73.750000 1544228753.0733
MEM 73.750000 1544228753.1735
MEM 73.750000 1544228753.2736
MEM 73.750000 1544228753.3737
MEM 73.750000 1544228753.4739
MEM 73.750000 1544228753.5740
MEM 73.750000 1544228753.6741
MEM 73.750000 1544228753.7743
MEM 73.750000 1544228753.8745
MEM 73.750000 1544228753.9747
MEM 73.750000 1544228754.0749
MEM 73.750000 1544228754.1751
MEM 73.750000 1544228754.2752
MEM 73.750000 1544228754.3755
MEM 73.750000 1544228754.4756
MEM 73.750000 1544228754.5757
MEM 73.750000 1544228754.6758
MEM 73.750000 1544228754.7760
MEM 73.750000 1544228754.8761
MEM 73.750000 1544228754.9765
MEM 73.750000 1544228755.0768
MEM 73.750000 1544228755.1769
MEM 73.750000 1544228755.2771
MEM 73.750000 1544228755.3772
MEM 73.750000 1544228755.4773
MEM 73.750000 1544228755.5775
MEM 73.750000 1544228755.6776
MEM 73.750000 1544228755.7778
MEM 73.750000 1544228755.8779
MEM 73.750000 1544228755.9780
MEM 73.750000 1544228756.0782
MEM 73.750000 1544228756.1784
MEM 73.750000 1544228756.2785
MEM 73.750000 1544228756.3787
MEM 73.750000 1544228756.4788
MEM 73.750000 1544228756.5790
MEM 73.750000 1544228756.6791
MEM 73.750000 1544228756.7792
MEM 73.750000 1544228756.8793
MEM 73.750000 1544228756.9794
MEM 73.750000 1544228757.0797
MEM 73.750000 1544228757.1800
MEM 73.750000 1544228757.2803
MEM 73.750000 1544228757.3806
MEM 73.750000 1544228757.4809
MEM 73.750000 1544228757.5811
MEM 73.750000 1544228757.6813
MEM 73.750000 1544228757.7814
MEM 73.750000 1544228757.8816
MEM 73.750000 1544228757.9817
MEM 73.750000 1544228758.0819
MEM 73.750000 1544228758.1820
MEM 73.750000 1544228758.2823
MEM 73.750000 1544228758.3826
MEM 73.750000 1544228758.4827
MEM 73.750000 1544228758.5828
MEM 73.750000 1544228758.6830
MEM 73.750000 1544228758.7831
MEM 73.750000 1544228758.8832
MEM 73.750000 1544228758.9834
MEM 73.750000 1544228759.0835
MEM 73.750000 1544228759.1836
MEM 73.750000 1544228759.2838
MEM 73.750000 1544228759.3839
MEM 73.750000 1544228759.4842
MEM 73.750000 1544228759.5844
MEM 73.750000 1544228759.6845
MEM 73.750000 1544228759.7846
MEM 73.750000 1544228759.8847
MEM 73.750000 1544228759.9849
MEM 73.750000 1544228760.0851
MEM 73.750000 1544228760.1852
MEM 73.750000 1544228760.2854
MEM 73.750000 1544228760.3860
MEM 73.750000 1544228760.4862
MEM 73.750000 1544228760.5865
MEM 73.750000 1544228760.6867
MEM 73.750000 1544228760.7870
MEM 73.750000 1544228760.8872
MEM 73.750000 1544228760.9874
MEM 73.750000 1544228761.0876
MEM 73.750000 1544228761.1878
MEM 73.750000 1544228761.2880
MEM 73.750000 1544228761.3883
MEM 73.750000 1544228761.4884
MEM 73.750000 1544228761.5886
MEM 73.750000 1544228761.6889
MEM 73.750000 1544228761.7890
MEM 73.750000 1544228761.8891
MEM 73.750000 1544228761.9895
MEM 73.750000 1544228762.0896
MEM 73.750000 1544228762.1897
MEM 73.750000 1544228762.2899
MEM 73.750000 1544228762.3901
MEM 73.750000 1544228762.4903
MEM 73.750000 1544228762.5905
MEM 73.750000 1544228762.6908
MEM 73.750000 1544228762.7911
MEM 73.750000 1544228762.8913
MEM 73.750000 1544228762.9915
MEM 73.750000 1544228763.0917
MEM 73.750000 1544228763.1920
MEM 73.750000 1544228763.2922
MEM 73.750000 1544228763.3923
MEM 73.750000 1544228763.4928
MEM 73.750000 1544228763.5929
MEM 73.750000 1544228763.6931
MEM 73.750000 1544228763.7932
MEM 73.750000 1544228763.8933
MEM 73.750000 1544228763.9936
MEM 73.750000 1544228764.0938
MEM 73.750000 1544228764.1939
MEM 73.750000 1544228764.2940
MEM 73.750000 1544228764.3942
MEM 73.750000 1544228764.4943
MEM 73.750000 1544228764.5944
MEM 73.750000 1544228764.6945
MEM 73.750000 1544228764.7947
MEM 73.750000 1544228764.8948
MEM 73.750000 1544228764.9951
MEM 73.750000 1544228765.0954
MEM 73.750000 1544228765.1956
MEM 73.750000 1544228765.2958
MEM 73.750000 1544228765.3960
MEM 73.750000 1544228765.4963
MEM 73.750000 1544228765.5964
MEM 73.750000 1544228765.6965
MEM 73.750000 1544228765.7967
MEM 73.750000 1544228765.8969
MEM 73.750000 1544228765.9970
MEM 73.750000 1544228766.0972
MEM 73.750000 1544228766.1974
MEM 73.750000 1544228766.2977
MEM 73.750000 1544228766.3978
MEM 73.750000 1544228766.4981
MEM 73.750000 1544228766.5982
MEM 73.750000 1544228766.6983
MEM 73.750000 1544228766.7984
MEM 73.750000 1544228766.8985
MEM 73.750000 1544228766.9987
MEM 73.750000 1544228767.0988
MEM 73.750000 1544228767.1990
MEM 73.750000 1544228767.2993
MEM 73.750000 1544228767.3995
MEM 73.750000 1544228767.4998
MEM 74.007812 1544228767.6000
MEM 74.007812 1544228767.7003
MEM 74.007812 1544228767.8006
MEM 74.007812 1544228767.9008
MEM 74.007812 1544228768.0011
MEM 74.007812 1544228768.1012
MEM 74.007812 1544228768.2014
MEM 74.007812 1544228768.3015
MEM 74.007812 1544228768.4017
MEM 74.007812 1544228768.5020
MEM 74.007812 1544228768.6021
MEM 74.007812 1544228768.7023
MEM 74.007812 1544228768.8024
MEM 74.007812 1544228768.9025
MEM 74.007812 1544228769.0027
MEM 74.226562 1544228769.1029
MEM 74.226562 1544228769.2032
MEM 74.226562 1544228769.3034
MEM 74.226562 1544228769.4036
MEM 74.226562 1544228769.5038
MEM 74.226562 1544228769.6040
MEM 74.480469 1544228769.7043
MEM 74.480469 1544228769.8044
MEM 74.738281 1544228769.9046
MEM 74.738281 1544228770.0048
MEM 75.003906 1544228770.1049
MEM 75.003906 1544228770.2051
MEM 75.257812 1544228770.3053
MEM 75.257812 1544228770.4055
MEM 75.257812 1544228770.5056
MEM 75.257812 1544228770.6058
MEM 75.257812 1544228770.7062
MEM 75.257812 1544228770.8064
MEM 75.257812 1544228770.9065
MEM 75.257812 1544228771.0066
MEM 75.257812 1544228771.1068
MEM 75.257812 1544228771.2069
MEM 75.257812 1544228771.3070
MEM 75.257812 1544228771.4071
MEM 75.257812 1544228771.5072
MEM 75.257812 1544228771.6073
MEM 75.257812 1544228771.7076
MEM 75.257812 1544228771.8078
MEM 75.257812 1544228771.9081
MEM 75.257812 1544228772.0083
MEM 75.257812 1544228772.1085
MEM 75.257812 1544228772.2088
MEM 75.257812 1544228772.3091
MEM 75.257812 1544228772.4092
MEM 75.257812 1544228772.5093
MEM 75.257812 1544228772.6095
MEM 75.257812 1544228772.7096
MEM 75.257812 1544228772.8097
