CMDLINE /usr/bin/python3 test_memory.py
MEM 233.335938 1544225608.3999
MEM 235.023438 1544225608.5002
MEM 236.507812 1544225608.6003
MEM 237.953125 1544225608.7006
MEM 239.582031 1544225608.8008
MEM 241.222656 1544225608.9010
MEM 242.707031 1544225609.0012
MEM 244.332031 1544225609.1013
MEM 245.953125 1544225609.2014
MEM 247.582031 1544225609.3016
MEM 249.281250 1544225609.4018
MEM 250.671875 1544225609.5022
MEM 252.476562 1544225609.6023
MEM 253.925781 1544225609.7024
MEM 255.671875 1544225609.8026
MEM 257.171875 1544225609.9027
MEM 258.804688 1544225610.0029
MEM 260.558594 1544225610.1030
MEM 262.257812 1544225610.2031
MEM 263.820312 1544225610.3034
MEM 265.316406 1544225610.4036
MEM 266.878906 1544225610.5038
MEM 268.500000 1544225610.6040
MEM 270.125000 1544225610.7042
MEM 271.703125 1544225610.8044
MEM 273.265625 1544225610.9046
MEM 275.046875 1544225611.0048
MEM 276.894531 1544225611.1050
MEM 277.468750 1544225611.2051
MEM 277.792969 1544225611.3052
MEM 278.863281 1544225611.4055
MEM 278.863281 1544225611.5058
MEM 280.781250 1544225611.6061
MEM 282.441406 1544225611.7065
MEM 284.292969 1544225611.8068
MEM 285.824219 1544225611.9070
MEM 286.144531 1544225612.0071
MEM 286.164062 1544225612.1074
MEM 286.183594 1544225612.2076
MEM 286.472656 1544225612.3079
MEM 287.281250 1544225612.4082
MEM 287.437500 1544225612.5083
MEM 288.203125 1544225612.6085
MEM 289.152344 1544225612.7088
MEM 290.015625 1544225612.8091
MEM 290.957031 1544225612.9092
MEM 291.902344 1544225613.0095
MEM 292.929688 1544225613.1096
MEM 294.769531 1544225613.2097
MEM 296.429688 1544225613.3099
MEM 298.339844 1544225613.4101
MEM 299.953125 1544225613.5103
MEM 301.507812 1544225613.6105
MEM 303.210938 1544225613.7107
MEM 304.835938 1544225613.8109
MEM 306.187500 1544225613.9112
MEM 307.761719 1544225614.0115
MEM 309.511719 1544225614.1116
MEM 311.019531 1544225614.2118
MEM 312.640625 1544225614.3119
MEM 314.269531 1544225614.4121
MEM 316.011719 1544225614.5124
MEM 317.527344 1544225614.6125
MEM 319.207031 1544225614.7128
MEM 320.781250 1544225614.8131
MEM 322.406250 1544225614.9132
MEM 324.031250 1544225615.0135
MEM 325.777344 1544225615.1137
MEM 327.285156 1544225615.2139
MEM 328.917969 1544225615.3140
MEM 330.472656 1544225615.4143
MEM 332.171875 1544225615.5145
MEM 333.851562 1544225615.6147
MEM 335.429688 1544225615.7149
MEM 336.722656 1544225615.8153
MEM 336.722656 1544225615.9156
MEM 337.890625 1544225616.0158
MEM 339.257812 1544225616.1161
MEM 340.960938 1544225616.2163
MEM 342.582031 1544225616.3164
MEM 344.210938 1544225616.4166
MEM 346.023438 1544225616.5167
MEM 347.667969 1544225616.6169
MEM 349.312500 1544225616.7170
MEM 351.300781 1544225616.8173
MEM 353.101562 1544225616.9176
MEM 354.800781 1544225617.0178
MEM 356.578125 1544225617.1181
MEM 358.382812 1544225617.2183
MEM 359.882812 1544225617.3185
MEM 361.507812 1544225617.4188
MEM 363.062500 1544225617.5191
MEM 364.609375 1544225617.6193
MEM 366.363281 1544225617.7194
MEM 367.988281 1544225617.8195
MEM 369.906250 1544225617.9199
MEM 371.187500 1544225618.0201
MEM 372.886719 1544225618.1203
MEM 374.511719 1544225618.2204
MEM 376.097656 1544225618.3207
MEM 377.921875 1544225618.4209
MEM 379.714844 1544225618.5211
MEM 381.500000 1544225618.6214
MEM 383.300781 1544225618.7216
MEM 385.023438 1544225618.8217
MEM 386.648438 1544225618.9220
MEM 388.277344 1544225619.0221
MEM 389.902344 1544225619.1223
MEM 391.531250 1544225619.2225
MEM 393.152344 1544225619.3227
MEM 394.789062 1544225619.4228
MEM 396.410156 1544225619.5231
MEM 398.031250 1544225619.6233
MEM 399.667969 1544225619.7235
MEM 401.285156 1544225619.8238
MEM 402.917969 1544225619.9241
MEM 404.539062 1544225620.0242
MEM 406.171875 1544225620.1245
MEM 407.792969 1544225620.2246
MEM 409.089844 1544225620.3249
MEM 409.089844 1544225620.4252
MEM 409.601562 1544225620.5255
MEM 411.300781 1544225620.6257
MEM 413.000000 1544225620.7258
MEM 414.558594 1544225620.8261
MEM 416.171875 1544225620.9264
MEM 417.828125 1544225621.0266
MEM 419.675781 1544225621.1268
MEM 421.335938 1544225621.2271
MEM 423.183594 1544225621.3274
MEM 424.769531 1544225621.4276
MEM 426.660156 1544225621.5279
MEM 428.570312 1544225621.6282
MEM 430.230469 1544225621.7285
MEM 432.039062 1544225621.8286
MEM 433.652344 1544225621.9289
MEM 435.281250 1544225622.0292
MEM 436.910156 1544225622.1294
MEM 438.542969 1544225622.2295
MEM 440.253906 1544225622.3296
MEM 441.863281 1544225622.4298
MEM 443.496094 1544225622.5300
MEM 445.191406 1544225622.6301
MEM 446.832031 1544225622.7303
MEM 448.460938 1544225622.8304
MEM 450.082031 1544225622.9306
MEM 451.972656 1544225623.0308
MEM 453.464844 1544225623.1311
MEM 454.964844 1544225623.2312
MEM 456.781250 1544225623.3313
MEM 458.464844 1544225623.4315
MEM 460.105469 1544225623.5316
MEM 461.816406 1544225623.6318
MEM 463.433594 1544225623.7319
MEM 464.996094 1544225623.8321
MEM 466.800781 1544225623.9325
MEM 468.375000 1544225624.0327
MEM 469.882812 1544225624.1329
MEM 471.507812 1544225624.2332
MEM 473.203125 1544225624.3334
MEM 474.828125 1544225624.4337
MEM 476.710938 1544225624.5339
MEM 478.382812 1544225624.6340
MEM 480.175781 1544225624.7341
MEM 481.894531 1544225624.8343
MEM 483.730469 1544225624.9344
MEM 485.707031 1544225625.0346
MEM 487.558594 1544225625.1348
MEM 489.152344 1544225625.2350
MEM 489.812500 1544225625.3351
MEM 489.820312 1544225625.4354
MEM 489.824219 1544225625.5356
MEM 489.828125 1544225625.6357
MEM 489.832031 1544225625.7359
MEM 489.835938 1544225625.8360
MEM 490.140625 1544225625.9362
MEM 490.148438 1544225626.0363
MEM 490.156250 1544225626.1365
MEM 490.664062 1544225626.2367
MEM 491.429688 1544225626.3369
MEM 491.687500 1544225626.4371
MEM 492.019531 1544225626.5374
MEM 492.074219 1544225626.6377
MEM 492.386719 1544225626.7379
MEM 493.410156 1544225626.8382
MEM 493.875000 1544225626.9385
MEM 494.597656 1544225627.0387
MEM 495.562500 1544225627.1389
MEM 496.542969 1544225627.2390
MEM 497.566406 1544225627.3392
MEM 498.339844 1544225627.4396
MEM 498.339844 1544225627.5400
MEM 498.339844 1544225627.6404
MEM 499.316406 1544225627.7406
MEM 499.316406 1544225627.8407
MEM 499.316406 1544225627.9408
MEM 499.316406 1544225628.0411
MEM 499.316406 1544225628.1412
MEM 499.316406 1544225628.2413
MEM 499.316406 1544225628.3414
MEM 499.316406 1544225628.4415
MEM 499.316406 1544225628.5417
MEM 499.316406 1544225628.6419
MEM 499.398438 1544225628.7421
MEM 500.992188 1544225628.8423
MEM 502.847656 1544225628.9425
MEM 504.699219 1544225629.0426
MEM 506.492188 1544225629.1428
MEM 508.128906 1544225629.2429
MEM 509.753906 1544225629.3431
MEM 511.433594 1544225629.4432
MEM 512.875000 1544225629.5433
MEM 514.640625 1544225629.6435
MEM 516.277344 1544225629.7438
MEM 517.894531 1544225629.8440
MEM 519.523438 1544225629.9441
MEM 521.132812 1544225630.0444
MEM 522.703125 1544225630.1446
MEM 524.410156 1544225630.2447
MEM 526.031250 1544225630.3449
MEM 527.671875 1544225630.4451
MEM 529.222656 1544225630.5453
MEM 530.917969 1544225630.6454
MEM 532.410156 1544225630.7457
MEM 534.179688 1544225630.8460
MEM 535.734375 1544225630.9463
MEM 537.425781 1544225631.0465
MEM 539.054688 1544225631.1467
MEM 540.687500 1544225631.2468
MEM 542.316406 1544225631.3471
MEM 543.945312 1544225631.4474
MEM 545.492188 1544225631.5477
MEM 547.296875 1544225631.6479
MEM 548.824219 1544225631.7482
MEM 550.453125 1544225631.8484
MEM 552.078125 1544225631.9486
MEM 553.703125 1544225632.0489
MEM 555.332031 1544225632.1490
MEM 556.890625 1544225632.2492
MEM 558.558594 1544225632.3493
MEM 560.464844 1544225632.4495
MEM 562.191406 1544225632.5496
MEM 564.167969 1544225632.6498
MEM 565.890625 1544225632.7501
MEM 567.800781 1544225632.8502
MEM 569.316406 1544225632.9504
MEM 571.140625 1544225633.0506
MEM 572.988281 1544225633.1509
MEM 574.644531 1544225633.2511
MEM 576.562500 1544225633.3512
MEM 578.277344 1544225633.4514
MEM 580.121094 1544225633.5515
MEM 582.171875 1544225633.6516
MEM 584.011719 1544225633.7518
MEM 585.605469 1544225633.8521
MEM 587.554688 1544225633.9523
MEM 589.167969 1544225634.0525
MEM 590.804688 1544225634.1527
MEM 592.433594 1544225634.2529
MEM 593.914062 1544225634.3531
MEM 595.683594 1544225634.4532
MEM 597.253906 1544225634.5534
MEM 598.953125 1544225634.6535
MEM 600.574219 1544225634.7536
MEM 602.207031 1544225634.8539
MEM 603.828125 1544225634.9540
MEM 605.449219 1544225635.0542
MEM 607.250000 1544225635.1544
MEM 608.894531 1544225635.2545
MEM 610.351562 1544225635.3549
MEM 610.351562 1544225635.4553
MEM 610.351562 1544225635.5557
MEM 610.351562 1544225635.6560
MEM 611.972656 1544225635.7565
MEM 613.613281 1544225635.8568
MEM 615.234375 1544225635.9570
MEM 616.976562 1544225636.0575
MEM 618.742188 1544225636.1577
MEM 620.312500 1544225636.2579
MEM 621.933594 1544225636.3582
MEM 623.570312 1544225636.4584
MEM 625.253906 1544225636.5586
MEM 626.886719 1544225636.6588
MEM 628.507812 1544225636.7590
MEM 630.210938 1544225636.8592
MEM 631.769531 1544225636.9593
MEM 633.468750 1544225637.0595
MEM 635.031250 1544225637.1596
MEM 636.726562 1544225637.2597
MEM 638.363281 1544225637.3599
MEM 640.210938 1544225637.4600
MEM 641.996094 1544225637.5603
MEM 643.511719 1544225637.6605
MEM 645.062500 1544225637.7607
MEM 646.761719 1544225637.8610
MEM 648.382812 1544225637.9611
MEM 649.941406 1544225638.0613
MEM 651.644531 1544225638.1616
MEM 653.261719 1544225638.2618
MEM 654.894531 1544225638.3620
MEM 656.519531 1544225638.4622
MEM 658.144531 1544225638.5623
MEM 659.750000 1544225638.6625
MEM 661.355469 1544225638.7628
MEM 663.156250 1544225638.8631
MEM 665.046875 1544225638.9632
MEM 666.773438 1544225639.0634
MEM 668.687500 1544225639.1635
MEM 671.703125 1544225639.2637
MEM 673.101562 1544225639.3639
MEM 674.914062 1544225639.4640
MEM 676.691406 1544225639.5642
MEM 678.558594 1544225639.6644
MEM 680.109375 1544225639.7647
MEM 681.558594 1544225639.8650
MEM 683.183594 1544225639.9652
MEM 684.808594 1544225640.0654
MEM 686.437500 1544225640.1655
MEM 688.121094 1544225640.2656
MEM 689.687500 1544225640.3658
MEM 691.250000 1544225640.4660
MEM 692.953125 1544225640.5662
MEM 694.566406 1544225640.6664
MEM 696.054688 1544225640.7666
MEM 697.914062 1544225640.8669
MEM 699.410156 1544225640.9671
MEM 701.039062 1544225641.0676
MEM 702.734375 1544225641.1679
MEM 704.109375 1544225641.2682
MEM 705.917969 1544225641.3684
MEM 707.464844 1544225641.4686
MEM 709.242188 1544225641.5688
MEM 710.664062 1544225641.6690
MEM 712.242188 1544225641.7692
MEM 713.921875 1544225641.8695
MEM 715.695312 1544225641.9698
MEM 717.453125 1544225642.0700
MEM 717.625000 1544225642.1703
MEM 717.632812 1544225642.2705
MEM 717.656250 1544225642.3707
MEM 717.656250 1544225642.4708
MEM 717.656250 1544225642.5709
MEM 717.656250 1544225642.6710
MEM 717.656250 1544225642.7712
MEM 717.656250 1544225642.8713
MEM 717.656250 1544225642.9714
MEM 717.656250 1544225643.0715
MEM 717.656250 1544225643.1716
MEM 717.656250 1544225643.2718
MEM 717.656250 1544225643.3721
MEM 717.656250 1544225643.4722
MEM 717.656250 1544225643.5724
MEM 717.656250 1544225643.6725
MEM 717.656250 1544225643.7727
MEM 717.656250 1544225643.8728
MEM 717.656250 1544225643.9730
MEM 717.968750 1544225644.0732
MEM 717.984375 1544225644.1733
MEM 718.273438 1544225644.2734
MEM 718.281250 1544225644.3740
MEM 718.613281 1544225644.4742
MEM 718.867188 1544225644.5743
MEM 718.894531 1544225644.6745
MEM 718.902344 1544225644.7746
MEM 718.910156 1544225644.8749
MEM 718.914062 1544225644.9750
MEM 718.917969 1544225645.0751
MEM 718.917969 1544225645.1752
MEM 718.921875 1544225645.2755
MEM 718.925781 1544225645.3757
MEM 718.929688 1544225645.4760
MEM 718.929688 1544225645.5762
MEM 718.933594 1544225645.6763
MEM 718.937500 1544225645.7764
MEM 718.941406 1544225645.8766
MEM 718.945312 1544225645.9767
MEM 718.949219 1544225646.0769
MEM 718.949219 1544225646.1770
MEM 718.949219 1544225646.2771
MEM 718.949219 1544225646.3774
MEM 718.949219 1544225646.4776
MEM 718.949219 1544225646.5780
MEM 718.949219 1544225646.6782
MEM 718.949219 1544225646.7785
MEM 718.949219 1544225646.8786
MEM 718.949219 1544225646.9787
MEM 718.949219 1544225647.0789
MEM 718.949219 1544225647.1791
MEM 718.949219 1544225647.2793
MEM 718.949219 1544225647.3794
MEM 718.949219 1544225647.4796
MEM 718.949219 1544225647.5798
MEM 718.949219 1544225647.6801
MEM 718.964844 1544225647.7803
MEM 718.976562 1544225647.8804
MEM 719.027344 1544225647.9805
MEM 719.027344 1544225648.0806
MEM 719.027344 1544225648.1807
MEM 719.027344 1544225648.2808
MEM 719.027344 1544225648.3809
MEM 719.027344 1544225648.4811
MEM 719.027344 1544225648.5812
MEM 719.058594 1544225648.6813
MEM 719.074219 1544225648.7814
MEM 719.078125 1544225648.8816
MEM 719.085938 1544225648.9818
MEM 719.097656 1544225649.0819
MEM 719.101562 1544225649.1820
MEM 719.371094 1544225649.2822
MEM 719.375000 1544225649.3825
MEM 719.378906 1544225649.4827
MEM 719.382812 1544225649.5829
MEM 719.386719 1544225649.6832
MEM 719.390625 1544225649.7834
MEM 719.394531 1544225649.8836
MEM 719.398438 1544225649.9838
MEM 719.398438 1544225650.0841
MEM 719.445312 1544225650.1843
MEM 719.445312 1544225650.2845
MEM 719.445312 1544225650.3848
MEM 719.445312 1544225650.4850
MEM 719.445312 1544225650.5852
MEM 719.445312 1544225650.6855
MEM 719.445312 1544225650.7857
MEM 719.445312 1544225650.8859
MEM 719.445312 1544225650.9862
MEM 719.445312 1544225651.0865
MEM 719.500000 1544225651.1868
MEM 719.500000 1544225651.2869
MEM 719.500000 1544225651.3870
MEM 719.500000 1544225651.4871
MEM 719.500000 1544225651.5874
MEM 719.500000 1544225651.6876
MEM 719.500000 1544225651.7879
MEM 720.011719 1544225651.8881
MEM 720.074219 1544225651.9884
MEM 720.082031 1544225652.0885
MEM 720.101562 1544225652.1887
MEM 720.101562 1544225652.2889
MEM 720.101562 1544225652.3891
MEM 720.101562 1544225652.4893
MEM 720.101562 1544225652.5895
MEM 720.101562 1544225652.6897
MEM 720.101562 1544225652.7898
MEM 720.101562 1544225652.8899
MEM 720.101562 1544225652.9901
MEM 720.101562 1544225653.0902
MEM 720.101562 1544225653.1903
MEM 720.101562 1544225653.2906
MEM 720.101562 1544225653.3909
MEM 720.101562 1544225653.4910
MEM 720.101562 1544225653.5912
MEM 720.101562 1544225653.6915
MEM 720.101562 1544225653.7917
MEM 720.101562 1544225653.8919
MEM 720.101562 1544225653.9922
MEM 720.101562 1544225654.0924
MEM 720.101562 1544225654.1925
MEM 720.101562 1544225654.2928
MEM 720.101562 1544225654.3929
MEM 720.101562 1544225654.4932
MEM 720.101562 1544225654.5933
MEM 720.101562 1544225654.6934
MEM 720.101562 1544225654.7936
MEM 720.101562 1544225654.8937
MEM 720.101562 1544225654.9938
MEM 720.101562 1544225655.0939
MEM 720.101562 1544225655.1941
MEM 720.101562 1544225655.2942
MEM 720.101562 1544225655.3943
MEM 720.101562 1544225655.4945
MEM 720.101562 1544225655.5948
MEM 720.101562 1544225655.6949
MEM 720.101562 1544225655.7950
MEM 720.101562 1544225655.8952
MEM 720.101562 1544225655.9953
MEM 720.101562 1544225656.0955
MEM 720.101562 1544225656.1957
MEM 720.101562 1544225656.2960
MEM 720.101562 1544225656.3961
MEM 720.101562 1544225656.4963
MEM 720.101562 1544225656.5966
MEM 720.101562 1544225656.6968
MEM 720.101562 1544225656.7970
MEM 720.101562 1544225656.8972
MEM 720.101562 1544225656.9974
MEM 720.101562 1544225657.0977
MEM 720.101562 1544225657.1979
MEM 720.101562 1544225657.2982
MEM 720.101562 1544225657.3983
MEM 720.101562 1544225657.4985
MEM 720.101562 1544225657.5986
MEM 720.101562 1544225657.6988
MEM 720.101562 1544225657.7991
MEM 720.101562 1544225657.8992
MEM 720.101562 1544225657.9993
MEM 720.101562 1544225658.0995
MEM 720.101562 1544225658.1997
MEM 720.101562 1544225658.2999
MEM 720.101562 1544225658.4002
MEM 720.101562 1544225658.5003
MEM 720.101562 1544225658.6004
MEM 720.101562 1544225658.7005
MEM 720.101562 1544225658.8007
MEM 720.101562 1544225658.9008
MEM 720.101562 1544225659.0011
MEM 720.101562 1544225659.1012
MEM 720.101562 1544225659.2014
MEM 720.101562 1544225659.3015
MEM 720.101562 1544225659.4016
MEM 720.101562 1544225659.5018
MEM 720.101562 1544225659.6020
MEM 720.101562 1544225659.7022
MEM 720.101562 1544225659.8025
MEM 720.101562 1544225659.9027
MEM 720.101562 1544225660.0030
MEM 720.101562 1544225660.1032
MEM 720.101562 1544225660.2034
MEM 720.101562 1544225660.3036
MEM 720.101562 1544225660.4037
MEM 720.101562 1544225660.5039
MEM 720.101562 1544225660.6042
MEM 720.101562 1544225660.7043
MEM 720.101562 1544225660.8044
MEM 720.101562 1544225660.9045
MEM 720.101562 1544225661.0047
MEM 720.101562 1544225661.1049
MEM 720.101562 1544225661.2050
MEM 720.101562 1544225661.3052
MEM 720.101562 1544225661.4054
MEM 720.101562 1544225661.5055
MEM 720.101562 1544225661.6056
MEM 720.101562 1544225661.7057
MEM 720.101562 1544225661.8058
MEM 720.101562 1544225661.9060
MEM 720.101562 1544225662.0061
MEM 720.101562 1544225662.1062
MEM 720.101562 1544225662.2063
MEM 720.101562 1544225662.3066
MEM 720.101562 1544225662.4069
MEM 720.101562 1544225662.5070
MEM 720.101562 1544225662.6071
MEM 720.101562 1544225662.7075
MEM 720.101562 1544225662.8078
MEM 720.101562 1544225662.9079
MEM 720.101562 1544225663.0082
MEM 720.101562 1544225663.1084
MEM 720.101562 1544225663.2085
MEM 720.101562 1544225663.3087
MEM 720.101562 1544225663.4089
MEM 720.101562 1544225663.5091
MEM 720.101562 1544225663.6093
MEM 720.101562 1544225663.7094
MEM 720.101562 1544225663.8095
MEM 720.101562 1544225663.9096
MEM 720.101562 1544225664.0097
MEM 720.101562 1544225664.1099
MEM 720.101562 1544225664.2100
MEM 720.101562 1544225664.3101
MEM 720.101562 1544225664.4102
MEM 720.101562 1544225664.5105
MEM 720.101562 1544225664.6107
MEM 720.101562 1544225664.7108
MEM 720.101562 1544225664.8110
MEM 720.101562 1544225664.9111
MEM 720.101562 1544225665.0112
MEM 720.101562 1544225665.1113
MEM 720.101562 1544225665.2114
MEM 720.101562 1544225665.3116
MEM 720.101562 1544225665.4117
MEM 720.101562 1544225665.5119
MEM 720.101562 1544225665.6122
MEM 720.101562 1544225665.7124
MEM 720.101562 1544225665.8127
MEM 720.101562 1544225665.9130
MEM 720.101562 1544225666.0131
MEM 720.101562 1544225666.1132
MEM 720.101562 1544225666.2134
MEM 720.101562 1544225666.3135
MEM 720.101562 1544225666.4136
MEM 720.101562 1544225666.5138
MEM 720.101562 1544225666.6140
MEM 720.101562 1544225666.7142
MEM 720.101562 1544225666.8145
MEM 720.101562 1544225666.9147
MEM 720.101562 1544225667.0149
MEM 720.101562 1544225667.1151
MEM 720.101562 1544225667.2153
MEM 720.101562 1544225667.3155
MEM 720.101562 1544225667.4157
MEM 720.101562 1544225667.5159
MEM 720.101562 1544225667.6161
MEM 720.101562 1544225667.7163
MEM 720.101562 1544225667.8166
MEM 720.101562 1544225667.9168
MEM 720.101562 1544225668.0170
MEM 720.101562 1544225668.1172
MEM 720.101562 1544225668.2175
MEM 720.101562 1544225668.3178
MEM 720.101562 1544225668.4181
MEM 720.101562 1544225668.5184
MEM 720.101562 1544225668.6186
MEM 719.781250 1544225668.7188
MEM 719.281250 1544225668.8191
MEM 719.031250 1544225668.9194
MEM 719.031250 1544225669.0196
MEM 719.031250 1544225669.1199
MEM 719.031250 1544225669.2201
MEM 719.031250 1544225669.3204
MEM 718.031250 1544225669.4206
MEM 718.031250 1544225669.5208
MEM 718.031250 1544225669.6210
MEM 718.031250 1544225669.7212
MEM 718.031250 1544225669.8214
MEM 718.031250 1544225669.9215
MEM 718.031250 1544225670.0218
MEM 718.031250 1544225670.1220
MEM 718.031250 1544225670.2222
MEM 718.031250 1544225670.3223
MEM 718.031250 1544225670.4225
MEM 718.031250 1544225670.5227
MEM 718.031250 1544225670.6229
MEM 718.031250 1544225670.7231
MEM 718.031250 1544225670.8232
MEM 718.031250 1544225670.9234
MEM 718.031250 1544225671.0236
MEM 718.031250 1544225671.1238
MEM 718.031250 1544225671.2241
MEM 718.031250 1544225671.3243
MEM 718.031250 1544225671.4245
MEM 718.031250 1544225671.5248
MEM 718.031250 1544225671.6250
MEM 718.031250 1544225671.7252
MEM 718.031250 1544225671.8254
MEM 718.031250 1544225671.9258
