CMDLINE /usr/bin/python3 test_memory.py
MEM 98.355469 1544225911.4260
MEM 98.914062 1544225911.5262
MEM 99.429688 1544225911.6263
MEM 100.203125 1544225911.7264
MEM 100.617188 1544225911.8265
MEM 101.421875 1544225911.9267
MEM 101.988281 1544225912.0268
MEM 102.593750 1544225912.1269
MEM 103.105469 1544225912.2272
MEM 103.878906 1544225912.3273
MEM 104.261719 1544225912.4276
MEM 105.031250 1544225912.5279
MEM 105.808594 1544225912.6281
MEM 106.324219 1544225912.7284
MEM 107.097656 1544225912.8285
MEM 108.109375 1544225912.9286
MEM 108.363281 1544225913.0288
MEM 109.132812 1544225913.1289
MEM 109.910156 1544225913.2291
MEM 110.648438 1544225913.3293
MEM 111.363281 1544225913.4296
MEM 112.132812 1544225913.5297
MEM 112.851562 1544225913.6298
MEM 113.878906 1544225913.7299
MEM 114.136719 1544225913.8300
MEM 114.832031 1544225913.9302
MEM 115.343750 1544225914.0304
MEM 116.117188 1544225914.1305
MEM 116.890625 1544225914.2307
MEM 117.406250 1544225914.3309
MEM 118.109375 1544225914.4312
MEM 118.625000 1544225914.5313
MEM 119.398438 1544225914.6315
MEM 119.808594 1544225914.7318
MEM 120.621094 1544225914.8319
MEM 121.136719 1544225914.9320
MEM 121.910156 1544225915.0321
MEM 122.425781 1544225915.1324
MEM 123.117188 1544225915.2326
MEM 123.890625 1544225915.3328
MEM 124.406250 1544225915.4331
MEM 125.160156 1544225915.5332
MEM 125.933594 1544225915.6333
MEM 126.414062 1544225915.7335
MEM 127.441406 1544225915.8336
MEM 128.285156 1544225915.9337
MEM 128.937500 1544225916.0339
MEM 129.699219 1544225916.1340
MEM 130.425781 1544225916.2342
MEM 131.199219 1544225916.3343
MEM 131.902344 1544225916.4344
MEM 132.664062 1544225916.5346
MEM 133.382812 1544225916.6347
MEM 134.125000 1544225916.7349
MEM 134.894531 1544225916.8350
MEM 135.609375 1544225916.9352
MEM 136.179688 1544225917.0355
MEM 136.589844 1544225917.1357
MEM 137.136719 1544225917.2358
MEM 137.886719 1544225917.3360
MEM 138.628906 1544225917.4362
MEM 139.398438 1544225917.5363
MEM 140.171875 1544225917.6364
MEM 140.675781 1544225917.7366
MEM 141.628906 1544225917.8367
MEM 142.140625 1544225917.9368
MEM 142.886719 1544225918.0369
MEM 143.644531 1544225918.1372
MEM 144.414062 1544225918.2374
MEM 144.929688 1544225918.3376
MEM 145.886719 1544225918.4379
MEM 146.339844 1544225918.5382
MEM 147.320312 1544225918.6384
MEM 147.839844 1544225918.7386
MEM 148.582031 1544225918.8387
MEM 149.324219 1544225918.9388
MEM 150.097656 1544225919.0391
MEM 150.585938 1544225919.1393
MEM 151.371094 1544225919.2396
MEM 151.937500 1544225919.3399
MEM 152.660156 1544225919.4401
MEM 153.402344 1544225919.5403
MEM 154.175781 1544225919.6404
MEM 154.949219 1544225919.7405
MEM 155.675781 1544225919.8408
MEM 156.445312 1544225919.9409
MEM 157.085938 1544225920.0410
MEM 157.855469 1544225920.1412
MEM 158.546875 1544225920.2413
MEM 158.804688 1544225920.3416
MEM 159.527344 1544225920.4419
MEM 160.296875 1544225920.5420
MEM 161.214844 1544225920.6421
MEM 162.242188 1544225920.7422
MEM 163.187500 1544225920.8424
MEM 164.355469 1544225920.9425
MEM 165.386719 1544225921.0426
MEM 166.289062 1544225921.1428
MEM 167.320312 1544225921.2431
MEM 168.507812 1544225921.3433
MEM 169.414062 1544225921.4435
MEM 170.546875 1544225921.5438
MEM 171.910156 1544225921.6441
MEM 172.167969 1544225921.7443
MEM 172.246094 1544225921.8444
MEM 172.250000 1544225921.9445
MEM 172.253906 1544225922.0446
MEM 172.769531 1544225922.1447
MEM 173.933594 1544225922.2449
MEM 174.980469 1544225922.3451
MEM 175.878906 1544225922.4453
MEM 177.148438 1544225922.5456
MEM 178.285156 1544225922.6458
MEM 178.800781 1544225922.7461
MEM 179.058594 1544225922.8463
MEM 179.058594 1544225922.9465
MEM 179.058594 1544225923.0467
MEM 179.316406 1544225923.1468
MEM 179.316406 1544225923.2470
MEM 179.316406 1544225923.3473
MEM 179.503906 1544225923.4477
MEM 179.519531 1544225923.5479
MEM 179.519531 1544225923.6481
MEM 179.519531 1544225923.7483
MEM 180.296875 1544225923.8484
MEM 181.378906 1544225923.9487
MEM 181.781250 1544225924.0489
MEM 182.699219 1544225924.1490
MEM 183.859375 1544225924.2493
MEM 184.992188 1544225924.3495
MEM 186.378906 1544225924.4497
MEM 186.394531 1544225924.5500
MEM 186.398438 1544225924.6501
MEM 186.406250 1544225924.7502
MEM 186.660156 1544225924.8505
MEM 187.613281 1544225924.9506
MEM 188.628906 1544225925.0507
MEM 189.382812 1544225925.1509
MEM 190.558594 1544225925.2510
MEM 191.355469 1544225925.3511
MEM 192.519531 1544225925.4512
MEM 193.554688 1544225925.5514
MEM 194.687500 1544225925.6515
MEM 195.640625 1544225925.7516
MEM 196.152344 1544225925.8519
MEM 196.738281 1544225925.9522
MEM 197.253906 1544225926.0524
MEM 197.941406 1544225926.1526
MEM 198.453125 1544225926.2527
MEM 198.968750 1544225926.3529
MEM 199.656250 1544225926.4532
MEM 200.226562 1544225926.5534
MEM 200.996094 1544225926.6535
MEM 201.781250 1544225926.7536
MEM 202.347656 1544225926.8537
MEM 203.117188 1544225926.9540
MEM 203.632812 1544225927.0542
MEM 204.156250 1544225927.1544
MEM 204.929688 1544225927.2549
MEM 205.578125 1544225927.3550
MEM 206.351562 1544225927.4552
MEM 207.226562 1544225927.5555
MEM 207.742188 1544225927.6558
MEM 208.484375 1544225927.7560
MEM 209.246094 1544225927.8562
MEM 210.019531 1544225927.9563
MEM 211.566406 1544225928.0566
MEM 211.824219 1544225928.1569
MEM 212.593750 1544225928.2570
MEM 213.109375 1544225928.3571
MEM 213.621094 1544225928.4572
MEM 214.394531 1544225928.5574
MEM 214.910156 1544225928.6578
MEM 215.425781 1544225928.7581
MEM 216.246094 1544225928.8583
MEM 216.808594 1544225928.9585
MEM 216.808594 1544225929.0588
MEM 217.578125 1544225929.1590
MEM 218.093750 1544225929.2592
MEM 218.609375 1544225929.3595
MEM 219.125000 1544225929.4597
MEM 219.941406 1544225929.5599
MEM 220.515625 1544225929.6601
MEM 221.085938 1544225929.7604
MEM 221.648438 1544225929.8605
MEM 222.230469 1544225929.9606
MEM 222.804688 1544225930.0607
MEM 223.320312 1544225930.1609
MEM 223.957031 1544225930.2611
MEM 224.472656 1544225930.3612
MEM 225.101562 1544225930.4614
MEM 225.667969 1544225930.5615
MEM 226.441406 1544225930.6618
MEM 226.957031 1544225930.7619
MEM 227.652344 1544225930.8622
MEM 228.421875 1544225930.9623
MEM 228.945312 1544225931.0624
MEM 229.730469 1544225931.1626
MEM 230.238281 1544225931.2628
MEM 231.007812 1544225931.3629
MEM 231.585938 1544225931.4631
MEM 232.359375 1544225931.5634
MEM 233.101562 1544225931.6635
MEM 233.617188 1544225931.7637
MEM 234.359375 1544225931.8639
MEM 235.144531 1544225931.9641
MEM 235.890625 1544225932.0642
MEM 236.402344 1544225932.1643
MEM 237.156250 1544225932.2645
MEM 237.921875 1544225932.3646
MEM 238.429688 1544225932.4647
MEM 239.242188 1544225932.5650
MEM 239.757812 1544225932.6651
MEM 240.273438 1544225932.7653
MEM 240.984375 1544225932.8654
MEM 241.554688 1544225932.9656
MEM 242.070312 1544225933.0657
MEM 242.585938 1544225933.1659
MEM 243.277344 1544225933.2660
MEM 244.097656 1544225933.3661
MEM 244.613281 1544225933.4663
MEM 245.128906 1544225933.5665
MEM 245.902344 1544225933.6668
MEM 246.687500 1544225933.7669
MEM 247.199219 1544225933.8672
MEM 248.011719 1544225933.9673
MEM 248.527344 1544225934.0676
MEM 249.269531 1544225934.1679
MEM 250.062500 1544225934.2682
MEM 250.835938 1544225934.3684
MEM 251.531250 1544225934.4685
MEM 252.042969 1544225934.5687
MEM 252.816406 1544225934.6689
MEM 253.589844 1544225934.7691
MEM 254.097656 1544225934.8694
MEM 254.855469 1544225934.9695
MEM 255.625000 1544225935.0697
MEM 256.140625 1544225935.1698
MEM 256.964844 1544225935.2699
MEM 257.476562 1544225935.3700
MEM 258.246094 1544225935.4702
MEM 258.761719 1544225935.5703
MEM 259.554688 1544225935.6705
MEM 260.328125 1544225935.7706
MEM 260.816406 1544225935.8707
MEM 261.589844 1544225935.9710
MEM 262.339844 1544225936.0711
MEM 263.113281 1544225936.1713
MEM 263.628906 1544225936.2714
MEM 264.375000 1544225936.3715
MEM 265.148438 1544225936.4716
MEM 265.894531 1544225936.5717
MEM 265.894531 1544225936.6721
MEM 266.664062 1544225936.7724
MEM 267.156250 1544225936.8725
MEM 267.925781 1544225936.9727
MEM 268.441406 1544225937.0730
MEM 269.281250 1544225937.1732
MEM 269.792969 1544225937.2733
MEM 270.617188 1544225937.3734
MEM 271.371094 1544225937.4735
MEM 271.871094 1544225937.5737
MEM 272.640625 1544225937.6739
MEM 273.414062 1544225937.7740
MEM 274.187500 1544225937.8741
MEM 274.703125 1544225937.9742
MEM 275.437500 1544225938.0745
MEM 276.039062 1544225938.1746
MEM 276.812500 1544225938.2747
MEM 277.460938 1544225938.3749
MEM 278.394531 1544225938.4750
MEM 279.355469 1544225938.5751
MEM 280.277344 1544225938.6752
MEM 281.355469 1544225938.7753
MEM 281.371094 1544225938.8756
MEM 281.375000 1544225938.9758
MEM 281.382812 1544225939.0760
MEM 282.152344 1544225939.1761
MEM 282.925781 1544225939.2764
MEM 283.808594 1544225939.3766
MEM 284.734375 1544225939.4768
MEM 285.890625 1544225939.5769
MEM 286.812500 1544225939.6770
MEM 287.726562 1544225939.7771
MEM 289.015625 1544225939.8774
MEM 289.906250 1544225939.9776
MEM 290.789062 1544225940.0779
MEM 291.304688 1544225940.1781
MEM 291.921875 1544225940.2783
MEM 292.511719 1544225940.3785
MEM 293.027344 1544225940.4788
MEM 293.800781 1544225940.5790
MEM 294.230469 1544225940.6791
MEM 294.796875 1544225940.7792
MEM 295.656250 1544225940.8794
MEM 296.167969 1544225940.9796
MEM 296.941406 1544225941.0798
MEM 297.503906 1544225941.1800
MEM 298.246094 1544225941.2802
MEM 298.800781 1544225941.3804
MEM 299.570312 1544225941.4805
MEM 300.339844 1544225941.5807
MEM 301.109375 1544225941.6810
MEM 301.597656 1544225941.7812
MEM 302.464844 1544225941.8814
MEM 303.152344 1544225941.9816
MEM 303.890625 1544225942.0817
MEM 304.402344 1544225942.1818
MEM 305.175781 1544225942.2819
MEM 305.921875 1544225942.3820
MEM 306.433594 1544225942.4823
MEM 307.000000 1544225942.5825
MEM 307.582031 1544225942.6827
MEM 308.167969 1544225942.7830
MEM 308.679688 1544225942.8831
MEM 309.453125 1544225942.9832
MEM 309.890625 1544225943.0834
MEM 310.710938 1544225943.1836
MEM 311.226562 1544225943.2838
MEM 311.843750 1544225943.3841
MEM 312.359375 1544225943.4842
MEM 312.875000 1544225943.5843
MEM 313.648438 1544225943.6845
MEM 314.164062 1544225943.7846
MEM 314.679688 1544225943.8847
MEM 315.292969 1544225943.9850
MEM 315.808594 1544225944.0851
MEM 316.437500 1544225944.1854
MEM 317.011719 1544225944.2855
MEM 317.785156 1544225944.3856
MEM 318.300781 1544225944.4857
MEM 318.746094 1544225944.5858
MEM 319.574219 1544225944.6859
MEM 320.089844 1544225944.7860
MEM 320.718750 1544225944.8862
MEM 321.234375 1544225944.9864
MEM 322.007812 1544225945.0867
MEM 322.523438 1544225945.1868
MEM 323.156250 1544225945.2869
MEM 323.414062 1544225945.3872
MEM 323.929688 1544225945.4876
MEM 324.441406 1544225945.5878
MEM 325.019531 1544225945.6881
MEM 325.789062 1544225945.7884
MEM 326.531250 1544225945.8886
MEM 327.042969 1544225945.9888
MEM 327.816406 1544225946.0890
MEM 328.589844 1544225946.1892
MEM 329.363281 1544225946.2894
MEM 329.878906 1544225946.3895
MEM 330.585938 1544225946.4897
MEM 331.355469 1544225946.5898
MEM 332.117188 1544225946.6900
MEM 332.628906 1544225946.7901
MEM 333.144531 1544225946.8902
MEM 333.835938 1544225946.9903
MEM 334.347656 1544225947.0904
MEM 334.863281 1544225947.1907
MEM 335.636719 1544225947.2908
MEM 336.152344 1544225947.3910
MEM 336.699219 1544225947.4912
MEM 337.265625 1544225947.5913
MEM 338.007812 1544225947.6915
MEM 338.816406 1544225947.7916
MEM 339.328125 1544225947.8918
MEM 340.101562 1544225947.9920
MEM 340.617188 1544225948.0923
MEM 341.390625 1544225948.1924
MEM 342.164062 1544225948.2925
MEM 342.707031 1544225948.3927
MEM 343.457031 1544225948.4929
MEM 344.230469 1544225948.5932
MEM 344.734375 1544225948.6933
MEM 345.500000 1544225948.7934
MEM 346.281250 1544225948.8935
MEM 346.773438 1544225948.9937
MEM 347.539062 1544225949.0938
MEM 348.312500 1544225949.1939
MEM 349.039062 1544225949.2940
MEM 349.558594 1544225949.3942
MEM 350.328125 1544225949.4944
MEM 350.902344 1544225949.5947
MEM 351.675781 1544225949.6948
MEM 352.191406 1544225949.7949
MEM 352.964844 1544225949.8950
MEM 353.738281 1544225949.9952
MEM 354.253906 1544225950.0953
MEM 355.023438 1544225950.1955
MEM 355.792969 1544225950.2957
MEM 356.542969 1544225950.3959
MEM 357.058594 1544225950.4962
MEM 357.804688 1544225950.5964
MEM 358.593750 1544225950.6967
MEM 359.109375 1544225950.7969
MEM 359.832031 1544225950.8970
MEM 360.605469 1544225950.9971
MEM 361.121094 1544225951.0973
MEM 361.894531 1544225951.1974
MEM 362.437500 1544225951.2976
MEM 363.269531 1544225951.3979
MEM 363.785156 1544225951.4980
MEM 364.554688 1544225951.5983
MEM 365.324219 1544225951.6985
MEM 365.808594 1544225951.7987
MEM 366.578125 1544225951.8989
MEM 367.351562 1544225951.9990
MEM 367.867188 1544225952.0992
MEM 368.597656 1544225952.1993
MEM 369.351562 1544225952.2994
MEM 370.125000 1544225952.3997
MEM 370.640625 1544225952.4999
MEM 371.460938 1544225952.6000
MEM 372.523438 1544225952.7002
MEM 373.339844 1544225952.8005
MEM 375.542969 1544225952.9007
MEM 376.574219 1544225953.0010
MEM 377.347656 1544225953.1013
MEM 378.429688 1544225953.2014
MEM 379.460938 1544225953.3016
MEM 380.355469 1544225953.4017
MEM 381.582031 1544225953.5019
MEM 381.597656 1544225953.6020
MEM 381.601562 1544225953.7021
MEM 382.113281 1544225953.8023
MEM 383.144531 1544225953.9024
MEM 384.101562 1544225954.0025
MEM 385.128906 1544225954.1028
MEM 386.160156 1544225954.2030
MEM 387.457031 1544225954.3031
MEM 387.472656 1544225954.4032
MEM 387.472656 1544225954.5035
MEM 387.730469 1544225954.6036
MEM 388.652344 1544225954.7038
MEM 389.457031 1544225954.8041
MEM 390.257812 1544225954.9043
MEM 390.773438 1544225955.0044
MEM 391.546875 1544225955.1047
MEM 391.804688 1544225955.2050
MEM 391.804688 1544225955.3053
MEM 392.320312 1544225955.4055
MEM 392.835938 1544225955.5056
MEM 393.351562 1544225955.6057
MEM 394.125000 1544225955.7059
MEM 394.691406 1544225955.8061
MEM 395.230469 1544225955.9062
MEM 396.003906 1544225956.0063
MEM 396.519531 1544225956.1064
MEM 397.312500 1544225956.2067
MEM 397.828125 1544225956.3068
MEM 398.343750 1544225956.4070
MEM 399.144531 1544225956.5072
MEM 399.914062 1544225956.6073
MEM 400.429688 1544225956.7074
MEM 401.171875 1544225956.8076
MEM 401.687500 1544225956.9079
MEM 402.460938 1544225957.0082
MEM 403.218750 1544225957.1084
MEM 403.722656 1544225957.2085
MEM 404.480469 1544225957.3087
MEM 404.996094 1544225957.4089
MEM 405.589844 1544225957.5091
MEM 406.105469 1544225957.6093
MEM 406.621094 1544225957.7094
MEM 407.394531 1544225957.8095
MEM 407.910156 1544225957.9096
MEM 408.425781 1544225958.0097
MEM 409.027344 1544225958.1099
MEM 409.593750 1544225958.2100
MEM 410.167969 1544225958.3101
MEM 410.683594 1544225958.4102
MEM 411.199219 1544225958.5105
MEM 411.867188 1544225958.6107
MEM 412.460938 1544225958.7108
MEM 413.023438 1544225958.8109
MEM 413.539062 1544225958.9110
MEM 414.054688 1544225959.0111
MEM 414.750000 1544225959.1113
MEM 415.265625 1544225959.2114
MEM 415.890625 1544225959.3115
MEM 416.406250 1544225959.4116
MEM 416.921875 1544225959.5118
MEM 417.605469 1544225959.6120
MEM 418.125000 1544225959.7123
MEM 418.902344 1544225959.8124
MEM 419.417969 1544225959.9125
MEM 420.214844 1544225960.0126
MEM 420.730469 1544225960.1128
MEM 421.246094 1544225960.2129
MEM 422.046875 1544225960.3131
MEM 422.820312 1544225960.4132
MEM 423.328125 1544225960.5134
MEM 424.070312 1544225960.6135
MEM 424.582031 1544225960.7138
MEM 425.351562 1544225960.8141
MEM 425.855469 1544225960.9142
MEM 426.617188 1544225961.0143
MEM 427.382812 1544225961.1144
MEM 427.898438 1544225961.2146
MEM 428.496094 1544225961.3147
MEM 428.824219 1544225961.4148
MEM 429.593750 1544225961.5149
MEM 430.109375 1544225961.6150
MEM 430.781250 1544225961.7152
MEM 431.296875 1544225961.8154
MEM 431.937500 1544225961.9155
MEM 432.453125 1544225962.0158
MEM 432.941406 1544225962.1160
MEM 433.769531 1544225962.2163
MEM 434.285156 1544225962.3164
MEM 435.082031 1544225962.4165
MEM 435.597656 1544225962.5166
MEM 436.351562 1544225962.6167
MEM 437.117188 1544225962.7168
MEM 437.621094 1544225962.8170
MEM 438.382812 1544225962.9171
MEM 438.894531 1544225963.0174
MEM 439.664062 1544225963.1177
MEM 440.160156 1544225963.2178
MEM 440.921875 1544225963.3181
MEM 441.687500 1544225963.4183
MEM 442.203125 1544225963.5185
MEM 442.960938 1544225963.6186
MEM 443.515625 1544225963.7187
MEM 444.027344 1544225963.8190
MEM 444.832031 1544225963.9191
MEM 445.343750 1544225964.0192
MEM 446.105469 1544225964.1195
MEM 446.617188 1544225964.2198
MEM 447.390625 1544225964.3199
MEM 447.906250 1544225964.4202
MEM 448.648438 1544225964.5203
MEM 449.160156 1544225964.6204
MEM 449.921875 1544225964.7205
MEM 450.679688 1544225964.8207
MEM 451.453125 1544225964.9208
MEM 451.957031 1544225965.0209
MEM 452.472656 1544225965.1210
MEM 453.246094 1544225965.2211
MEM 453.777344 1544225965.3214
MEM 454.546875 1544225965.4216
MEM 455.101562 1544225965.5217
MEM 455.875000 1544225965.6218
MEM 456.390625 1544225965.7219
MEM 457.164062 1544225965.8220
MEM 457.894531 1544225965.9221
MEM 458.312500 1544225966.0224
MEM 459.167969 1544225966.1225
MEM 459.683594 1544225966.2227
MEM 460.437500 1544225966.3229
MEM 461.195312 1544225966.4231
MEM 461.765625 1544225966.5233
MEM 462.578125 1544225966.6236
MEM 463.492188 1544225966.7238
MEM 464.554688 1544225966.8241
MEM 465.339844 1544225966.9242
MEM 466.164062 1544225967.0243
MEM 467.226562 1544225967.1245
MEM 468.175781 1544225967.2246
MEM 468.687500 1544225967.3247
MEM 468.687500 1544225967.4248
MEM 469.015625 1544225967.5251
MEM 469.785156 1544225967.6254
MEM 470.835938 1544225967.7255
MEM 471.640625 1544225967.8257
MEM 472.410156 1544225967.9258
MEM 472.437500 1544225968.0259
MEM 472.437500 1544225968.1261
MEM 472.949219 1544225968.2262
MEM 473.722656 1544225968.3263
MEM 474.289062 1544225968.4265
MEM 474.804688 1544225968.5266
MEM 475.320312 1544225968.6268
MEM 476.011719 1544225968.7271
MEM 476.527344 1544225968.8272
MEM 477.378906 1544225968.9273
MEM 477.886719 1544225969.0275
MEM 478.656250 1544225969.1277
MEM 479.429688 1544225969.2279
MEM 479.945312 1544225969.3282
MEM 480.796875 1544225969.4284
MEM 481.312500 1544225969.5287
MEM 482.078125 1544225969.6288
MEM 482.585938 1544225969.7292
MEM 482.585938 1544225969.8296
MEM 482.839844 1544225969.9298
MEM 483.609375 1544225970.0299
MEM 484.367188 1544225970.1300
MEM 484.882812 1544225970.2303
MEM 485.644531 1544225970.3304
MEM 486.414062 1544225970.4305
MEM 486.910156 1544225970.5306
MEM 487.683594 1544225970.6307
MEM 488.199219 1544225970.7308
MEM 488.972656 1544225970.8311
MEM 489.488281 1544225970.9312
MEM 490.003906 1544225971.0313
MEM 490.582031 1544225971.1316
MEM 491.148438 1544225971.2317
MEM 491.917969 1544225971.3318
MEM 492.433594 1544225971.4320
MEM 493.121094 1544225971.5322
MEM 493.636719 1544225971.6323
MEM 494.152344 1544225971.7324
MEM 494.925781 1544225971.8325
MEM 495.441406 1544225971.9327
MEM 495.957031 1544225972.0330
MEM 496.566406 1544225972.1331
MEM 497.082031 1544225972.2333
MEM 497.718750 1544225972.3334
MEM 498.234375 1544225972.4336
MEM 498.871094 1544225972.5337
MEM 499.386719 1544225972.6340
MEM 500.019531 1544225972.7341
MEM 500.589844 1544225972.8342
MEM 501.363281 1544225972.9343
MEM 502.011719 1544225973.0344
MEM 502.523438 1544225973.1346
MEM 503.289062 1544225973.2348
MEM 503.804688 1544225973.3349
MEM 504.617188 1544225973.4350
MEM 505.132812 1544225973.5351
MEM 505.945312 1544225973.6353
MEM 506.703125 1544225973.7354
MEM 507.472656 1544225973.8356
MEM 507.988281 1544225973.9358
MEM 508.746094 1544225974.0360
MEM 509.515625 1544225974.1362
MEM 510.031250 1544225974.2364
MEM 510.777344 1544225974.3366
MEM 511.585938 1544225974.4368
MEM 512.304688 1544225974.5370
MEM 512.820312 1544225974.6371
MEM 513.417969 1544225974.7373
MEM 514.007812 1544225974.8374
MEM 514.519531 1544225974.9378
MEM 515.148438 1544225975.0381
MEM 515.718750 1544225975.1383
MEM 516.546875 1544225975.2385
MEM 517.062500 1544225975.3388
MEM 517.578125 1544225975.4390
MEM 518.433594 1544225975.5391
MEM 518.949219 1544225975.6395
MEM 519.722656 1544225975.7396
MEM 520.238281 1544225975.8398
MEM 521.011719 1544225975.9400
MEM 521.613281 1544225976.0402
MEM 522.382812 1544225976.1403
MEM 523.132812 1544225976.2405
MEM 523.894531 1544225976.3406
MEM 524.414062 1544225976.4409
MEM 525.167969 1544225976.5410
MEM 525.933594 1544225976.6412
MEM 526.707031 1544225976.7413
MEM 527.460938 1544225976.8414
MEM 527.964844 1544225976.9415
MEM 528.738281 1544225977.0416
MEM 529.511719 1544225977.1417
MEM 530.027344 1544225977.2419
MEM 530.871094 1544225977.3420
MEM 531.402344 1544225977.4422
MEM 532.171875 1544225977.5423
MEM 532.972656 1544225977.6426
MEM 533.488281 1544225977.7427
MEM 534.230469 1544225977.8428
MEM 535.000000 1544225977.9429
MEM 535.757812 1544225978.0431
MEM 536.273438 1544225978.1432
MEM 537.046875 1544225978.2433
MEM 537.820312 1544225978.3434
MEM 538.335938 1544225978.4436
MEM 539.058594 1544225978.5438
MEM 539.828125 1544225978.6441
MEM 540.335938 1544225978.7445
MEM 541.152344 1544225978.8447
MEM 541.664062 1544225978.9448
MEM 542.437500 1544225979.0449
MEM 542.996094 1544225979.1450
MEM 543.769531 1544225979.2451
MEM 544.523438 1544225979.3452
MEM 545.031250 1544225979.4455
MEM 545.800781 1544225979.5457
MEM 546.554688 1544225979.6459
MEM 547.324219 1544225979.7461
MEM 547.832031 1544225979.8464
MEM 548.601562 1544225979.9466
MEM 549.375000 1544225980.0467
MEM 550.105469 1544225980.1469
MEM 551.144531 1544225980.2470
MEM 552.078125 1544225980.3471
MEM 553.109375 1544225980.4473
MEM 554.148438 1544225980.5474
MEM 555.289062 1544225980.6477
MEM 556.179688 1544225980.7479
MEM 556.980469 1544225980.8482
MEM 557.937500 1544225980.9485
MEM 558.750000 1544225981.0487
MEM 559.382812 1544225981.1490
MEM 559.894531 1544225981.2491
MEM 560.667969 1544225981.3492
MEM 561.183594 1544225981.4493
MEM 561.699219 1544225981.5495
MEM 562.468750 1544225981.6496
MEM 562.847656 1544225981.7498
MEM 563.617188 1544225981.8500
MEM 564.132812 1544225981.9502
MEM 564.906250 1544225982.0504
