CMDLINE /usr/bin/python3 test_memory.py
MEM 60.214844 1544227655.6440
MEM 60.468750 1544227655.7442
MEM 60.468750 1544227655.8443
MEM 60.468750 1544227655.9444
MEM 60.468750 1544227656.0447
MEM 60.468750 1544227656.1449
MEM 60.468750 1544227656.2451
MEM 60.468750 1544227656.3452
MEM 60.468750 1544227656.4454
MEM 60.468750 1544227656.5456
MEM 60.531250 1544227656.6457
MEM 60.570312 1544227656.7460
MEM 60.570312 1544227656.8461
MEM 60.570312 1544227656.9462
MEM 60.824219 1544227657.0463
MEM 61.222656 1544227657.1465
MEM 61.222656 1544227657.2467
MEM 61.230469 1544227657.3469
MEM 61.992188 1544227657.4470
MEM 62.671875 1544227657.5471
MEM 63.378906 1544227657.6474
MEM 63.746094 1544227657.7476
MEM 64.445312 1544227657.8478
MEM 65.398438 1544227657.9479
MEM 66.089844 1544227658.0482
MEM 67.050781 1544227658.1484
MEM 67.550781 1544227658.2486
MEM 68.253906 1544227658.3489
MEM 68.765625 1544227658.4492
MEM 68.765625 1544227658.5494
MEM 68.765625 1544227658.6496
MEM 69.992188 1544227658.7499
MEM 71.265625 1544227658.8500
MEM 72.500000 1544227658.9502
MEM 73.968750 1544227659.0504
MEM 75.089844 1544227659.1506
MEM 76.460938 1544227659.2507
MEM 77.230469 1544227659.3508
MEM 77.597656 1544227659.4511
MEM 78.683594 1544227659.5513
MEM 79.980469 1544227659.6516
MEM 81.007812 1544227659.7519
MEM 82.285156 1544227659.8520
MEM 83.671875 1544227659.9522
MEM 84.875000 1544227660.0525
MEM 85.644531 1544227660.1526
MEM 86.937500 1544227660.2528
MEM 88.070312 1544227660.3529
MEM 89.375000 1544227660.4531
MEM 90.750000 1544227660.5532
MEM 91.964844 1544227660.6535
MEM 93.253906 1544227660.7538
MEM 93.867188 1544227660.8539
MEM 93.882812 1544227660.9540
MEM 93.890625 1544227661.0541
MEM 93.894531 1544227661.1543
MEM 93.894531 1544227661.2544
MEM 94.179688 1544227661.3546
MEM 94.179688 1544227661.4547
MEM 94.187500 1544227661.5549
MEM 94.195312 1544227661.6550
MEM 94.238281 1544227661.7553
MEM 94.535156 1544227661.8555
MEM 94.710938 1544227661.9557
MEM 94.960938 1544227662.0559
MEM 95.214844 1544227662.1561
MEM 95.773438 1544227662.2563
MEM 96.593750 1544227662.3564
MEM 96.847656 1544227662.4566
MEM 97.609375 1544227662.5568
MEM 98.320312 1544227662.6569
MEM 99.093750 1544227662.7573
MEM 99.292969 1544227662.8576
MEM 99.875000 1544227662.9579
MEM 100.664062 1544227663.0580
MEM 100.917969 1544227663.1582
MEM 102.046875 1544227663.2584
MEM 102.300781 1544227663.3585
MEM 103.058594 1544227663.4587
MEM 103.605469 1544227663.5589
MEM 103.902344 1544227663.6591
MEM 104.738281 1544227663.7594
MEM 105.121094 1544227663.8596
MEM 105.843750 1544227663.9600
MEM 105.843750 1544227664.0602
MEM 105.843750 1544227664.1604
MEM 106.148438 1544227664.2605
MEM 106.148438 1544227664.3606
MEM 106.148438 1544227664.4608
MEM 106.664062 1544227664.5610
MEM 106.664062 1544227664.6611
MEM 106.746094 1544227664.7612
MEM 107.386719 1544227664.8613
MEM 108.019531 1544227664.9616
MEM 108.339844 1544227665.0618
MEM 108.976562 1544227665.1621
MEM 109.734375 1544227665.2624
MEM 110.375000 1544227665.3625
MEM 111.160156 1544227665.4627
MEM 111.828125 1544227665.5629
MEM 112.839844 1544227665.6630
MEM 114.304688 1544227665.7632
MEM 115.484375 1544227665.8634
MEM 117.199219 1544227665.9636
MEM 118.117188 1544227666.0637
MEM 119.132812 1544227666.1640
MEM 120.226562 1544227666.2642
MEM 121.789062 1544227666.3644
MEM 123.539062 1544227666.4646
MEM 123.617188 1544227666.5648
MEM 124.886719 1544227666.6650
MEM 125.894531 1544227666.7652
MEM 127.386719 1544227666.8653
MEM 128.890625 1544227666.9656
MEM 129.777344 1544227667.0657
MEM 131.050781 1544227667.1658
MEM 132.785156 1544227667.2662
MEM 133.796875 1544227667.3664
MEM 135.269531 1544227667.4665
MEM 135.433594 1544227667.5666
MEM 136.441406 1544227667.6668
MEM 137.917969 1544227667.7669
MEM 139.167969 1544227667.8671
MEM 140.777344 1544227667.9673
MEM 141.351562 1544227668.0674
MEM 142.109375 1544227668.1676
MEM 143.414062 1544227668.2677
MEM 144.828125 1544227668.3679
MEM 145.753906 1544227668.4684
MEM 146.945312 1544227668.5687
MEM 147.511719 1544227668.6688
MEM 148.851562 1544227668.7690
MEM 150.312500 1544227668.8692
MEM 151.828125 1544227668.9695
MEM 153.171875 1544227669.0697
MEM 153.171875 1544227669.1699
MEM 153.203125 1544227669.2700
MEM 153.457031 1544227669.3703
MEM 153.480469 1544227669.4704
MEM 153.824219 1544227669.5705
MEM 153.832031 1544227669.6709
MEM 154.851562 1544227669.7711
MEM 156.367188 1544227669.8712
MEM 157.609375 1544227669.9714
MEM 159.109375 1544227670.0715
MEM 160.417969 1544227670.1716
MEM 161.832031 1544227670.2718
MEM 163.375000 1544227670.3719
MEM 164.796875 1544227670.4720
MEM 166.289062 1544227670.5722
MEM 167.535156 1544227670.6724
MEM 169.054688 1544227670.7728
MEM 170.406250 1544227670.8731
MEM 171.605469 1544227670.9733
MEM 172.226562 1544227671.0735
MEM 173.472656 1544227671.1737
MEM 174.781250 1544227671.2740
MEM 176.343750 1544227671.3741
MEM 177.839844 1544227671.4744
MEM 179.136719 1544227671.5746
MEM 180.402344 1544227671.6747
MEM 181.964844 1544227671.7749
MEM 183.277344 1544227671.8752
MEM 184.777344 1544227671.9755
MEM 186.082031 1544227672.0756
MEM 187.343750 1544227672.1759
MEM 188.882812 1544227672.2761
MEM 190.394531 1544227672.3763
MEM 191.703125 1544227672.4766
MEM 193.027344 1544227672.5767
MEM 194.527344 1544227672.6769
MEM 196.066406 1544227672.7771
MEM 197.335938 1544227672.8772
MEM 198.730469 1544227672.9774
MEM 200.054688 1544227673.0777
MEM 201.414062 1544227673.1779
MEM 202.929688 1544227673.2780
MEM 202.929688 1544227673.3782
MEM 202.937500 1544227673.4783
MEM 202.945312 1544227673.5784
MEM 202.945312 1544227673.6785
MEM 202.945312 1544227673.7786
MEM 202.945312 1544227673.8788
MEM 203.250000 1544227673.9789
MEM 203.281250 1544227674.0792
MEM 203.792969 1544227674.1794
MEM 204.535156 1544227674.2797
MEM 204.898438 1544227674.3799
MEM 204.906250 1544227674.4802
MEM 205.160156 1544227674.5805
MEM 206.175781 1544227674.6807
MEM 206.843750 1544227674.7808
MEM 207.886719 1544227674.8810
MEM 208.402344 1544227674.9812
MEM 209.378906 1544227675.0814
MEM 209.957031 1544227675.1816
MEM 210.769531 1544227675.2818
MEM 211.828125 1544227675.3821
MEM 212.808594 1544227675.4823
MEM 213.312500 1544227675.5825
MEM 214.238281 1544227675.6826
MEM 214.992188 1544227675.7827
MEM 216.179688 1544227675.8828
MEM 216.937500 1544227675.9829
MEM 218.015625 1544227676.0831
MEM 218.632812 1544227676.1832
MEM 219.816406 1544227676.2833
MEM 219.824219 1544227676.3836
MEM 219.824219 1544227676.4837
MEM 219.832031 1544227676.5839
MEM 219.835938 1544227676.6841
MEM 219.839844 1544227676.7842
MEM 219.843750 1544227676.8844
MEM 219.867188 1544227676.9845
MEM 219.875000 1544227677.0846
MEM 219.875000 1544227677.1848
MEM 220.128906 1544227677.2849
MEM 220.933594 1544227677.3851
MEM 221.929688 1544227677.4854
MEM 223.101562 1544227677.5855
MEM 224.269531 1544227677.6856
MEM 225.328125 1544227677.7858
MEM 226.597656 1544227677.8859
MEM 227.703125 1544227677.9860
MEM 228.859375 1544227678.0861
MEM 229.937500 1544227678.1864
MEM 230.886719 1544227678.2865
MEM 230.902344 1544227678.3866
MEM 230.906250 1544227678.4868
MEM 230.906250 1544227678.5871
MEM 231.207031 1544227678.6872
MEM 231.269531 1544227678.7874
MEM 231.605469 1544227678.8875
MEM 231.605469 1544227678.9876
MEM 231.859375 1544227679.0877
MEM 232.554688 1544227679.1878
MEM 232.750000 1544227679.2880
MEM 233.449219 1544227679.3882
MEM 233.953125 1544227679.4885
MEM 234.601562 1544227679.5886
MEM 235.300781 1544227679.6891
MEM 235.808594 1544227679.7893
MEM 235.808594 1544227679.8895
MEM 235.808594 1544227679.9897
MEM 236.027344 1544227680.0899
MEM 236.042969 1544227680.1901
MEM 236.050781 1544227680.2902
MEM 236.058594 1544227680.3903
MEM 236.355469 1544227680.4906
MEM 236.406250 1544227680.5908
MEM 236.406250 1544227680.6911
MEM 237.164062 1544227680.7914
MEM 237.949219 1544227680.8916
MEM 239.160156 1544227680.9917
MEM 240.324219 1544227681.0920
MEM 241.574219 1544227681.1921
MEM 242.652344 1544227681.2923
MEM 243.906250 1544227681.3925
MEM 244.945312 1544227681.4926
MEM 245.765625 1544227681.5928
MEM 246.792969 1544227681.6929
MEM 248.101562 1544227681.7931
MEM 249.093750 1544227681.8933
MEM 249.351562 1544227681.9937
MEM 250.175781 1544227682.0939
MEM 251.179688 1544227682.1940
MEM 252.433594 1544227682.2942
MEM 253.769531 1544227682.3944
MEM 254.851562 1544227682.4946
MEM 256.109375 1544227682.5947
MEM 257.187500 1544227682.6949
MEM 258.472656 1544227682.7950
MEM 259.531250 1544227682.8951
MEM 260.562500 1544227682.9954
MEM 261.632812 1544227683.0956
MEM 262.601562 1544227683.1959
MEM 263.679688 1544227683.2962
MEM 264.492188 1544227683.3963
MEM 265.566406 1544227683.4966
MEM 266.175781 1544227683.5967
MEM 266.433594 1544227683.6968
MEM 266.527344 1544227683.7971
MEM 266.558594 1544227683.8972
MEM 266.578125 1544227683.9973
MEM 266.832031 1544227684.0975
MEM 266.910156 1544227684.1978
MEM 267.328125 1544227684.2980
MEM 267.839844 1544227684.3983
MEM 268.429688 1544227684.4984
MEM 268.691406 1544227684.5985
MEM 269.203125 1544227684.6987
MEM 269.507812 1544227684.7989
MEM 270.605469 1544227684.8990
MEM 271.765625 1544227684.9992
MEM 272.820312 1544227685.0995
MEM 273.894531 1544227685.1997
MEM 274.921875 1544227685.2999
MEM 275.765625 1544227685.4002
MEM 276.824219 1544227685.5005
MEM 277.898438 1544227685.6006
MEM 278.855469 1544227685.7008
MEM 280.015625 1544227685.8009
MEM 281.078125 1544227685.9010
MEM 282.046875 1544227686.0011
MEM 283.203125 1544227686.1013
MEM 284.273438 1544227686.2014
MEM 285.332031 1544227686.3017
MEM 286.300781 1544227686.4018
MEM 286.320312 1544227686.5020
MEM 286.667969 1544227686.6023
MEM 286.675781 1544227686.7025
MEM 287.460938 1544227686.8026
MEM 288.507812 1544227686.9028
MEM 289.718750 1544227687.0029
MEM 290.824219 1544227687.1030
MEM 291.886719 1544227687.2031
MEM 292.929688 1544227687.3032
MEM 293.890625 1544227687.4034
MEM 295.007812 1544227687.5036
MEM 296.160156 1544227687.6037
MEM 297.109375 1544227687.7040
MEM 298.152344 1544227687.8041
MEM 299.093750 1544227687.9043
MEM 300.339844 1544227688.0044
MEM 301.398438 1544227688.1045
MEM 302.410156 1544227688.2047
MEM 303.488281 1544227688.3049
MEM 304.523438 1544227688.4050
MEM 305.566406 1544227688.5051
MEM 305.820312 1544227688.6054
MEM 306.507812 1544227688.7057
MEM 306.765625 1544227688.8059
MEM 306.839844 1544227688.9061
MEM 307.371094 1544227689.0062
MEM 308.132812 1544227689.1063
MEM 309.253906 1544227689.2065
MEM 310.148438 1544227689.3066
MEM 311.050781 1544227689.4067
MEM 312.386719 1544227689.5070
MEM 313.644531 1544227689.6071
MEM 314.730469 1544227689.7072
MEM 316.050781 1544227689.8076
MEM 317.300781 1544227689.9079
MEM 318.562500 1544227690.0081
MEM 320.089844 1544227690.1083
MEM 321.355469 1544227690.2086
MEM 322.667969 1544227690.3087
MEM 324.191406 1544227690.4089
MEM 325.445312 1544227690.5093
MEM 326.746094 1544227690.6095
MEM 327.757812 1544227690.7098
MEM 329.019531 1544227690.8100
MEM 330.097656 1544227690.9103
MEM 331.437500 1544227691.0104
MEM 332.945312 1544227691.1107
MEM 334.156250 1544227691.2109
MEM 335.492188 1544227691.3110
MEM 336.941406 1544227691.4111
MEM 338.382812 1544227691.5113
MEM 339.656250 1544227691.6115
MEM 341.171875 1544227691.7117
MEM 342.441406 1544227691.8118
MEM 343.703125 1544227691.9121
MEM 345.273438 1544227692.0123
MEM 346.605469 1544227692.1125
MEM 347.871094 1544227692.2127
MEM 349.125000 1544227692.3129
MEM 350.660156 1544227692.4131
MEM 351.910156 1544227692.5133
MEM 353.257812 1544227692.6136
MEM 354.460938 1544227692.7137
MEM 355.796875 1544227692.8140
MEM 356.863281 1544227692.9143
MEM 358.210938 1544227693.0144
MEM 359.210938 1544227693.1145
MEM 360.554688 1544227693.2147
MEM 361.738281 1544227693.3148
MEM 362.878906 1544227693.4151
MEM 363.882812 1544227693.5153
MEM 365.054688 1544227693.6154
MEM 366.273438 1544227693.7155
MEM 367.300781 1544227693.8157
MEM 368.332031 1544227693.9159
MEM 369.664062 1544227694.0160
MEM 370.781250 1544227694.1162
MEM 371.812500 1544227694.2165
MEM 371.812500 1544227694.3168
MEM 372.066406 1544227694.4170
MEM 373.093750 1544227694.5172
MEM 374.218750 1544227694.6176
MEM 375.503906 1544227694.7177
MEM 375.511719 1544227694.8178
MEM 375.519531 1544227694.9179
MEM 375.773438 1544227695.0181
MEM 376.640625 1544227695.1183
MEM 377.925781 1544227695.2186
MEM 379.027344 1544227695.3187
MEM 379.976562 1544227695.4188
MEM 381.078125 1544227695.5191
MEM 382.359375 1544227695.6194
MEM 383.375000 1544227695.7197
MEM 384.507812 1544227695.8200
MEM 385.464844 1544227695.9203
MEM 385.464844 1544227696.0205
MEM 385.906250 1544227696.1206
MEM 386.289062 1544227696.2209
MEM 386.550781 1544227696.3210
MEM 386.917969 1544227696.4211
MEM 387.847656 1544227696.5213
MEM 388.921875 1544227696.6215
MEM 390.226562 1544227696.7216
MEM 390.230469 1544227696.8218
MEM 391.250000 1544227696.9224
MEM 391.480469 1544227697.0226
MEM 392.281250 1544227697.1227
MEM 393.355469 1544227697.2229
MEM 394.425781 1544227697.3230
MEM 395.296875 1544227697.4232
MEM 396.226562 1544227697.5233
MEM 397.082031 1544227697.6234
MEM 398.523438 1544227697.7236
MEM 398.851562 1544227697.8237
MEM 399.695312 1544227697.9238
MEM 400.773438 1544227698.0240
MEM 401.843750 1544227698.1243
MEM 402.406250 1544227698.2244
MEM 403.273438 1544227698.3245
MEM 404.101562 1544227698.4247
MEM 405.457031 1544227698.5249
MEM 405.464844 1544227698.6250
MEM 405.464844 1544227698.7252
MEM 405.472656 1544227698.8253
MEM 405.472656 1544227698.9256
MEM 405.496094 1544227699.0257
MEM 405.496094 1544227699.1261
MEM 405.496094 1544227699.2263
MEM 405.503906 1544227699.3265
MEM 405.511719 1544227699.4266
MEM 405.515625 1544227699.5267
MEM 405.765625 1544227699.6268
MEM 406.710938 1544227699.7270
MEM 407.742188 1544227699.8272
MEM 408.507812 1544227699.9273
MEM 409.253906 1544227700.0275
MEM 410.003906 1544227700.1276
MEM 410.992188 1544227700.2278
MEM 411.828125 1544227700.3281
MEM 412.500000 1544227700.4283
MEM 413.253906 1544227700.5285
MEM 413.992188 1544227700.6286
MEM 414.992188 1544227700.7288
MEM 415.984375 1544227700.8290
MEM 416.500000 1544227700.9292
MEM 417.250000 1544227701.0295
MEM 418.253906 1544227701.1298
MEM 418.257812 1544227701.2300
MEM 419.015625 1544227701.3303
MEM 419.929688 1544227701.4306
MEM 421.269531 1544227701.5308
MEM 422.445312 1544227701.6311
MEM 423.601562 1544227701.7313
MEM 424.855469 1544227701.8316
MEM 425.937500 1544227701.9317
MEM 427.195312 1544227702.0319
MEM 428.449219 1544227702.1321
MEM 429.253906 1544227702.2323
MEM 430.449219 1544227702.3324
MEM 431.699219 1544227702.4327
MEM 432.796875 1544227702.5330
MEM 433.953125 1544227702.6331
MEM 435.042969 1544227702.7333
MEM 436.722656 1544227702.8334
MEM 437.988281 1544227702.9336
MEM 439.304688 1544227703.0338
MEM 440.589844 1544227703.1340
MEM 441.839844 1544227703.2341
MEM 442.914062 1544227703.3343
MEM 444.164062 1544227703.4344
MEM 445.253906 1544227703.5346
MEM 446.437500 1544227703.6349
MEM 447.867188 1544227703.7350
MEM 449.101562 1544227703.8352
MEM 450.203125 1544227703.9353
MEM 451.242188 1544227704.0356
MEM 452.281250 1544227704.1357
MEM 453.601562 1544227704.2358
MEM 453.613281 1544227704.3361
MEM 453.906250 1544227704.4362
MEM 454.234375 1544227704.5365
MEM 454.269531 1544227704.6369
MEM 454.527344 1544227704.7372
MEM 455.613281 1544227704.8374
MEM 456.722656 1544227704.9375
MEM 457.820312 1544227705.0376
MEM 458.148438 1544227705.1379
MEM 458.148438 1544227705.2382
MEM 458.730469 1544227705.3385
MEM 459.585938 1544227705.4386
MEM 460.589844 1544227705.5388
MEM 461.894531 1544227705.6390
MEM 462.957031 1544227705.7393
MEM 463.910156 1544227705.8395
MEM 464.976562 1544227705.9397
MEM 466.023438 1544227706.0400
MEM 467.292969 1544227706.1403
MEM 468.386719 1544227706.2404
MEM 469.453125 1544227706.3407
MEM 470.398438 1544227706.4408
MEM 471.511719 1544227706.5411
MEM 472.765625 1544227706.6412
MEM 473.683594 1544227706.7413
MEM 474.722656 1544227706.8415
MEM 475.742188 1544227706.9418
MEM 476.992188 1544227707.0420
MEM 477.824219 1544227707.1421
MEM 479.093750 1544227707.2423
MEM 480.136719 1544227707.3424
MEM 481.382812 1544227707.4426
MEM 482.171875 1544227707.5428
MEM 483.218750 1544227707.6430
MEM 484.273438 1544227707.7433
MEM 485.597656 1544227707.8435
MEM 486.957031 1544227707.9436
MEM 488.203125 1544227708.0438
MEM 489.187500 1544227708.1441
MEM 490.722656 1544227708.2443
MEM 491.808594 1544227708.3445
MEM 493.050781 1544227708.4446
MEM 494.339844 1544227708.5448
MEM 495.722656 1544227708.6449
MEM 496.996094 1544227708.7451
MEM 498.242188 1544227708.8452
MEM 499.546875 1544227708.9455
MEM 500.906250 1544227709.0456
MEM 502.179688 1544227709.1458
MEM 503.355469 1544227709.2461
MEM 504.484375 1544227709.3464
MEM 505.761719 1544227709.4465
MEM 507.226562 1544227709.5467
MEM 508.347656 1544227709.6468
MEM 509.656250 1544227709.7469
MEM 510.929688 1544227709.8471
MEM 512.203125 1544227709.9473
MEM 513.515625 1544227710.0474
MEM 514.746094 1544227710.1476
MEM 516.101562 1544227710.2479
MEM 517.375000 1544227710.3482
MEM 518.679688 1544227710.4484
MEM 519.980469 1544227710.5488
MEM 521.250000 1544227710.6493
MEM 522.531250 1544227710.7494
MEM 523.832031 1544227710.8497
MEM 525.078125 1544227710.9499
MEM 526.515625 1544227711.0502
MEM 526.679688 1544227711.1504
MEM 526.691406 1544227711.2507
MEM 526.703125 1544227711.3509
MEM 526.707031 1544227711.4512
MEM 526.710938 1544227711.5513
MEM 526.710938 1544227711.6514
MEM 526.710938 1544227711.7516
MEM 526.710938 1544227711.8517
MEM 526.714844 1544227711.9519
MEM 526.714844 1544227712.0522
MEM 526.718750 1544227712.1523
MEM 526.718750 1544227712.2524
MEM 526.722656 1544227712.3525
MEM 526.726562 1544227712.4527
MEM 526.734375 1544227712.5530
MEM 526.734375 1544227712.6531
MEM 526.738281 1544227712.7532
MEM 526.742188 1544227712.8534
MEM 526.746094 1544227712.9535
MEM 526.746094 1544227713.0536
MEM 526.746094 1544227713.1537
MEM 526.746094 1544227713.2538
MEM 526.746094 1544227713.3539
MEM 526.750000 1544227713.4540
MEM 526.753906 1544227713.5542
MEM 526.753906 1544227713.6545
MEM 526.761719 1544227713.7546
MEM 527.015625 1544227713.8547
MEM 527.027344 1544227713.9550
MEM 527.042969 1544227714.0552
MEM 527.042969 1544227714.1553
MEM 527.042969 1544227714.2554
MEM 527.312500 1544227714.3556
MEM 527.597656 1544227714.4557
MEM 527.605469 1544227714.5558
MEM 527.878906 1544227714.6560
MEM 528.132812 1544227714.7563
MEM 528.902344 1544227714.8565
MEM 529.687500 1544227714.9567
MEM 530.300781 1544227715.0568
MEM 531.078125 1544227715.1570
MEM 531.683594 1544227715.2571
MEM 532.468750 1544227715.3573
MEM 533.167969 1544227715.4574
MEM 534.023438 1544227715.5575
MEM 534.898438 1544227715.6578
MEM 535.953125 1544227715.7580
MEM 537.000000 1544227715.8585
MEM 537.960938 1544227715.9587
MEM 539.054688 1544227716.0588
MEM 539.062500 1544227716.1590
MEM 539.062500 1544227716.2592
MEM 539.062500 1544227716.3595
MEM 539.062500 1544227716.4598
MEM 539.062500 1544227716.5599
MEM 539.062500 1544227716.6602
MEM 539.062500 1544227716.7604
MEM 539.062500 1544227716.8607
MEM 539.062500 1544227716.9610
MEM 539.062500 1544227717.0611
MEM 539.062500 1544227717.1612
MEM 539.062500 1544227717.2613
MEM 539.062500 1544227717.3615
MEM 539.062500 1544227717.4616
MEM 539.062500 1544227717.5617
MEM 539.062500 1544227717.6618
MEM 539.316406 1544227717.7619
MEM 539.316406 1544227717.8620
MEM 539.316406 1544227717.9623
MEM 539.316406 1544227718.0626
MEM 539.316406 1544227718.1628
MEM 539.316406 1544227718.2629
MEM 539.316406 1544227718.3630
MEM 539.316406 1544227718.4631
MEM 539.367188 1544227718.5632
MEM 539.390625 1544227718.6633
MEM 540.039062 1544227718.7635
MEM 540.328125 1544227718.8636
MEM 540.398438 1544227718.9637
MEM 540.726562 1544227719.0639
MEM 541.527344 1544227719.1643
MEM 542.632812 1544227719.2644
MEM 543.246094 1544227719.3647
MEM 544.062500 1544227719.4648
MEM 544.535156 1544227719.5650
MEM 544.789062 1544227719.6652
MEM 545.042969 1544227719.7653
MEM 545.042969 1544227719.8656
MEM 545.042969 1544227719.9659
MEM 545.042969 1544227720.0661
MEM 545.042969 1544227720.1663
MEM 545.042969 1544227720.2666
MEM 545.042969 1544227720.3668
MEM 545.746094 1544227720.4669
MEM 546.921875 1544227720.5671
MEM 548.183594 1544227720.6673
MEM 549.503906 1544227720.7674
MEM 550.785156 1544227720.8675
MEM 552.066406 1544227720.9676
MEM 553.296875 1544227721.0678
MEM 554.636719 1544227721.1679
MEM 556.035156 1544227721.2682
MEM 556.945312 1544227721.3685
MEM 558.246094 1544227721.4686
MEM 559.203125 1544227721.5688
MEM 560.648438 1544227721.6690
MEM 561.816406 1544227721.7693
MEM 563.234375 1544227721.8695
MEM 563.234375 1544227721.9698
MEM 563.234375 1544227722.0700
MEM 563.234375 1544227722.1704
MEM 564.542969 1544227722.2705
MEM 565.839844 1544227722.3707
MEM 567.125000 1544227722.4709
MEM 568.425781 1544227722.5711
MEM 569.968750 1544227722.6712
MEM 571.191406 1544227722.7713
MEM 572.558594 1544227722.8715
MEM 573.816406 1544227722.9717
MEM 575.125000 1544227723.0719
MEM 576.226562 1544227723.1721
MEM 577.699219 1544227723.2722
MEM 579.015625 1544227723.3725
MEM 580.167969 1544227723.4727
MEM 581.472656 1544227723.5730
MEM 582.578125 1544227723.6731
MEM 583.796875 1544227723.7732
MEM 584.687500 1544227723.8734
MEM 585.964844 1544227723.9735
MEM 586.933594 1544227724.0737
MEM 588.164062 1544227724.1738
MEM 589.289062 1544227724.2739
MEM 590.128906 1544227724.3742
MEM 590.136719 1544227724.4744
MEM 590.140625 1544227724.5746
MEM 590.140625 1544227724.6749
MEM 590.140625 1544227724.7751
MEM 590.140625 1544227724.8752
MEM 590.140625 1544227724.9753
MEM 590.140625 1544227725.0754
MEM 590.140625 1544227725.1755
MEM 590.140625 1544227725.2757
MEM 590.160156 1544227725.3760
MEM 590.179688 1544227725.4762
MEM 590.183594 1544227725.5764
MEM 590.500000 1544227725.6766
MEM 590.808594 1544227725.7767
MEM 591.121094 1544227725.8769
MEM 591.468750 1544227725.9772
MEM 592.496094 1544227726.0774
MEM 592.945312 1544227726.1776
MEM 594.167969 1544227726.2777
MEM 594.890625 1544227726.3779
MEM 595.648438 1544227726.4781
MEM 597.144531 1544227726.5784
MEM 598.632812 1544227726.6785
MEM 599.570312 1544227726.7786
MEM 600.621094 1544227726.8788
MEM 601.785156 1544227726.9791
MEM 603.390625 1544227727.0794
MEM 604.593750 1544227727.1796
MEM 605.351562 1544227727.2799
MEM 606.792969 1544227727.3802
MEM 608.390625 1544227727.4804
MEM 609.882812 1544227727.5805
MEM 611.113281 1544227727.6807
MEM 612.460938 1544227727.7809
MEM 614.386719 1544227727.8811
MEM 614.812500 1544227727.9812
MEM 615.914062 1544227728.0815
MEM 617.410156 1544227728.1816
MEM 619.164062 1544227728.2817
MEM 619.785156 1544227728.3820
MEM 620.925781 1544227728.4821
MEM 622.414062 1544227728.5823
MEM 624.003906 1544227728.6825
MEM 624.765625 1544227728.7827
MEM 625.820312 1544227728.8828
MEM 627.171875 1544227728.9831
MEM 628.984375 1544227729.0834
MEM 629.742188 1544227729.1837
MEM 630.933594 1544227729.2839
MEM 632.480469 1544227729.3841
MEM 633.671875 1544227729.4842
MEM 634.472656 1544227729.5844
MEM 635.667969 1544227729.6846
MEM 636.703125 1544227729.7848
MEM 637.652344 1544227729.8849
MEM 637.929688 1544227729.9851
MEM 638.218750 1544227730.0852
MEM 638.515625 1544227730.1854
MEM 638.820312 1544227730.2857
MEM 639.128906 1544227730.3859
MEM 639.734375 1544227730.4861
MEM 640.750000 1544227730.5862
MEM 641.796875 1544227730.6865
MEM 642.808594 1544227730.7867
MEM 643.574219 1544227730.8868
MEM 645.132812 1544227730.9869
MEM 646.695312 1544227731.0872
MEM 647.601562 1544227731.1873
MEM 649.261719 1544227731.2875
MEM 651.027344 1544227731.3879
MEM 652.535156 1544227731.4882
MEM 654.312500 1544227731.5884
MEM 655.769531 1544227731.6886
MEM 656.781250 1544227731.7892
MEM 658.468750 1544227731.8895
MEM 660.207031 1544227731.9897
