CMDLINE /usr/bin/python3 test_memory.py
MEM 70.062500 1544226655.7754
MEM 70.062500 1544226655.8756
MEM 70.062500 1544226655.9758
MEM 70.062500 1544226656.0760
MEM 70.062500 1544226656.1762
MEM 70.062500 1544226656.2763
MEM 70.062500 1544226656.3766
MEM 70.062500 1544226656.4767
MEM 70.062500 1544226656.5768
MEM 70.062500 1544226656.6770
MEM 70.062500 1544226656.7773
MEM 70.062500 1544226656.8774
MEM 70.062500 1544226656.9775
MEM 70.062500 1544226657.0776
MEM 70.062500 1544226657.1778
MEM 70.062500 1544226657.2780
MEM 70.062500 1544226657.3783
MEM 70.062500 1544226657.4785
MEM 70.062500 1544226657.5788
MEM 70.062500 1544226657.6790
MEM 70.273438 1544226657.7793
MEM 70.273438 1544226657.8795
MEM 70.273438 1544226657.9798
MEM 70.273438 1544226658.0801
MEM 70.273438 1544226658.1803
MEM 70.273438 1544226658.2804
MEM 70.273438 1544226658.3807
MEM 70.273438 1544226658.4809
MEM 70.273438 1544226658.5811
MEM 70.273438 1544226658.6813
MEM 70.273438 1544226658.7815
MEM 70.273438 1544226658.8818
MEM 70.273438 1544226658.9820
MEM 70.273438 1544226659.0823
MEM 70.273438 1544226659.1824
MEM 70.273438 1544226659.2825
MEM 70.273438 1544226659.3826
MEM 70.273438 1544226659.4828
MEM 70.273438 1544226659.5829
MEM 70.527344 1544226659.6830
MEM 70.527344 1544226659.7831
MEM 70.527344 1544226659.8834
MEM 70.527344 1544226659.9836
MEM 70.527344 1544226660.0838
MEM 70.527344 1544226660.1841
MEM 70.527344 1544226660.2843
MEM 70.527344 1544226660.3844
MEM 70.527344 1544226660.4846
MEM 70.527344 1544226660.5848
MEM 70.527344 1544226660.6849
MEM 70.527344 1544226660.7850
MEM 70.527344 1544226660.8851
MEM 70.527344 1544226660.9852
MEM 70.527344 1544226661.0855
MEM 70.527344 1544226661.1856
MEM 70.527344 1544226661.2858
MEM 70.527344 1544226661.3862
MEM 70.527344 1544226661.4863
MEM 70.527344 1544226661.5864
MEM 70.527344 1544226661.6866
MEM 70.527344 1544226661.7868
MEM 70.527344 1544226661.8869
MEM 70.527344 1544226661.9870
MEM 70.527344 1544226662.0871
MEM 70.527344 1544226662.1874
MEM 70.527344 1544226662.2876
MEM 70.527344 1544226662.3878
MEM 70.527344 1544226662.4881
MEM 70.527344 1544226662.5883
MEM 70.527344 1544226662.6885
MEM 70.527344 1544226662.7887
MEM 70.527344 1544226662.8890
MEM 70.527344 1544226662.9892
MEM 70.527344 1544226663.0894
MEM 70.527344 1544226663.1897
MEM 70.527344 1544226663.2898
MEM 70.527344 1544226663.3899
MEM 70.527344 1544226663.4902
MEM 70.785156 1544226663.5905
MEM 70.785156 1544226663.6906
MEM 70.785156 1544226663.7907
MEM 70.785156 1544226663.8908
MEM 70.785156 1544226663.9909
MEM 70.785156 1544226664.0912
MEM 70.785156 1544226664.1914
MEM 70.785156 1544226664.2915
MEM 71.042969 1544226664.3918
MEM 71.042969 1544226664.4920
MEM 71.042969 1544226664.5923
MEM 71.042969 1544226664.6925
MEM 71.042969 1544226664.7926
MEM 71.042969 1544226664.8927
MEM 71.042969 1544226664.9929
MEM 71.042969 1544226665.0930
MEM 71.042969 1544226665.1931
MEM 71.042969 1544226665.2933
MEM 71.042969 1544226665.3935
MEM 71.042969 1544226665.4936
MEM 71.042969 1544226665.5938
MEM 71.042969 1544226665.6941
MEM 71.042969 1544226665.7942
MEM 71.042969 1544226665.8944
MEM 71.042969 1544226665.9945
MEM 71.042969 1544226666.0946
MEM 71.042969 1544226666.1947
MEM 71.042969 1544226666.2948
MEM 71.042969 1544226666.3950
MEM 71.042969 1544226666.4951
MEM 71.042969 1544226666.5953
MEM 71.042969 1544226666.6955
MEM 71.042969 1544226666.7956
MEM 71.042969 1544226666.8959
MEM 71.042969 1544226666.9960
MEM 71.042969 1544226667.0963
MEM 71.042969 1544226667.1964
MEM 71.042969 1544226667.2965
MEM 71.042969 1544226667.3966
MEM 71.042969 1544226667.4970
MEM 71.042969 1544226667.5972
MEM 71.042969 1544226667.6973
MEM 71.042969 1544226667.7974
MEM 71.042969 1544226667.8977
MEM 71.042969 1544226667.9980
MEM 71.042969 1544226668.0983
MEM 71.042969 1544226668.1985
MEM 71.042969 1544226668.2988
MEM 71.042969 1544226668.3990
MEM 71.042969 1544226668.4992
MEM 71.042969 1544226668.5993
MEM 71.042969 1544226668.6994
MEM 71.042969 1544226668.7996
MEM 71.042969 1544226668.8998
MEM 71.042969 1544226669.0000
MEM 71.042969 1544226669.1005
MEM 71.042969 1544226669.2006
MEM 71.042969 1544226669.3008
MEM 71.042969 1544226669.4009
MEM 71.042969 1544226669.5010
MEM 71.042969 1544226669.6011
MEM 71.042969 1544226669.7013
MEM 71.042969 1544226669.8015
MEM 71.042969 1544226669.9016
MEM 71.042969 1544226670.0017
MEM 71.042969 1544226670.1020
MEM 71.042969 1544226670.2022
MEM 71.042969 1544226670.3023
MEM 71.042969 1544226670.4024
MEM 71.042969 1544226670.5027
MEM 71.042969 1544226670.6028
MEM 71.042969 1544226670.7030
MEM 71.042969 1544226670.8031
MEM 71.042969 1544226670.9032
MEM 71.042969 1544226671.0033
MEM 71.042969 1544226671.1035
MEM 71.042969 1544226671.2036
MEM 71.042969 1544226671.3039
MEM 71.042969 1544226671.4041
MEM 71.042969 1544226671.5042
MEM 71.042969 1544226671.6044
MEM 71.042969 1544226671.7045
MEM 71.042969 1544226671.8046
MEM 71.042969 1544226671.9047
MEM 71.042969 1544226672.0048
MEM 71.042969 1544226672.1050
MEM 71.042969 1544226672.2051
MEM 71.042969 1544226672.3053
MEM 71.042969 1544226672.4056
MEM 71.042969 1544226672.5057
MEM 71.042969 1544226672.6058
MEM 71.042969 1544226672.7060
MEM 71.042969 1544226672.8061
MEM 71.042969 1544226672.9062
MEM 71.042969 1544226673.0063
MEM 71.042969 1544226673.1065
MEM 71.042969 1544226673.2067
MEM 71.042969 1544226673.3068
MEM 71.042969 1544226673.4071
MEM 71.042969 1544226673.5073
MEM 71.042969 1544226673.6076
MEM 71.042969 1544226673.7077
MEM 71.042969 1544226673.8079
MEM 71.042969 1544226673.9081
MEM 71.042969 1544226674.0083
MEM 71.042969 1544226674.1086
MEM 71.042969 1544226674.2089
MEM 71.042969 1544226674.3091
MEM 71.042969 1544226674.4092
MEM 71.042969 1544226674.5093
MEM 71.042969 1544226674.6095
MEM 71.042969 1544226674.7099
MEM 71.042969 1544226674.8100
MEM 71.042969 1544226674.9101
MEM 71.042969 1544226675.0103
MEM 71.042969 1544226675.1104
MEM 71.042969 1544226675.2105
MEM 71.042969 1544226675.3106
MEM 71.042969 1544226675.4107
MEM 71.042969 1544226675.5109
MEM 71.042969 1544226675.6110
MEM 71.042969 1544226675.7113
MEM 71.042969 1544226675.8115
MEM 71.042969 1544226675.9117
MEM 71.042969 1544226676.0119
MEM 71.042969 1544226676.1121
MEM 71.042969 1544226676.2123
MEM 71.042969 1544226676.3126
MEM 71.042969 1544226676.4127
MEM 71.042969 1544226676.5128
MEM 71.042969 1544226676.6130
MEM 71.042969 1544226676.7131
MEM 71.042969 1544226676.8134
MEM 71.042969 1544226676.9137
MEM 71.042969 1544226677.0139
MEM 71.042969 1544226677.1140
MEM 71.042969 1544226677.2142
MEM 71.042969 1544226677.3143
MEM 71.042969 1544226677.4145
MEM 71.042969 1544226677.5146
MEM 71.042969 1544226677.6147
MEM 71.042969 1544226677.7148
MEM 71.042969 1544226677.8149
MEM 71.042969 1544226677.9150
MEM 71.042969 1544226678.0153
MEM 71.042969 1544226678.1156
MEM 71.042969 1544226678.2158
MEM 71.042969 1544226678.3160
MEM 71.042969 1544226678.4162
MEM 71.042969 1544226678.5164
MEM 71.042969 1544226678.6165
MEM 71.042969 1544226678.7166
MEM 71.042969 1544226678.8168
MEM 71.042969 1544226678.9169
MEM 71.042969 1544226679.0170
MEM 71.042969 1544226679.1175
MEM 71.042969 1544226679.2178
MEM 71.042969 1544226679.3179
MEM 71.042969 1544226679.4181
MEM 71.042969 1544226679.5183
MEM 71.042969 1544226679.6186
MEM 71.042969 1544226679.7189
MEM 71.042969 1544226679.8191
MEM 71.042969 1544226679.9192
MEM 71.042969 1544226680.0194
MEM 71.042969 1544226680.1196
MEM 71.042969 1544226680.2198
MEM 71.042969 1544226680.3201
MEM 71.042969 1544226680.4203
MEM 71.042969 1544226680.5204
MEM 71.042969 1544226680.6206
MEM 71.042969 1544226680.7207
MEM 71.042969 1544226680.8208
MEM 71.042969 1544226680.9209
MEM 71.042969 1544226681.0210
MEM 71.042969 1544226681.1211
MEM 71.042969 1544226681.2213
MEM 71.042969 1544226681.3214
MEM 71.042969 1544226681.4216
MEM 71.042969 1544226681.5218
MEM 71.042969 1544226681.6219
MEM 71.042969 1544226681.7220
MEM 71.042969 1544226681.8221
MEM 71.300781 1544226681.9223
MEM 71.300781 1544226682.0224
MEM 71.300781 1544226682.1227
MEM 71.304688 1544226682.2228
MEM 71.304688 1544226682.3231
MEM 71.304688 1544226682.4233
MEM 71.304688 1544226682.5235
MEM 71.304688 1544226682.6237
MEM 71.304688 1544226682.7240
MEM 71.304688 1544226682.8242
MEM 71.304688 1544226682.9243
MEM 71.304688 1544226683.0244
MEM 71.304688 1544226683.1246
MEM 71.304688 1544226683.2247
MEM 71.304688 1544226683.3248
MEM 71.304688 1544226683.4250
MEM 71.304688 1544226683.5252
MEM 71.304688 1544226683.6254
MEM 71.304688 1544226683.7256
MEM 71.304688 1544226683.8257
MEM 71.304688 1544226683.9258
MEM 71.304688 1544226684.0259
MEM 71.304688 1544226684.1261
MEM 71.304688 1544226684.2262
MEM 71.304688 1544226684.3263
MEM 71.304688 1544226684.4264
MEM 71.304688 1544226684.5266
MEM 71.304688 1544226684.6267
MEM 71.304688 1544226684.7270
MEM 71.304688 1544226684.8271
MEM 71.304688 1544226684.9273
MEM 71.304688 1544226685.0275
MEM 71.304688 1544226685.1278
MEM 71.304688 1544226685.2279
MEM 71.304688 1544226685.3282
MEM 71.304688 1544226685.4285
MEM 71.304688 1544226685.5287
MEM 71.304688 1544226685.6290
MEM 71.304688 1544226685.7293
MEM 71.304688 1544226685.8296
MEM 71.304688 1544226685.9297
MEM 71.304688 1544226686.0298
MEM 71.304688 1544226686.1299
MEM 71.304688 1544226686.2301
MEM 71.304688 1544226686.3302
MEM 71.304688 1544226686.4303
MEM 71.304688 1544226686.5304
MEM 71.304688 1544226686.6305
MEM 71.304688 1544226686.7307
MEM 71.304688 1544226686.8308
MEM 71.304688 1544226686.9309
MEM 71.304688 1544226687.0312
MEM 71.304688 1544226687.1313
MEM 71.304688 1544226687.2314
MEM 71.304688 1544226687.3317
MEM 71.304688 1544226687.4318
MEM 71.304688 1544226687.5320
MEM 71.304688 1544226687.6322
MEM 71.304688 1544226687.7324
MEM 71.304688 1544226687.8325
MEM 71.304688 1544226687.9326
MEM 71.304688 1544226688.0328
MEM 71.304688 1544226688.1330
MEM 71.304688 1544226688.2332
MEM 71.304688 1544226688.3333
MEM 71.304688 1544226688.4336
MEM 71.304688 1544226688.5337
MEM 71.304688 1544226688.6338
MEM 71.304688 1544226688.7340
MEM 71.304688 1544226688.8341
MEM 71.304688 1544226688.9342
MEM 71.304688 1544226689.0343
MEM 71.304688 1544226689.1346
MEM 71.304688 1544226689.2349
MEM 71.304688 1544226689.3351
MEM 71.304688 1544226689.4352
MEM 71.816406 1544226689.5353
MEM 71.816406 1544226689.6354
MEM 71.816406 1544226689.7357
MEM 71.816406 1544226689.8358
MEM 71.816406 1544226689.9360
MEM 71.816406 1544226690.0362
MEM 71.816406 1544226690.1364
MEM 71.816406 1544226690.2366
MEM 71.816406 1544226690.3369
MEM 71.816406 1544226690.4372
MEM 71.816406 1544226690.5374
MEM 71.816406 1544226690.6376
MEM 71.816406 1544226690.7378
MEM 71.816406 1544226690.8379
MEM 71.816406 1544226690.9380
MEM 71.816406 1544226691.0383
MEM 71.957031 1544226691.1385
MEM 71.957031 1544226691.2387
MEM 71.957031 1544226691.3390
MEM 71.957031 1544226691.4393
MEM 71.957031 1544226691.5395
MEM 71.957031 1544226691.6396
MEM 71.957031 1544226691.7398
MEM 71.957031 1544226691.8400
MEM 71.957031 1544226691.9402
MEM 71.957031 1544226692.0404
MEM 71.957031 1544226692.1405
MEM 71.957031 1544226692.2406
MEM 71.957031 1544226692.3407
MEM 71.957031 1544226692.4409
MEM 71.957031 1544226692.5411
MEM 71.957031 1544226692.6413
MEM 71.957031 1544226692.7414
MEM 71.957031 1544226692.8415
MEM 71.957031 1544226692.9416
MEM 71.957031 1544226693.0417
MEM 71.957031 1544226693.1419
MEM 71.957031 1544226693.2420
MEM 71.957031 1544226693.3421
MEM 71.957031 1544226693.4422
MEM 71.957031 1544226693.5424
MEM 71.957031 1544226693.6425
MEM 71.957031 1544226693.7427
MEM 71.957031 1544226693.8429
