CMDLINE /usr/bin/python3 test_memory.py
MEM 193.992188 1544224828.1198
MEM 195.011719 1544224828.2199
MEM 195.433594 1544224828.3203
MEM 196.125000 1544224828.4205
MEM 196.960938 1544224828.5207
MEM 197.984375 1544224828.6208
MEM 198.753906 1544224828.7209
MEM 199.785156 1544224828.8210
MEM 200.531250 1544224828.9212
MEM 201.367188 1544224829.0215
MEM 202.226562 1544224829.1216
MEM 203.316406 1544224829.2218
MEM 204.191406 1544224829.3220
MEM 204.960938 1544224829.4221
MEM 205.992188 1544224829.5222
MEM 206.765625 1544224829.6223
MEM 207.742188 1544224829.7225
MEM 208.578125 1544224829.8227
MEM 209.437500 1544224829.9230
MEM 210.273438 1544224830.0233
MEM 211.128906 1544224830.1235
MEM 212.156250 1544224830.2237
MEM 212.917969 1544224830.3239
MEM 213.933594 1544224830.4241
MEM 214.609375 1544224830.5243
MEM 215.625000 1544224830.6245
MEM 216.644531 1544224830.7246
MEM 217.414062 1544224830.8248
MEM 218.339844 1544224830.9249
MEM 219.179688 1544224831.0250
MEM 220.308594 1544224831.1253
MEM 221.417969 1544224831.2256
MEM 222.792969 1544224831.3257
MEM 223.070312 1544224831.4259
MEM 223.070312 1544224831.5260
MEM 223.070312 1544224831.6261
MEM 223.667969 1544224831.7263
MEM 224.511719 1544224831.8264
MEM 225.519531 1544224831.9267
MEM 226.347656 1544224832.0269
MEM 227.367188 1544224832.1271
MEM 228.136719 1544224832.2274
MEM 229.062500 1544224832.3277
MEM 229.832031 1544224832.4279
MEM 230.843750 1544224832.5281
MEM 231.609375 1544224832.6282
MEM 232.539062 1544224832.7284
MEM 233.394531 1544224832.8286
MEM 233.910156 1544224832.9288
MEM 234.578125 1544224833.0292
MEM 235.347656 1544224833.1295
MEM 236.269531 1544224833.2296
MEM 237.203125 1544224833.3298
MEM 238.054688 1544224833.4301
MEM 238.847656 1544224833.5302
MEM 239.875000 1544224833.6304
MEM 240.792969 1544224833.7305
MEM 241.566406 1544224833.8306
MEM 242.339844 1544224833.9307
MEM 243.335938 1544224834.0308
MEM 244.175781 1544224834.1310
MEM 245.031250 1544224834.2311
MEM 246.062500 1544224834.3313
MEM 246.835938 1544224834.4315
MEM 247.839844 1544224834.5318
MEM 249.011719 1544224834.6320
MEM 250.230469 1544224834.7322
MEM 251.332031 1544224834.8324
MEM 252.554688 1544224834.9325
MEM 253.664062 1544224835.0327
MEM 254.914062 1544224835.1328
MEM 256.101562 1544224835.2331
MEM 257.464844 1544224835.3332
MEM 258.464844 1544224835.4334
MEM 259.753906 1544224835.5335
MEM 261.023438 1544224835.6338
MEM 261.535156 1544224835.7340
MEM 261.640625 1544224835.8341
MEM 261.648438 1544224835.9342
MEM 262.160156 1544224836.0344
MEM 263.242188 1544224836.1347
MEM 264.351562 1544224836.2349
MEM 265.613281 1544224836.3351
MEM 266.523438 1544224836.4352
MEM 267.367188 1544224836.5354
MEM 268.222656 1544224836.6356
MEM 269.246094 1544224836.7358
MEM 270.015625 1544224836.8361
MEM 270.937500 1544224836.9364
MEM 271.707031 1544224837.0367
MEM 272.726562 1544224837.1369
MEM 273.488281 1544224837.2371
MEM 274.582031 1544224837.3374
MEM 275.437500 1544224837.4376
MEM 276.210938 1544224837.5379
MEM 277.226562 1544224837.6380
MEM 278.148438 1544224837.7381
MEM 278.988281 1544224837.8384
MEM 279.242188 1544224837.9388
MEM 279.859375 1544224838.0390
MEM 280.628906 1544224838.1391
MEM 281.554688 1544224838.2394
MEM 282.394531 1544224838.3395
MEM 283.250000 1544224838.4397
MEM 284.277344 1544224838.5399
MEM 285.195312 1544224838.6402
MEM 286.050781 1544224838.7404
MEM 286.890625 1544224838.8405
MEM 287.746094 1544224838.9406
MEM 288.519531 1544224839.0409
MEM 289.437500 1544224839.1412
MEM 290.296875 1544224839.2414
MEM 291.230469 1544224839.3415
MEM 292.519531 1544224839.4417
MEM 293.625000 1544224839.5419
MEM 294.519531 1544224839.6420
MEM 294.519531 1544224839.7421
MEM 294.773438 1544224839.8422
MEM 294.824219 1544224839.9423
MEM 294.832031 1544224840.0424
MEM 294.898438 1544224840.1426
MEM 295.214844 1544224840.2428
MEM 295.589844 1544224840.3429
MEM 295.589844 1544224840.4430
MEM 295.964844 1544224840.5431
MEM 296.734375 1544224840.6432
MEM 297.683594 1544224840.7434
MEM 298.523438 1544224840.8435
MEM 299.378906 1544224840.9437
MEM 300.398438 1544224841.0439
MEM 301.238281 1544224841.1442
MEM 301.925781 1544224841.2445
MEM 302.949219 1544224841.3447
MEM 303.718750 1544224841.4448
MEM 304.750000 1544224841.5449
MEM 305.523438 1544224841.6450
MEM 306.425781 1544224841.7452
MEM 307.425781 1544224841.8455
MEM 308.378906 1544224841.9458
MEM 309.152344 1544224842.0459
MEM 310.183594 1544224842.1460
MEM 310.828125 1544224842.2464
MEM 311.855469 1544224842.3467
MEM 312.625000 1544224842.4470
MEM 313.546875 1544224842.5472
MEM 314.640625 1544224842.6475
MEM 315.496094 1544224842.7477
MEM 316.347656 1544224842.8480
MEM 317.351562 1544224842.9482
MEM 318.207031 1544224843.0483
MEM 319.136719 1544224843.1485
MEM 319.992188 1544224843.2486
MEM 321.023438 1544224843.3487
MEM 321.851562 1544224843.4490
MEM 322.800781 1544224843.5491
MEM 323.558594 1544224843.6493
MEM 324.562500 1544224843.7494
MEM 325.417969 1544224843.8495
MEM 326.574219 1544224843.9496
MEM 327.570312 1544224844.0497
MEM 328.796875 1544224844.1499
MEM 330.160156 1544224844.2500
MEM 331.355469 1544224844.3501
MEM 332.457031 1544224844.4504
MEM 333.566406 1544224844.5506
MEM 334.851562 1544224844.6509
MEM 335.734375 1544224844.7511
MEM 336.761719 1544224844.8512
MEM 337.433594 1544224844.9515
MEM 337.691406 1544224845.0518
MEM 338.289062 1544224845.1521
MEM 339.062500 1544224845.2523
MEM 339.984375 1544224845.3524
MEM 340.839844 1544224845.4525
MEM 341.859375 1544224845.5528
MEM 342.628906 1544224845.6530
MEM 343.386719 1544224845.7533
MEM 344.390625 1544224845.8534
MEM 345.339844 1544224845.9536
MEM 346.101562 1544224846.0537
MEM 347.031250 1544224846.1538
MEM 348.050781 1544224846.2539
MEM 348.886719 1544224846.3541
MEM 349.906250 1544224846.4542
MEM 350.765625 1544224846.5544
MEM 351.535156 1544224846.6545
MEM 352.457031 1544224846.7546
MEM 353.386719 1544224846.8549
MEM 354.386719 1544224846.9550
MEM 355.261719 1544224847.0552
MEM 356.097656 1544224847.1553
MEM 357.117188 1544224847.2555
MEM 357.886719 1544224847.3558
MEM 358.812500 1544224847.4559
MEM 359.761719 1544224847.5562
MEM 360.535156 1544224847.6563
MEM 361.566406 1544224847.7567
MEM 362.468750 1544224847.8570
MEM 363.312500 1544224847.9573
MEM 364.164062 1544224848.0575
MEM 365.183594 1544224848.1577
MEM 366.023438 1544224848.2579
MEM 366.878906 1544224848.3580
MEM 367.734375 1544224848.4581
MEM 368.828125 1544224848.5583
MEM 369.683594 1544224848.6584
MEM 370.457031 1544224848.7585
MEM 371.375000 1544224848.8586
MEM 372.394531 1544224848.9589
MEM 373.234375 1544224849.0592
MEM 374.160156 1544224849.1594
MEM 375.019531 1544224849.2596
MEM 375.875000 1544224849.3598
MEM 376.894531 1544224849.4601
MEM 377.824219 1544224849.5603
MEM 378.750000 1544224849.6605
MEM 379.519531 1544224849.7606
MEM 380.535156 1544224849.8607
MEM 381.308594 1544224849.9608
MEM 382.230469 1544224850.0610
MEM 383.085938 1544224850.1613
MEM 384.105469 1544224850.2614
MEM 385.039062 1544224850.3615
MEM 386.003906 1544224850.4617
MEM 387.292969 1544224850.5618
MEM 388.839844 1544224850.6619
MEM 389.957031 1544224850.7621
MEM 391.171875 1544224850.8622
MEM 392.046875 1544224850.9626
MEM 392.996094 1544224851.0628
MEM 393.835938 1544224851.1630
MEM 394.691406 1544224851.2633
MEM 395.707031 1544224851.3634
MEM 396.480469 1544224851.4636
MEM 397.402344 1544224851.5638
MEM 398.433594 1544224851.6640
MEM 399.265625 1544224851.7642
MEM 400.117188 1544224851.8645
MEM 401.046875 1544224851.9646
MEM 401.902344 1544224852.0647
MEM 402.917969 1544224852.1648
MEM 403.757812 1544224852.2650
MEM 404.613281 1544224852.3653
MEM 405.636719 1544224852.4655
MEM 406.472656 1544224852.5656
MEM 407.328125 1544224852.6657
MEM 408.257812 1544224852.7658
MEM 409.031250 1544224852.8659
MEM 410.128906 1544224852.9660
MEM 410.968750 1544224853.0662
MEM 411.152344 1544224853.1666
MEM 411.406250 1544224853.2668
MEM 412.179688 1544224853.3671
MEM 413.101562 1544224853.4674
MEM 414.121094 1544224853.5676
MEM 414.957031 1544224853.6678
MEM 415.812500 1544224853.7681
MEM 416.652344 1544224853.8683
MEM 417.597656 1544224853.9684
MEM 418.617188 1544224854.0687
MEM 419.550781 1544224854.1689
MEM 420.843750 1544224854.2691
MEM 422.066406 1544224854.3692
MEM 423.175781 1544224854.4694
MEM 424.398438 1544224854.5695
MEM 425.425781 1544224854.6698
MEM 426.742188 1544224854.7699
MEM 427.937500 1544224854.8701
MEM 429.226562 1544224854.9702
MEM 430.273438 1544224855.0703
MEM 431.726562 1544224855.1704
MEM 432.832031 1544224855.2706
MEM 433.941406 1544224855.3707
MEM 435.199219 1544224855.4709
MEM 436.417969 1544224855.5710
MEM 437.265625 1544224855.6712
MEM 438.203125 1544224855.7715
MEM 439.058594 1544224855.8717
MEM 439.984375 1544224855.9719
MEM 440.917969 1544224856.0721
MEM 441.691406 1544224856.1723
MEM 442.789062 1544224856.2724
MEM 443.625000 1544224856.3725
MEM 444.558594 1544224856.4727
MEM 445.503906 1544224856.5728
MEM 446.339844 1544224856.6729
MEM 447.285156 1544224856.7731
MEM 448.054688 1544224856.8734
MEM 449.027344 1544224856.9736
MEM 450.046875 1544224857.0738
MEM 450.976562 1544224857.1739
MEM 451.750000 1544224857.2740
MEM 452.835938 1544224857.3741
MEM 453.597656 1544224857.4742
MEM 454.453125 1544224857.5744
MEM 455.382812 1544224857.6745
MEM 456.496094 1544224857.7746
MEM 457.332031 1544224857.8748
MEM 458.191406 1544224857.9751
MEM 458.953125 1544224858.0753
MEM 460.046875 1544224858.1755
MEM 460.820312 1544224858.2757
MEM 461.917969 1544224858.3759
MEM 462.851562 1544224858.4762
MEM 463.707031 1544224858.5763
MEM 464.632812 1544224858.6764
MEM 465.402344 1544224858.7768
MEM 466.421875 1544224858.8770
MEM 467.433594 1544224858.9773
MEM 468.113281 1544224859.0776
MEM 469.144531 1544224859.1778
MEM 469.968750 1544224859.2779
MEM 470.824219 1544224859.3780
MEM 471.843750 1544224859.4782
MEM 472.683594 1544224859.5783
MEM 473.789062 1544224859.6784
MEM 474.941406 1544224859.7786
MEM 476.167969 1544224859.8788
MEM 477.195312 1544224859.9789
MEM 478.605469 1544224860.0792
MEM 479.457031 1544224860.1795
MEM 480.710938 1544224860.2797
MEM 481.742188 1544224860.3799
MEM 482.605469 1544224860.4802
MEM 483.703125 1544224860.5803
MEM 484.558594 1544224860.6804
MEM 485.332031 1544224860.7805
MEM 486.347656 1544224860.8806
MEM 487.269531 1544224860.9808
MEM 487.945312 1544224861.0810
MEM 489.058594 1544224861.1812
MEM 489.820312 1544224861.2814
MEM 490.656250 1544224861.3816
MEM 491.515625 1544224861.4817
MEM 492.542969 1544224861.5819
MEM 493.304688 1544224861.6820
MEM 494.316406 1544224861.7821
MEM 495.250000 1544224861.8822
MEM 496.269531 1544224861.9824
MEM 497.031250 1544224862.0826
MEM 497.964844 1544224862.1827
MEM 498.976562 1544224862.2828
MEM 499.816406 1544224862.3830
MEM 500.515625 1544224862.4832
MEM 501.527344 1544224862.5835
MEM 501.945312 1544224862.6838
MEM 501.945312 1544224862.7843
MEM 502.625000 1544224862.8845
MEM 503.402344 1544224862.9847
MEM 504.335938 1544224863.0848
MEM 505.097656 1544224863.1851
MEM 506.031250 1544224863.2852
MEM 507.046875 1544224863.3853
MEM 507.984375 1544224863.4855
MEM 508.839844 1544224863.5857
MEM 509.593750 1544224863.6860
MEM 510.617188 1544224863.7861
MEM 511.386719 1544224863.8862
MEM 512.289062 1544224863.9864
MEM 513.398438 1544224864.0867
MEM 514.253906 1544224864.1870
MEM 515.093750 1544224864.2872
MEM 516.050781 1544224864.3874
MEM 517.015625 1544224864.4875
MEM 518.355469 1544224864.5878
MEM 519.445312 1544224864.6881
MEM 520.804688 1544224864.7882
MEM 522.011719 1544224864.8884
MEM 523.117188 1544224864.9886
MEM 524.261719 1544224865.0887
MEM 525.625000 1544224865.1889
MEM 526.312500 1544224865.2890
MEM 526.625000 1544224865.3892
MEM 526.683594 1544224865.4893
MEM 526.683594 1544224865.5894
MEM 527.019531 1544224865.6897
MEM 527.742188 1544224865.7900
MEM 528.000000 1544224865.8902
MEM 528.464844 1544224865.9904
MEM 529.187500 1544224866.0905
MEM 529.910156 1544224866.1907
MEM 530.625000 1544224866.2908
MEM 531.425781 1544224866.3910
MEM 532.660156 1544224866.4912
MEM 533.886719 1544224866.5913
MEM 535.062500 1544224866.6915
MEM 535.960938 1544224866.7917
MEM 536.812500 1544224866.8920
MEM 537.843750 1544224866.9923
MEM 538.871094 1544224867.0924
MEM 539.617188 1544224867.1926
MEM 540.679688 1544224867.2927
MEM 541.710938 1544224867.3929
MEM 542.484375 1544224867.4930
MEM 543.527344 1544224867.5931
MEM 544.558594 1544224867.6933
MEM 545.394531 1544224867.7934
MEM 546.500000 1544224867.8935
MEM 547.277344 1544224867.9938
MEM 548.367188 1544224868.0941
MEM 549.308594 1544224868.1942
MEM 550.339844 1544224868.2943
MEM 551.113281 1544224868.3945
MEM 552.097656 1544224868.4946
MEM 553.027344 1544224868.5947
MEM 554.058594 1544224868.6948
MEM 555.074219 1544224868.7951
MEM 556.011719 1544224868.8953
MEM 556.816406 1544224868.9956
MEM 557.804688 1544224869.0958
MEM 558.625000 1544224869.1960
MEM 559.656250 1544224869.2962
MEM 560.687500 1544224869.3963
MEM 561.453125 1544224869.4965
MEM 562.441406 1544224869.5967
MEM 563.492188 1544224869.6969
MEM 564.265625 1544224869.7972
MEM 565.277344 1544224869.8974
MEM 566.464844 1544224869.9977
MEM 567.304688 1544224870.0979
MEM 568.160156 1544224870.1982
MEM 569.093750 1544224870.2983
MEM 570.027344 1544224870.3985
MEM 570.964844 1544224870.4986
MEM 572.066406 1544224870.5987
MEM 573.007812 1544224870.6988
MEM 573.777344 1544224870.7989
MEM 574.699219 1544224870.8991
MEM 575.746094 1544224870.9993
MEM 576.570312 1544224871.0995
MEM 577.558594 1544224871.1998
MEM 578.816406 1544224871.3001
MEM 579.996094 1544224871.4003
MEM 581.441406 1544224871.5004
MEM 582.625000 1544224871.6005
MEM 584.046875 1544224871.7007
MEM 585.121094 1544224871.8010
MEM 586.460938 1544224871.9012
MEM 587.808594 1544224872.0015
MEM 589.062500 1544224872.1016
MEM 590.390625 1544224872.2019
MEM 591.367188 1544224872.3022
MEM 592.664062 1544224872.4024
MEM 593.695312 1544224872.5026
MEM 594.671875 1544224872.6027
MEM 595.527344 1544224872.7028
MEM 596.296875 1544224872.8030
MEM 597.542969 1544224872.9031
MEM 598.406250 1544224873.0033
MEM 599.332031 1544224873.1035
MEM 600.398438 1544224873.2037
MEM 601.179688 1544224873.3040
MEM 602.277344 1544224873.4043
MEM 602.953125 1544224873.5046
MEM 603.984375 1544224873.6049
MEM 604.894531 1544224873.7050
MEM 605.988281 1544224873.8051
MEM 606.917969 1544224873.9052
MEM 607.953125 1544224874.0053
MEM 608.773438 1544224874.1055
MEM 609.792969 1544224874.2057
MEM 610.562500 1544224874.3059
MEM 611.410156 1544224874.4062
MEM 611.410156 1544224874.5066
MEM 611.410156 1544224874.6068
MEM 612.066406 1544224874.7072
MEM 613.085938 1544224874.8075
MEM 614.113281 1544224874.9077
MEM 615.058594 1544224875.0081
MEM 615.867188 1544224875.1083
MEM 616.894531 1544224875.2085
MEM 617.656250 1544224875.3086
MEM 618.753906 1544224875.4087
MEM 619.781250 1544224875.5089
MEM 620.687500 1544224875.6090
MEM 621.632812 1544224875.7093
MEM 622.664062 1544224875.8096
MEM 623.437500 1544224875.9097
MEM 624.312500 1544224876.0098
MEM 625.332031 1544224876.1101
MEM 626.359375 1544224876.2102
MEM 627.132812 1544224876.3103
MEM 628.203125 1544224876.4104
MEM 629.230469 1544224876.5105
MEM 630.261719 1544224876.6106
MEM 631.035156 1544224876.7108
MEM 632.082031 1544224876.8109
MEM 632.917969 1544224876.9112
MEM 633.867188 1544224877.0113
MEM 634.683594 1544224877.1115
MEM 635.628906 1544224877.2116
MEM 636.660156 1544224877.3117
MEM 637.632812 1544224877.4119
MEM 638.738281 1544224877.5122
MEM 639.578125 1544224877.6123
MEM 640.347656 1544224877.7124
MEM 641.476562 1544224877.8127
MEM 642.382812 1544224877.9130
MEM 643.140625 1544224878.0134
MEM 644.207031 1544224878.1137
MEM 645.429688 1544224878.2138
MEM 646.765625 1544224878.3139
MEM 648.105469 1544224878.4141
MEM 649.121094 1544224878.5142
MEM 650.441406 1544224878.6143
MEM 651.925781 1544224878.7145
MEM 653.210938 1544224878.8147
MEM 654.394531 1544224878.9148
MEM 655.625000 1544224879.0150
MEM 656.914062 1544224879.1154
MEM 657.843750 1544224879.2156
MEM 658.699219 1544224879.3157
MEM 659.468750 1544224879.4160
MEM 660.421875 1544224879.5162
MEM 661.527344 1544224879.6163
MEM 662.429688 1544224879.7165
MEM 663.542969 1544224879.8167
MEM 664.238281 1544224879.9170
MEM 665.437500 1544224880.0172
MEM 666.242188 1544224880.1175
MEM 667.015625 1544224880.2178
MEM 667.902344 1544224880.3180
MEM 668.894531 1544224880.4182
MEM 670.058594 1544224880.5183
MEM 670.914062 1544224880.6184
MEM 671.683594 1544224880.7185
MEM 672.816406 1544224880.8188
MEM 673.773438 1544224880.9189
MEM 674.562500 1544224881.0191
MEM 675.496094 1544224881.1194
MEM 676.480469 1544224881.2197
MEM 677.304688 1544224881.3200
MEM 678.371094 1544224881.4201
MEM 679.144531 1544224881.5203
MEM 680.164062 1544224881.6204
MEM 681.121094 1544224881.7205
MEM 681.960938 1544224881.8207
MEM 682.992188 1544224881.9208
MEM 683.980469 1544224882.0209
MEM 684.804688 1544224882.1211
MEM 685.703125 1544224882.2214
MEM 686.820312 1544224882.3216
MEM 688.140625 1544224882.4219
MEM 689.300781 1544224882.5222
MEM 690.632812 1544224882.6224
MEM 691.507812 1544224882.7225
MEM 692.593750 1544224882.8226
MEM 693.449219 1544224882.9228
MEM 694.421875 1544224883.0229
MEM 695.449219 1544224883.1231
MEM 696.343750 1544224883.2232
MEM 697.269531 1544224883.3235
MEM 698.300781 1544224883.4236
MEM 699.234375 1544224883.5238
MEM 700.113281 1544224883.6241
MEM 700.937500 1544224883.7242
MEM 701.773438 1544224883.8245
MEM 702.953125 1544224883.9246
MEM 703.855469 1544224884.0247
MEM 704.585938 1544224884.1251
MEM 705.679688 1544224884.2253
MEM 706.625000 1544224884.3254
MEM 707.460938 1544224884.4256
MEM 708.304688 1544224884.5257
MEM 710.433594 1544224884.6259
MEM 710.972656 1544224884.7262
MEM 711.804688 1544224884.8264
MEM 712.750000 1544224884.9266
MEM 713.851562 1544224885.0268
MEM 714.789062 1544224885.1270
MEM 715.640625 1544224885.2273
MEM 716.679688 1544224885.3275
MEM 717.503906 1544224885.4278
MEM 718.437500 1544224885.5280
MEM 719.292969 1544224885.6282
MEM 720.394531 1544224885.7285
MEM 721.164062 1544224885.8288
MEM 722.046875 1544224885.9290
MEM 723.210938 1544224886.0291
MEM 724.046875 1544224886.1293
MEM 724.886719 1544224886.2294
MEM 725.980469 1544224886.3295
MEM 726.933594 1544224886.4297
MEM 727.703125 1544224886.5298
MEM 728.824219 1544224886.6299
MEM 729.597656 1544224886.7300
MEM 730.589844 1544224886.8301
MEM 731.359375 1544224886.9302
MEM 732.492188 1544224887.0307
MEM 733.296875 1544224887.1310
MEM 734.152344 1544224887.2311
MEM 735.429688 1544224887.3312
MEM 736.660156 1544224887.4313
MEM 737.945312 1544224887.5315
MEM 739.230469 1544224887.6316
MEM 740.601562 1544224887.7317
MEM 741.632812 1544224887.8319
MEM 743.101562 1544224887.9320
MEM 744.390625 1544224888.0321
MEM 745.722656 1544224888.1323
MEM 746.906250 1544224888.2325
MEM 748.140625 1544224888.3327
MEM 749.347656 1544224888.4329
