fold;lamb;nleaves;trainaccu_CART;testaccu_CART;totaltime;time_c;leaves_c
1;0.1;2;0.6418331885317115;0.6330872774641771;0.2312157154083252;0.027797937393188477;[(-1,), (1,)]
2;0.1;1;0.5415852334419109;0.5286707211120765;0.22133708000183105;0;[()]
3;0.1;2;0.63800217155266;0.6407471763683753;0.22185492515563965;0.028262853622436523;[(-1,), (1,)]
1;0.05;2;0.6418331885317116;0.6330872774641771;0.22457098960876465;0.02693009376525879;[(-1,), (1,)]
2;0.05;2;0.6369163952225841;0.6429192006950478;0.22814488410949707;0.027300119400024414;[(-1,), (1,)]
3;0.05;2;0.6380021715526601;0.6407471763683753;0.22966504096984863;0.027425050735473633;[(-1,), (1,)]
1;0.025;2;0.6418331885317116;0.6330872774641771;1.855515956878662;0.027222871780395508;[(-1,), (1,)]
2;0.025;2;0.6369163952225841;0.6429192006950478;1.8606011867523193;0.02740001678466797;[(-1,), (1,)]
3;0.025;2;0.6380021715526601;0.6407471763683753;1.741969108581543;0.026669025421142578;[(-1,), (1,)]
1;0.01;3;0.6548653344917463;0.6556665219279201;12.639087200164795;2.4643802642822266;[(1,), (-3, -1), (-1, 3)]
2;0.01;3;0.6545059717698155;0.6516072980017377;14.77226185798645;8.09278392791748;[(9,), (-9, -1), (-9, 1)]
3;0.01;3;0.6577633007600434;0.6498696785403997;9.01416802406311;3.1586811542510986;[(1,), (-3, -1), (-1, 3)]
1;0.005;5;0.6696350999131191;0.6678245766391663;42.46119809150696;11.580518960952759;[(1,), (-7, -1), (-1, 7, 12), (-12, -3, -1, 7), (-12, -1, 3, 7)]
2;0.005;5;0.6684039087947883;0.6668114682884448;202.11600804328918;14.469948053359985;[(1,), (-5, -1), (-1, 5, 12), (-12, -9, -1, 5), (-12, -1, 5, 9)]
3;0.005;5;0.6701411509229098;0.6655082536924414;38.84744906425476;14.46698808670044;[(1,), (-3, -1), (-7, -1, 3), (-12, -1, 3, 7), (-1, 3, 7, 12)]
1;0.0025;6;0.673110338835795;0.6647850629613548;3600.0004029273987;67.45790576934814;[(1,), (-7, -1), (-12, -11, -1, 7), (-11, -1, 7, 12), (-8, -1, 7, 11), (-1, 7, 8, 11)]
2;0.0025;7;0.6736156351791531;0.6689834926151172;3600.000199317932;2774.8150882720947;[(1,), (-5, -1), (-1, 5, 12), (-12, -1, 5, 10), (-12, -10, -3, -1, 5), (-12, -10, -9, -1, 3, 5), (-12, -10, -1, 3, 5, 9)]
3;0.0025;5;0.6701411509229098;0.6655082536924414;3601.057733774185;93.39227485656738;[(-3,), (1, 3), (-7, -1, 3), (-12, -1, 3, 7), (-1, 3, 7, 12)]
1;0.001;11;0.66876629018245;0.667390360399479;3600.005197763443;3.6284019947052;[(-5,), (-4, 5), (-6, -1, 4, 5), (-3, 1, 4, 5), (1, 3, 4, 5, 11), (-12, -3, -1, 4, 5, 6), (-12, -1, 3, 4, 5, 6), (-7, -1, 4, 5, 6, 12), (-1, 4, 5, 6, 7, 12), (-11, -8, 1, 3, 4, 5), (-11, 1, 3, 4, 5, 8)]
2;0.001;7;0.6657980456026059;0.6663770634231103;3600.0052490234375;9.315272808074951;[(2,), (-8, -5, -2), (-2, 1, 5), (-5, -2, -1, 8), (-5, -2, 1, 8), (-10, -2, -1, 5), (-2, -1, 5, 10)]
3;0.001;5;0.6701411509229098;0.6655082536924414;3600.000832080841;687.4308931827545;[(-3,), (-12, -1, 3), (-12, 1, 3), (-7, 3, 12), (3, 7, 12)]
1;0.0005;10;0.6694178974804518;0.6669561441597915;3600.1123299598694;4.882663011550903;[(-5,), (-6, -1, 5), (-3, 1, 5), (1, 3, 5, 11), (-12, -3, -1, 5, 6), (-12, -1, 3, 5, 6), (-7, -1, 5, 6, 12), (-1, 5, 6, 7, 12), (-11, -6, 1, 3, 5), (-11, 1, 3, 5, 6)]
2;0.0005;12;0.6677524429967427;0.6702867072111207;3600.0020639896393;5.043846130371094;[(2,), (-8, -2, 6), (-8, -6, -2, -1), (-3, -2, 1, 8), (-8, -6, -5, -2, 1), (-8, -6, -2, 1, 5), (-12, -9, -2, -1, 8), (-12, -2, -1, 8, 9), (-5, -2, -1, 8, 12), (-2, -1, 5, 8, 12), (-5, -2, 1, 3, 8), (-2, 1, 3, 5, 8)]
3;0.0005;12;0.6714440825190011;0.6659426585577759;3600.0289027690887;8.707009077072144;[(-6,), (-4, 6), (-5, -1, 4, 6), (-3, 1, 4, 6), (-12, -3, -1, 4, 5, 6), (-12, -1, 3, 4, 5, 6), (-7, -1, 4, 5, 6, 12), (-1, 4, 5, 6, 7, 12), (-8, -5, 1, 3, 4, 6), (-5, 1, 3, 4, 6, 8), (-10, 1, 3, 4, 5, 6), (1, 3, 4, 5, 6, 10)]
1;0.0001;13;0.6707211120764552;0.67216673903604;3600.10804605484;282.7659239768982;[(-5,), (-3, 1, 5), (-6, -1, 2, 5), (-9, -7, -2, -1, 5), (-9, -2, -1, 5, 7), (-11, -2, -1, 5, 9), (-2, -1, 5, 9, 11), (-3, -1, 2, 5, 6), (-1, 2, 3, 5, 6), (-8, -6, 1, 3, 5), (-6, 1, 3, 5, 8), (-8, 1, 3, 5, 6), (1, 3, 5, 6, 8)]
2;0.0001;25;0.6716612377850164;0.6681146828844483;3602.027109861374;422.6626272201538;[(2,), (-8, -2), (-6, -2, 8), (-4, -2, -1, 6, 8), (-2, 1, 6, 8, 9), (-9, -3, -2, 1, 6, 8), (-2, -1, 4, 6, 7, 8, 12), (-12, -2, -1, 4, 6, 7, 8, 10), (-9, -7, -2, 1, 3, 5, 6, 8), (-12, -7, -5, -3, -2, -1, 4, 6, 8), (-12, -7, -3, -2, -1, 4, 5, 6, 8), (-10, -7, -3, -2, -1, 4, 6, 8, 12), (-7, -3, -2, -1, 4, 6, 8, 10, 12), (-10, -7, -5, -2, -1, 3, 4, 6, 8), (-7, -5, -2, -1, 3, 4, 6, 8, 10), (-11, -7, -2, -1, 3, 4, 5, 6, 8), (-7, -2, -1, 3, 4, 5, 6, 8, 11), (-12, -10, -9, -2, -1, 4, 6, 7, 8), (-12, -10, -2, -1, 4, 6, 7, 8, 9), (-10, -9, -5, -4, -2, 1, 3, 6, 8), (-10, -9, -5, -2, 1, 3, 4, 6, 8), (-9, -5, -4, -2, 1, 3, 6, 8, 10), (-9, -5, -2, 1, 3, 4, 6, 8, 10), (-10, -9, -2, 1, 3, 5, 6, 7, 8), (-9, -2, 1, 3, 5, 6, 7, 8, 10)]
3;0.0001;17;0.6712269272529858;0.6672458731537794;3600.034855365753;870.5952541828156;[(-6,), (-5, -1, 6), (1, 6, 9), (-4, -1, 2, 5, 6), (-9, -3, 1, 4, 6), (-12, -3, -2, -1, 5, 6), (-12, -2, -1, 3, 5, 6), (-7, -2, -1, 5, 6, 12), (-2, -1, 5, 6, 7, 12), (-3, -1, 2, 4, 5, 6), (-1, 2, 3, 4, 5, 6), (-9, -8, -4, -3, 1, 6), (-9, -4, -3, 1, 6, 8), (-9, -8, -5, 1, 3, 6), (-9, -5, 1, 3, 6, 8), (-9, -8, 1, 3, 5, 6), (-9, 1, 3, 5, 6, 8)]
1;5e-05;18;0.6711555169417898;0.6699956578376032;3600.105414867401;2830.3898050785065;[(-5,), (-3, 1, 5), (-6, -1, 2, 5), (1, 3, 5, 11), (-7, -4, -2, -1, 5), (-4, -1, 2, 5, 6), (-8, -4, -2, -1, 5, 7), (-4, -2, -1, 5, 7, 8), (-12, -3, -2, -1, 4, 5), (-12, -2, -1, 3, 4, 5), (-7, -2, -1, 4, 5, 12), (-2, -1, 4, 5, 7, 12), (-3, -1, 2, 4, 5, 6), (-1, 2, 3, 4, 5, 6), (-11, -8, -6, 1, 3, 5), (-11, -8, 1, 3, 5, 6), (-11, -6, 1, 3, 5, 8), (-11, 1, 3, 5, 6, 8)]
