time,local_queue_length,global_queue_length
0.04647111892700195,0,1
0.5460302829742432,0,189
1.0459606647491455,0,169
1.5459914207458496,0,211
2.0459649562835693,0,219
2.546441078186035,28,264
3.0476112365722656,28,267
3.5491790771484375,21,264
4.050447702407837,21,269
4.551244735717773,17,248
5.051614761352539,17,277
5.552460432052612,17,237
6.05297589302063,4,253
6.552940130233765,0,241
7.056015253067017,0,251
7.5560033321380615,0,233
8.05607557296753,0,228
8.55605173110962,0,232
9.056029558181763,0,224
9.556037664413452,0,249
10.056025743484497,0,221
10.556163311004639,0,212
11.05609941482544,0,204
11.556074619293213,0,196
12.056090831756592,0,194
12.556055784225464,0,185
13.056049585342407,0,186
13.55606484413147,0,182
14.056060314178467,0,177
14.556052923202515,0,169
15.056068897247314,0,73
15.556247234344482,1,2
16.056907892227173,1,2
16.557337522506714,1,2
17.057574033737183,1,2
17.558123111724854,1,2
18.058797597885132,1,2
18.559084177017212,1,2
19.059205293655396,1,2
19.55950927734375,1,2
20.05975580215454,1,2
20.560168743133545,1,2
21.060227155685425,1,2
21.560446739196777,1,2
22.060855627059937,1,2
22.56124496459961,1,2
23.0615017414093,1,2
23.56189250946045,1,1
24.062063694000244,1,2
24.562276363372803,1,1
25.062409162521362,1,2
25.56257462501526,1,2
26.06273603439331,1,1
26.56337809562683,1,1
27.06386685371399,1,2
27.56409525871277,1,2
28.06474471092224,1,2
28.56543231010437,1,1
29.065492630004883,1,2
29.5659601688385,1,2
30.066645622253418,1,2
30.56714701652527,1,2
31.067296266555786,1,2
31.567858934402466,1,2
32.06804800033569,1,2
32.56877946853638,1,2
33.06909203529358,1,2
33.569573402404785,1,1
34.0695858001709,1,2
34.570135831832886,1,2
35.07045006752014,1,2
35.57055711746216,1,2
36.07108950614929,1,2
36.57128643989563,1,2
37.07154417037964,1,2
37.5720911026001,1,2
38.072680711746216,1,2
38.573265075683594,1,2
39.07393980026245,1,2
39.57454013824463,1,2
40.07493543624878,1,2
40.57503151893616,1,2
41.07558035850525,1,2
41.57609844207764,1,1
42.07613277435303,1,2
42.5765380859375,1,2
43.07677698135376,1,2
43.57719683647156,1,2
44.07774615287781,1,1
44.578370809555054,1,2
45.07840943336487,1,2
45.57899308204651,1,2
46.079169034957886,1,2
46.57981491088867,1,2
47.0803644657135,1,1
47.580950021743774,1,2
48.08136248588562,1,2
48.58169102668762,1,2
49.08167386054993,1,2
49.5817973613739,1,2
50.08186483383179,1,1
50.58205199241638,1,2
51.0825092792511,1,2
51.58312153816223,1,2
52.08317422866821,1,2
52.58378458023071,1,1
53.083890438079834,1,2
53.5839364528656,1,2
54.08448505401611,1,2
54.58458113670349,1,2
55.08477568626404,1,2
55.58486557006836,1,2
56.085280418395996,1,1
56.5854971408844,1,2
57.08557176589966,1,2
57.58590388298035,1,2
58.08659291267395,1,2
58.58665418624878,1,2
59.087387800216675,1,2
59.58772253990173,1,2
60.088141441345215,1,2
60.58820986747742,1,2
61.0883309841156,1,2
61.58905482292175,1,2
62.08947443962097,1,2
62.58959412574768,1,2
63.090049743652344,1,2
63.590577125549316,1,2
64.09107327461243,1,2
64.5914261341095,1,1
65.091805934906,1,2
65.59195446968079,1,2
66.09255862236023,1,2
66.59290266036987,1,2
67.09331393241882,1,2
67.59357857704163,1,2
68.09381628036499,1,1
68.59392523765564,1,1
69.09422779083252,1,2
69.59467816352844,1,2
70.09488582611084,1,1
70.59558749198914,1,2
71.09582567214966,1,2
71.59604120254517,1,2
72.09652137756348,1,2
72.59716248512268,1,2
73.0972011089325,1,2
73.59726238250732,1,2
74.09754014015198,1,2
74.59758925437927,1,1
75.09761118888855,1,2
75.59835386276245,1,2
76.09905409812927,1,2
76.59918022155762,1,2
77.09946775436401,1,2
77.59987235069275,1,2
78.10057854652405,1,2
78.6007080078125,1,2
79.10124111175537,1,2
79.60152983665466,1,2
80.10207438468933,1,2
80.60215663909912,1,2
81.10226964950562,1,1
81.6025755405426,1,2
82.10270071029663,1,2
82.6031756401062,1,2
83.10363578796387,1,1
83.60392642021179,1,1
84.10418772697449,1,2
