time,local_queue_length,global_queue_length
0.05749845504760742,0,25
0.557307243347168,0,92
1.0574328899383545,0,247
1.5577058792114258,0,324
2.0574800968170166,0,358
2.5574803352355957,0,368
3.0574145317077637,0,354
3.5574843883514404,0,474
4.05741286277771,0,484
4.557502269744873,0,511
5.057451248168945,0,475
5.557408809661865,0,501
6.057416677474976,0,593
6.557414770126343,0,637
7.057443857192993,0,669
7.557504892349243,0,681
8.057435035705566,0,737
8.55750846862793,0,752
9.057519674301147,0,778
9.557530879974365,0,782
10.057536125183105,0,791
10.557505369186401,0,789
11.057530879974365,0,822
11.557541608810425,0,812
12.057527303695679,0,789
12.557528734207153,0,867
13.057463645935059,0,877
13.557486772537231,0,890
14.057502031326294,0,891
14.557568311691284,0,926
15.057588577270508,0,896
15.560029029846191,0,945
16.057581901550293,0,941
16.55758786201477,0,941
17.057623386383057,0,936
17.55763292312622,0,929
18.057626485824585,0,928
18.557644605636597,0,915
19.05766272544861,0,901
19.557657480239868,0,898
20.057639598846436,0,895
20.557644605636597,0,879
21.057664155960083,0,880
21.55766463279724,0,866
22.057694673538208,0,846
22.55767512321472,0,845
23.05767059326172,0,854
23.55768060684204,0,830
24.05768394470215,0,857
24.55770230293274,0,833
25.057697534561157,0,840
25.557709455490112,0,836
26.057708263397217,0,830
26.557708740234375,0,826
27.057742595672607,0,821
27.558465719223022,0,807
28.058348894119263,0,771
28.558348417282104,0,739
29.058372974395752,0,746
29.558379650115967,0,740
30.05836057662964,0,731
30.55837321281433,0,709
31.05838918685913,0,705
31.561213970184326,0,702
32.05837416648865,0,681
32.5584180355072,0,682
33.058491945266724,0,661
33.55839204788208,0,622
34.058472871780396,0,623
34.55840849876404,0,571
35.05848407745361,0,235
35.558509826660156,0,79
36.05843210220337,0,2
36.55844044685364,0,2
37.058459997177124,0,2
37.558544397354126,0,2
38.05853080749512,0,2
38.55859303474426,0,2
39.05857610702515,0,2
39.55858778953552,0,2
40.058562994003296,0,2
40.55851602554321,0,2
41.05854821205139,0,2
41.558666944503784,0,2
42.058680295944214,0,2
42.55868625640869,0,2
43.05870342254639,0,2
43.558709144592285,0,2
44.05873465538025,0,2
44.558722734451294,0,2
45.05876684188843,0,2
45.55875825881958,0,2
46.05878186225891,0,2
46.55879259109497,0,2
47.05879998207092,0,2
47.55881071090698,0,2
48.05881714820862,0,2
48.558828353881836,0,2
49.058841705322266,0,2
49.558828592300415,0,2
50.05885362625122,0,2
50.55887961387634,0,2
51.05887532234192,0,2
51.55888652801514,0,2
52.058907985687256,0,2
52.55891132354736,0,2
53.0589063167572,0,2
53.558823108673096,0,2
54.0588116645813,0,2
54.55882263183594,0,2
55.058837890625,0,2
55.55887317657471,0,2
56.05883741378784,0,2
56.558860540390015,0,2
57.05885863304138,0,2
57.55887722969055,0,2
58.05888295173645,0,2
