time,local_queue_length,global_queue_length
73.54489302635193,0,2
74.04492735862732,0,1
74.544926404953,0,2
75.04493999481201,0,2
75.54492950439453,0,2
76.04491376876831,0,2
76.5449366569519,0,2
77.04492592811584,0,2
77.54492282867432,0,2
78.04492855072021,0,2
78.54493021965027,0,2
79.04496169090271,0,2
79.54495620727539,0,2
80.04495048522949,0,2
80.54498410224915,0,2
81.04496765136719,0,1
81.54500269889832,0,2
82.04496550559998,0,2
82.54495072364807,0,2
83.0449960231781,0,2
83.54501461982727,0,2
84.04498672485352,0,2
84.54500246047974,0,2
85.04500007629395,0,2
85.54499435424805,0,2
86.04499053955078,0,2
86.54499554634094,0,2
87.04502630233765,0,2
87.54499745368958,0,2
88.04502820968628,0,2
88.54503273963928,0,2
89.04503917694092,0,2
89.54503560066223,0,2
90.04506397247314,0,1
90.5450279712677,0,2
91.04502272605896,0,1
91.5450382232666,0,2
92.04504251480103,0,1
92.54496622085571,0,2
93.04491972923279,0,1
93.5449869632721,0,2
94.0450005531311,0,1
94.54501461982727,0,1
95.04506802558899,0,2
95.5450656414032,0,2
96.0450668334961,0,2
96.54506492614746,0,2
97.04508566856384,0,2
97.54508972167969,0,2
98.04508852958679,0,1
98.54508972167969,0,2
99.04508996009827,0,2
99.54515480995178,0,1
100.045156955719,0,2
100.5451602935791,0,2
101.04517936706543,0,2
101.54519271850586,0,2
102.0451934337616,0,2
102.54515266418457,0,2
103.04518055915833,0,2
103.54516458511353,0,2
104.04517698287964,0,2
104.54518699645996,0,2
105.04520416259766,0,2
105.5452208518982,0,2
106.04520297050476,0,1
106.54522514343262,0,2
107.04522967338562,0,2
107.54522728919983,0,2
108.04520440101624,0,2
108.5451991558075,0,2
109.04523396492004,0,2
109.5452196598053,0,2
110.04522562026978,0,2
110.54521799087524,0,2
111.04522562026978,0,2
111.54522442817688,0,2
112.04523062705994,0,1
112.54525923728943,0,2
113.04525470733643,0,2
113.54525351524353,0,2
114.04526114463806,0,2
114.54524207115173,0,2
115.04525971412659,0,1
115.54526019096375,0,2
116.04525899887085,0,1
116.54529118537903,0,2
117.04531717300415,0,2
117.54531717300415,0,2
118.04529762268066,0,2
118.5453269481659,0,2
119.04532384872437,0,2
119.54532241821289,0,2
120.04531502723694,0,2
120.54531335830688,0,2
121.04540276527405,0,1
121.5453519821167,0,1
122.04535675048828,0,2
122.54535484313965,0,2
123.04533052444458,0,2
123.54536747932434,0,2
124.04534935951233,0,2
124.54534840583801,0,2
125.04536199569702,0,2
125.54534983634949,0,1
126.0453565120697,0,2
126.54536008834839,0,2
127.04536700248718,0,2
127.54541110992432,0,2
128.04544186592102,0,2
128.54544115066528,0,2
129.04548811912537,0,2
129.54548263549805,0,2
130.045476436615,0,2
130.54545378684998,0,2
131.04547500610352,0,2
131.54546213150024,0,2
132.0454912185669,0,2
132.54550695419312,0,2
133.0454695224762,0,2
133.54546737670898,0,2
134.0454704761505,0,2
134.54550051689148,0,2
135.04549598693848,0,1
135.5455195903778,0,2
136.04549098014832,0,1
136.54552030563354,0,2
137.04551911354065,0,2
137.54553127288818,0,2
138.04552388191223,0,2
138.54553484916687,0,2
139.04553747177124,0,1
139.54553961753845,0,2
140.04552340507507,0,2
140.54557514190674,0,2
141.0455482006073,0,1
141.5455629825592,0,2
142.04555583000183,0,1
142.54556226730347,0,2
143.04557061195374,0,2
143.5455765724182,0,2
144.0455846786499,0,2
144.5455780029297,0,2
145.0455710887909,0,2
145.5455710887909,0,2
146.04558753967285,0,2
146.54558157920837,0,2
147.04561185836792,0,2
147.54561495780945,0,2
148.04563117027283,0,2
148.54561758041382,0,2
149.04563927650452,0,2
149.54561805725098,0,1
150.04562139511108,0,2
150.54561948776245,0,2
151.04566502571106,0,2
151.5456736087799,0,2
152.04568910598755,0,2
152.5456874370575,0,2
153.04570293426514,0,2
153.54567623138428,0,2
154.04567861557007,0,1
154.54569697380066,0,2
155.04569292068481,0,2
155.54571151733398,0,2
156.04569363594055,0,2
156.5457055568695,0,2
157.0457317829132,0,2
157.5457148551941,0,2
158.0457479953766,0,2
158.5457091331482,0,2
159.0457227230072,0,2
159.54575538635254,0,2
160.04575419425964,0,2
160.54576325416565,0,2
161.0457592010498,0,2
161.54574847221375,0,2
162.04575157165527,0,2
162.54574275016785,0,2
163.045752286911,0,2
163.54576897621155,0,2
164.04578590393066,0,2
164.5457739830017,0,2
165.0457899570465,0,2
165.5457923412323,0,2
166.0458266735077,0,1
166.5457797050476,0,2
167.04581117630005,0,2
167.54578948020935,0,2
168.04581904411316,0,2
168.54581928253174,0,2
169.04582810401917,0,2
169.5458264350891,0,2
170.0458540916443,0,2
170.5458333492279,0,2
171.0458264350891,0,2
171.54585528373718,0,2
172.04587149620056,0,2
172.54585361480713,0,2
173.0458710193634,0,2
173.54588508605957,0,2
174.04587626457214,0,2
174.54588174819946,0,2
175.04586744308472,0,2
175.54591989517212,0,2
176.04589128494263,0,2
176.54590272903442,0,2
177.04589748382568,0,2
177.54590797424316,0,2
178.04592847824097,0,2
178.54592752456665,0,2
179.04590606689453,0,2
179.54592967033386,0,1
180.04595637321472,0,2
180.5459222793579,0,2
181.04593420028687,0,1
181.5459442138672,0,2
182.04596734046936,0,2
182.5459544658661,0,2
183.04595756530762,0,1
183.54592895507812,0,2
184.0459713935852,0,2
184.54597759246826,0,2
185.04597783088684,0,2
185.54596734046936,0,2
186.0459840297699,0,2
186.54597520828247,0,2
187.0459930896759,0,2
187.5459554195404,0,2
188.04596161842346,0,2
188.54596161842346,0,2
189.04598546028137,0,1
189.54599165916443,0,2
190.0459921360016,0,2
190.54599261283875,0,2
191.0459852218628,0,2
191.5460000038147,0,2
192.04601073265076,0,2
192.54599142074585,0,2
193.04606008529663,0,2
193.54608035087585,0,2
194.0460696220398,0,2
194.54607701301575,0,2
195.0461106300354,0,2
195.54609441757202,0,2
196.04607152938843,0,2
196.5460774898529,0,2
197.04609608650208,0,2
197.54607677459717,0,2
198.04611945152283,0,2
198.54610061645508,0,1
199.0461242198944,0,2
199.54611802101135,0,2
200.04611015319824,0,2
200.54615426063538,0,2
201.0461347103119,0,2
201.54611659049988,0,2
202.0461301803589,0,1
202.5461437702179,0,2
203.04612517356873,0,2
203.546133518219,0,2
204.046151638031,0,2
204.54615116119385,0,1
205.0461552143097,0,2
205.54616928100586,0,2
206.04614353179932,0,2
206.54603457450867,0,2
207.04604077339172,0,2
207.54612493515015,0,2
208.0460467338562,0,2
208.5460569858551,0,2
209.0461585521698,0,2
209.54606175422668,0,2
210.04607009887695,0,2
210.54608845710754,0,2
211.04607796669006,0,2
211.54608964920044,0,2
212.0461630821228,0,2
212.54608750343323,0,2
213.04609322547913,0,1
213.54609751701355,0,2
214.0461802482605,0,2
214.54621076583862,0,2
215.04619789123535,0,2
215.54616594314575,0,2
216.04627752304077,0,2
216.54624605178833,0,2
217.04619765281677,0,2
217.5461630821228,0,2
218.04616498947144,0,2
218.54625129699707,0,2
219.0461881160736,0,2
219.54618620872498,0,2
220.04626321792603,0,2
220.5461881160736,0,2
221.046204328537,0,2
221.54619717597961,0,2
222.04621052742004,0,2
222.546226978302,0,2
223.0463194847107,0,2
223.54621386528015,0,2
224.04622173309326,0,2
224.54622340202332,0,2
225.04623246192932,0,2
225.54632806777954,0,2
226.0462348461151,0,2
226.54633212089539,0,2
227.0463228225708,0,2
227.54630041122437,0,2
228.0462555885315,0,2
228.54625916481018,0,2
229.0464699268341,0,2
229.54643964767456,0,2
230.04644417762756,0,2
230.54644560813904,0,2
231.04646062850952,0,2
231.54644203186035,0,1
232.04645895957947,0,2
232.54645609855652,0,2
233.04644751548767,0,2
233.5464482307434,0,2
234.04646801948547,0,2
234.5464735031128,0,2
235.0464837551117,0,2
235.54647207260132,0,2
236.04650688171387,0,2
236.54652214050293,0,2
237.0465211868286,0,2
237.5464894771576,0,2
238.04653072357178,0,1
238.5465066432953,0,1
