fold;lamb;nleaves;trainaccu_CART;testaccu_CART
NA;0.1;1.0;0.5219428243617936;NA
NA;0.05;2.0;0.6942346304618032;NA
NA;0.025;2.0;0.6942346304618032;NA
NA;0.01;3.0;0.6942346304618032;NA
NA;0.005;4.0;0.7032221053638015;NA
NA;0.0025;8.0;0.711349077349651;NA
NA;0.001;12.0;0.7128788603116932;NA
NA;0.00075;16.0;0.7147910890142462;NA
NA;0.00035;26.0;0.7210058322975428;NA
